계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
2024070003230,기술용역,2024학년도 안산동산고 MY BEST 구독서비스 및 워크북,2024-03-01,9072000,경기도교육청 안산동산고등학교,안산동산고등학교,7530184,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240700696_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070003838,기술용역,AI디지털 학생동아리 인터넷신문 프로그램 운영 용역,,4400000,경기도교육청 경기도시흥교육지원청 배곧해솔초등학교,배곧해솔초등학교,7781151,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407007F9_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070003840,기술용역,AI디지털 학생동아리 인터넷신문 프로그램 운영 용역,2024-07-01,4400000,경기도교육청 경기도시흥교육지원청 배곧해솔초등학교,배곧해솔초등학교,7781151,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407007FB_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070005415,기술용역,2024년 AI 교실 구축학교 운영비 배정에 따른 사업을 위한 AI 교실 구축 공사 설계 용역(건축),2024-07-01,4524000,전라남도나주교육청 금성중학교,금성중학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240700B41_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070007023,기술용역,한솔고 교과특성화학교 운영 인공지능 및 코딩 체험 프로그램 위탁 용역 계약,2024-07-03,5400000,경기도교육청 한솔고등학교,한솔고등학교,7530136,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240700F00_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070021482,기술용역,2024학년도 서울인공지능고등학교 2학년 소규모테마형교육여행 위탁용역,2024-07-02,56225000,서울특별시교육청 서울인공지능고등학교,서울인공지능고등학교,7011498,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407010FA_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070021619,기술용역,2024학년도 대구소프트웨어마이스터고등학교 해커톤 대회 위탁 운영,2024-07-02,20000000,대구광역시교육청 대구소프트웨어마이스터고등학교,대구소프트웨어마이스터고등학교,7240454,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240701141_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070023477,기술용역,인공지능 기술체험및 생태교육 현장체험 버스 임차 용역,2024-07-02,770000,충청남도공주교육청 사곡중학교,사곡중학교,8161009,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070154B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070023637,기술용역,화산중 IB프로그램 및 에듀테크 활용 역량강화 컨설팅 용역,2024-07-02,10000000,전북특별자치도교육청 전북특별자치도완주교육지원청 화산중학교,화산중학교,8392084,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407015B8_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070024408,기술용역,2024학년도 학교자율과정 AI융합 인성프로그램 운영,2024-07-04,7009100,경기도교육청 송내고등학교,송내고등학교,7530617,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070174F_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070026277,기술용역,2024학년도 교육과정 연계 (SW-AI융합교육) 프로그램 운영비,2024-07-05,18280000,경상북도교육청 경상북도김천교육지원청 문성중학교,문성중학교,8781088,중학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240701B9D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070026677,기술용역,2024학년도 AI특화교육 해외연수(싱가포르) 교육 운영,2024-07-18,21340000,중소벤처기업부 부산기계공업고등학교,부산기계공업고등학교,1421117,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240701C66_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070027078,기술용역,광운인공지능고 인공지능활용능력 교육(초중급) 프로그램 위탁용역 계약,2024-05-29,16100000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240701D75_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070047151,기술용역,2024학년도 AI진로체험학습 차량임차 용역계약,2024-07-03,1430000,충청남도아산교육청 쌍룡초등학교,쌍룡초등학교,8181037,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240702611_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070047803,기술용역,인공지능 융합교육과정 현장체험학습 전세버스 임차계약,2024-07-03,600000,충청남도천안교육청 천안봉서중학교,천안봉서중학교,8151016,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070278D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070066926,기술용역,1학년 코딩AI교육 프로그램 운영,2024-07-05,3650000,경기도안양교육청 안양여자중학교,안양여자중학교,7569077,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240702FF5_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070067109,기술용역,기후지킴이 AI웹툰 클래스 프로그램,2024-07-05,3600000,경기도안양교육청 안양여자중학교,안양여자중학교,7569077,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240703011_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070067983,기술용역,2024보평중 디지털 시민역량교육 인공지능 히어로 프로그램,2024-07-04,3276000,경기도교육청 경기도성남교육청 보평중학교,보평중학교,7551156,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407030C7_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070069474,기술용역,4학년 미래교육협력지구 프로젝트(블록코딩) 용역 계약,2024-07-04,2000000,경기도교육청 경기도여주교육지원청 오학초등학교,오학초등학교,7661033,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240703242_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070069737,기술용역,3학년 체험형 코딩 교육 프로그램 계약,2024-07-04,4162000,경기도군포교육청 금정중학교,금정중학교,7642040,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240703290_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070070618,기술용역,6학년 특색교육 AI체험교실 운영 계약,2024-07-08,5625000,경기도성남교육청 성남정자초등학교,성남정자초등학교,7551047,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240703383_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070070821,기술용역,학교자율과제 AI리터시티 의사소통능력 함양교육 프로그램 운영,2024-07-04,2100000,경기도교육청 경기도구리남양주교육지원청 별내중학교,별내중학교,7652079,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070339C_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070074478,기술용역,2024학년도 2학년 인공지능 AI 프로그래밍 운영,2024-07-05,2592000,경기도교육청 경기도군포의왕교육지원청 모락중학교,모락중학교,7642073,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240703BD5_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070096478,기술용역,2024학년도 AI·SW체험 프로그램 운영에 따른 버스 임차,2024-07-08,1200000,충청남도교육청 천안불당고등학교,천안불당고등학교,8140387,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240704526_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070096573,기술용역,광운초 2023 여름방학 AI창의캠프,2024-07-08,31020000,서울특별시성북교육청 광운초등학교,광운초등학교,7121335,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240704563_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070097501,기술용역,2024학년도 1학기 AI전공캠프 운영 위탁 용역,2024-07-09,32000000,부산광역시교육청 부산소프트웨어마이스터고등학교,부산소프트웨어마이스터고등학교,7150658,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070477D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070102110,기술용역,2024학년도 특화교육과정 SW 역량강화 교육 용역,2024-07-08,30987000,중소벤처기업부 구미전자공업고등학교,구미전자공업고등학교,1421116,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240704E2C_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070103321,기술용역,온산중학교 메타버스 공간 구축 및 운영,2024-07-08,3000000,울산광역시강남교육청 온산중학교,온산중학교,7501034,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407050B4_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070104946,기술용역,2024. 아주초등학교 SW특색교육 체험비,2024-07-08,19657000,경상남도거제교육청 아주초등학교,아주초등학교,9111024,초등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240705496_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070106177,기술용역,2024학년도 1학기 디지털 선도학교 관련 에듀테크 라이센스(스픽) 구독 용역 계약,2024-07-01,5296870,서울특별시교육청 서울특별시강서교육청 염경중학교,염경중학교,7081511,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240705739_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070106229,기술용역,인덕원고 2024학년도 2학년 AI 활용 문제해결 프로그램 체험,2024-07-09,6160000,경기도교육청 인덕원고등학교,인덕원고등학교,7530818,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070576C_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070106514,기술용역,인덕원고 2024학년도 1학년 AI 및 디지털 역량강화 프로그램 체험,2024-07-09,9240000,경기도교육청 인덕원고등학교,인덕원고등학교,7530818,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240705801_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070106577,기술용역,신진과학기술고등학교 인공지능자동화과 도제학교 도제마인드 함양 연수 위탁 용역,2024-07-09,18600000,서울특별시교육청 신진과학기술고등학교,신진과학기술고등학교,7011316,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070583C_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070132582,기술용역,2024학년도 AI·SW 로봇 캠프 운영,2024-07-10,2640000,경기도교육청 송내고등학교,송내고등학교,7530617,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070613B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070147836,기술용역,AI 코스웨어 디지털 선도학교 밀크T 용역계약,2024-07-22,9636000,충청남도홍성교육청 홍주초등학교,홍주초등학교,8261041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240706A9A_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070149946,기술용역,AI. 정보교육 중심학교 스마트 이노베이션 캠프 운영,2024-07-09,4356000,경기도교육청 범박고등학교,범박고등학교,7530763,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240706C7A_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070177099,기술용역,숭문고 진로역량 강화캠프 인공지능 분야 위탁 용역,2024-07-10,1875000,서울특별시교육청 숭문고등학교,숭문고등학교,7010202,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407071BC_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070178343,기술용역,2024학년도 SW마이스터고 연합 토크콘서트 위탁용역(2단계-규격가격분리 동시),2024-07-10,24500000,대구광역시교육청 대구소프트웨어마이스터고등학교,대구소프트웨어마이스터고등학교,7240454,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240707331_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070178554,기술용역,2024학년도 교과연계 AI 마스터(스마트 모빌리티) 용역,2024-07-10,2000000,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240707367_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070179082,기술용역,AI빅데이터 사업 폐기물 처리 용역,2024-07-10,12642000,경기도교육청 삼일고등학교,삼일고등학교,7531427,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407073E7_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070184426,기술용역,2024학년도 SW마이스터고 연합 토크콘서트 행사 위탁 용역 계약 체결,2024-07-11,24500000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240707885_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070184677,기술용역,인공지능 융합교육과정 이끎학교 운영,2024-07-10,6140000,충청남도천안교육청 천안서여자중학교,천안서여자중학교,8151030,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407078AA_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070211214,기술용역,단원중 클래스팅 AI 코스웨어 사용 용역계약,2024-07-15,18216000,경기도교육청 경기도안산교육청 단원중학교,단원중학교,7611120,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202407081D4_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070212300,기술용역,순천고등학교 AI교실 구축 전기통신공사 설계용역,2024-07-11,2957000,전라남도교육청 순천고등학교,순천고등학교,7140307,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240506F0D_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070219847,기술용역,2024년 3학년 학교 자율과정 인공지능과 데이터 기술을 활용한 기업가 정신 프로그램 운영 계약,2024-07-15,550000,경기도교육청 과천중앙고등학교,과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070875D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070221325,기술용역,안산강서고 생성형 인공지능을 활용한 융합 주제 탐구 캠프,2024-07-10,1114400,경기도교육청 안산강서고등학교,안산강서고등학교,7530182,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240611EA7_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070224687,기술용역,2024학년도 SW마이스터고 연합 토크 콘서트 행사 위탁 용역 계약,2024-07-11,24500000,대전광역시교육청 대덕소프트웨어마이스터고등학교,대덕소프트웨어마이스터고등학교,7430310,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240708BC7_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070227540,기술용역,"미래형교실, AI융합교실구성 및 강당마루보수공사(건축) 감리 계약 체결",2024-07-12,2486000,인천광역시교육청 삼산고등학교,삼산고등학교,7310190,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240708DD5_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070228252,기술용역,2024학년도 SW마이스터고 연합 토크콘서트 운영 위탁 용역,2024-07-11,24500000,부산광역시교육청 부산소프트웨어마이스터고등학교,부산소프트웨어마이스터고등학교,7150658,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240708E5B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070229119,기술용역,2024년 AI창의교육캠프 운영 버스 임차 계약,2024-07-12,990000,경기도교육청 지평고등학교,지평고등학교,7530648,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240708FE2_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070248696,기술용역,2024학년도 1학년 대상 생성형 AI 활용 교육 프로그램 운영 용역,2024-07-12,6750000,경기도교육청 장곡고등학교,장곡고등학교,7530476,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240709409_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070248711,기술용역,공도중 디지털 기반 교육혁신 선도학교 메타버스 구축 용역 계약,2024-07-15,15000000,경기도안성교육청 공도중학교,공도중학교,7761004,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240709419_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070258760,기술용역,대광중학교 AI교실 환경개선공사 설계용역,2024-07-12,8120000,서울특별시동부교육청 대광중학교,대광중학교,7021124,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040B3BC_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070259129,기술용역,대광중학교 AI교실 환경개선공사 전기설계용역,2024-07-12,3700000,서울특별시동부교육청 대광중학교,대광중학교,7021124,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040B51E_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070260096,기술용역,AI 정보교육 중심학교 여름방학 캠프운영 계약,2024-07-15,5950000,경기도교육청 경기도안산교육지원청 슬기초등학교,슬기초등학교,7611056,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240709B4A_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070263279,기술용역,단원중 코드모스 AI 코스웨어(정보) 사용 용역계약,2024-07-16,6500000,경기도교육청 경기도안산교육청 단원중학교,단원중학교,7611120,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240709DC2_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070290014,기술용역,2024학년도 자율적 교육과정(미래채움 소프트웨어)프로그램 운영 위탁 계약,2024-07-16,5000000,인천광역시교육청 인천상정고등학교,인천상정고등학교,7310342,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070A532_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070290351,기술용역,AI맞춤형 온라인 학습콘텐츠 프로그램,,16590000,전라남도화순교육청 아산초등학교,아산초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070A61D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070290524,기술용역,한성과학고등학교 SW·AI 글로벌 리서치 프로그램 운영 위탁용역,2024-07-15,61765000,서울특별시교육청 한성과학고등학교,한성과학고등학교,7010115,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070A684_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070292602,기술용역,2024. AI맞춤형 온라인 학습콘텐츠 프로그램,2024-03-01,16590000,전라남도화순교육청 아산초등학교,아산초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070ABC7_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070294992,기술용역,인공지능(AI) 융합 진로 캠프 위탁 용역 계약,2024-07-16,21348000,충청남도교육청 천안오성고등학교,천안오성고등학교,8140246,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070B17F_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070310661,기술용역,2024학년도 1학년 MBTI직업 히어로 코스웨어 체험 용역,2024-07-16,650000,경기도교육청 동안고등학교,동안고등학교,7530063,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070B6FF_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070312087,기술용역,2024학년도 인화여고 코딩부 동아리 서울퓨처랩 로보틱스 체험학습 버스임차 용역,2024-07-17,440000,인천광역시교육청 인화여자고등학교,인화여자고등학교,7310063,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070BA4C_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070312611,기술용역,2024학년도 학교자율과정 AI융합 인성프로그램 운영,2024-07-17,6797400,경기도교육청 송내고등학교,송내고등학교,7530617,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070174F_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070312794,기술용역,2학기 학생코딩 및 인공지능(AI)교육 강의,2024-07-27,2400000,서울특별시교육청 강서고등학교,강서고등학교,7010118,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070BC4D_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070314489,기술용역,2024학년도 AI캠프 프로그램 운영 계약,2024-07-19,4428000,경기도교육청 정왕고등학교,정왕고등학교,7530120,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070C04F_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070333341,기술용역,2024학년도 AI학생자율동아리 현장체험학습 전세버스 임차용역,2024-07-17,400000,충청남도교육청 천안제일고등학교,천안제일고등학교,8140259,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070CC95_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070333861,기술용역,인공지능 연계 발명품 전시회 버스 임차 용역 계약,2024-07-17,880000,인천광역시교육청 명신여자고등학교,명신여자고등학교,7310072,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070CDE8_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070361924,기술용역,2024. 순천제일고 에듀테크 활용 스마트 교육시스템 구축을 위한 클라우드 운영,2024-07-22,15496000,전라남도교육청 순천제일고등학교,순천제일고등학교,7140208,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070E5A7_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070361956,기술용역,"학교자율과정(스마트쳇 히어로,인공지능 히어로)프로그램 체험활동 계약",2024-07-15,1820000,경기도교육청 창현고등학교,창현고등학교,7530208,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070E5C9_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070378410,기술용역,2024 세계 AI 로봇 스포츠 한마당 참가를 위한 차량 임차,2024-07-19,880000,충청남도교육청 온양고등학교,온양고등학교,8140061,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070EB3E_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070379031,기술용역,동아여고 AI팩토리(미래교실) 환경개선공사 설계용역,2024-07-19,5278500,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070EB9F_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070379601,기술용역,2024학년도 부산기계공고 AI특화교육 해외연수(싱가포르) 위탁 용역(수정),2024-07-19,74900000,중소벤처기업부 부산기계공업고등학교,부산기계공업고등학교,1421117,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024060F478_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070383569,기술용역,논산대건고등학교 세계AI 로봇 스포츠 한마당 참여,2024-07-19,1320000,충청남도교육청 논산대건고등학교,논산대건고등학교,8140085,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070F0F8_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
2024070383681,기술용역,AI교실 구축 및 관리실등 환경개선 감리용역,2024-07-19,1000000,서울특별시동작교육청 서울신성초등학교,서울신성초등학교,7132109,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024070F151_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
