회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2024,대월초등학교,1인수의,물품,2024 학교 중심의 자율적 수업 평가 연구 공동체 에듀테크 지원 2차 물품 ...,2024-12-30,411900,지마켓(이베이코리아 유한책임회사),에듀테크
2024,인천영종초등학교,1인수의,물품,2024학년도 하이테크 하이터치 실천그룹 에듀테크 구입비 지출,2024-12-30,160800,미리캠퍼스,에듀테크
2024,인천별빛초등학교,1인수의,물품,에듀테크 교육을 위한 하드웨어 구입,2024-12-27,8890200,주식회사 지마켓,에듀테크
2024,인천청호초등학교,1인수의,물품,디지털 교과서 도입 및 에듀테크 활용을 위한 교사용 노트북 구입,2024-12-27,3096630,삼성전자 주식회사,에듀테크
2024,인천경원초등학교,1인수의,용역,2024 디지털 기반 교육혁신 에듀테크(퀴즈엔) 구입,2024-12-26,297000,(주)소프트앤,에듀테크
2024,인일여자고등학교,1인수의,물품,에듀테크 활용 교육에 필요한 정보교과 도서 구입비 지급,2024-12-24,199500,(주)알라딘커뮤니케이션,에듀테크
2024,만월중학교,1인수의,물품,디지털 기반 교육혁신 역량 강화를 위한 에듀테크 활용교육 지원 용품 구입,2024-12-24,140400,퍼스트원,에듀테크
2024,인천원당초등학교,1인수의,물품,에듀테크 기기 및 프린터 구입,2024-12-24,1095540,쿠팡(주),에듀테크
2024,영종중학교,1인수의,물품,2024학년도 HTHT(하이테크하이터치) 실천그룹 수업 활동을 위한 에듀테크(Ch...,2024-12-24,576000,(주) 마음정보기술,에듀테크
2024,작전고등학교,1인수의,물품,2024학년도 전문적학습공동체(에듀테크&미래교육) 물품 구입(히라가나 스 ...,2024-12-24,60060,디자인톡,에듀테크
2024,작전고등학교,1인수의,물품,2024학년도 전문적학습공동체(에듀테크&미래교육) 물품 구입(마우스 외 3종),2024-12-24,168600,지마켓글로벌 유한책임회사,에듀테크
2024,인천예일중학교,1인수의,물품,과학에듀테크지원부실 프린트 토너 구입,2024-12-23,208000,(주)이노텍코리아,에듀테크
2024,인천단봉초등학교,1인수의,물품,[카드] 에듀테크 소프트웨어 구입,2024-12-23,1567000,S2B(학교장터_선결제),에듀테크
2024,인천구산초등학교,1인수의,물품,에듀테크 활용 관련 도서 구입,2024-12-23,44000,11번가,에듀테크
2024,인천도화초등학교,1인수의,물품,2024학년도 하이테크 하이터치 실천단 에듀테크 활용 후 평가 반성 협의회...,2024-12-20,60800,베이커리율교P3120,에듀테크
2024,인천주안남초등학교,1인수의,물품,[카드]하이테크하이터치 실천그룹 에듀테크 구입비 지급,2024-12-20,603390,주식회사 지마켓,에듀테크
2024,영종중학교,1인수의,물품,2024학년도 디지털선도학교 운영 에듀테크 구입,2024-12-20,129000,"이베이코리아(유)(지마켓,G,마켓,g마켓,Gmaket)",에듀테크
2024,인천용학초등학교,1인수의,물품,[카드]AI활용 수업 효율 강화를 위한 AI도구 에듀테크 사용료 지급,2024-12-20,3408000,(주)아이스크림미디어,에듀테크
2024,관교중학교,1인수의,물품,[카드]2024학년도 에듀테크 운영 프로그램 구입비,2024-12-19,267100,관교중학교,에듀테크
2024,가정고등학교,1인수의,물품,학교자체 맞춤형 자율선택제 사업 에듀테크 프로그램 구매,2024-12-19,852000,주식회사 모노플로우,에듀테크
2024,인천경연중학교,1인수의,물품,"에듀테크 활성화를 위한 온라인 콘텐츠 사용권 ChatGPT(챗지피티), 구입",2024-12-19,32640,CHATGPT SUBSCRIPTI ON,에듀테크
2024,부광여자고등학교,1인수의,물품,에듀테크(chat GPT plus) 구입,2024-12-19,702000,주식회사 구르미교육,에듀테크
2024,인천청라초등학교,1인수의,용역,2024 청라초 수업평가 역량강화를 위한 에듀테크 구입,2024-12-19,243000,한국교직원공제회,에듀테크
2024,인천부평서초등학교,1인수의,물품,2024 디지털 기반 교육혁신 역량 강화를 위한 수업-평가를 위한 에듀테크 ...,2024-12-19,240000,주식회사 툰스퀘어(Toonsquare),에듀테크
2024,인천도화초등학교,1인수의,물품,2024학년도 하이테크 하이터치 실천단 에듀테크 활용 후 평가 반성 협의회...,2024-12-18,119200,쿠팡(주),에듀테크
2024,인천송현초등학교,1인수의,물품,에듀테크 도구 구매,2024-12-17,198900,(주)아이스크림미디어,에듀테크
2024,미추홀학교,1인수의,물품,2024학년도 에듀테크 활용 교육 운영을 위한 코딩로봇 구입,2024-12-17,1199000,아이캔에듀,에듀테크
2024,인천상아초등학교,1인수의,물품,[S2B]2024 인천 디지털 수업 서포터즈 에듀테크 구입,2024-12-17,450000,(주)퓨전소프트,에듀테크
2024,청천중학교,1인수의,물품,[S2B] 2024학년도 디지털 기반 선도학교 운영을 위한 에듀테크 구독료 (챗GPT),2024-12-16,1068000,스트로베리필즈,에듀테크
2024,청천중학교,1인수의,물품,[S2B] 2024학년도 디지털 기반 선도학교 운영을 위한 에듀테크 구독료(유투브),2024-12-16,798000,주식회사 레드포인트,에듀테크
2024,인천하정초등학교,1인수의,물품,에듀테크 물품구입 (노트북 패드 겸용 헤드셋),2024-12-16,322600,쿠팡(주),에듀테크
2024,영종중학교,1인수의,물품,2024학년도 디지털선도학교 운영 에듀테크 구입,2024-12-16,1965000,(주)마음정보기술,에듀테크
2024,인천가현중학교,1인수의,물품,2024학년도 에듀테크(패들렛) 구입,2024-12-15,320,PADLET*PADLET SOFTWAR,에듀테크
2024,인천마전고등학교,1인수의,물품,2024학년도 전문적학습공동체(에듀테크로 수업 만들기)수업 나눔 운영 물 ...,2024-12-13,391090,쿠팡(주),에듀테크
2024,작전고등학교,1인수의,물품,2024학년도 전문적학습공동체(에듀테크 & 미래교육) 물품 구입,2024-12-13,258000,학토재행복가게,에듀테크
2024,인천서면초등학교,1인수의,물품,(카드)ICT 및 에듀테크 활용교육 교구 구입,2024-12-13,1404780,지마켓,에듀테크
2024,인천청선학교,1인수의,물품,디지털 선도학교 운영 에듀테크 물품 구매(큐브로이드 ai 스마트시티 만 ...,2024-12-12,100000,주식회사 큐브로이드,에듀테크
2024,선화여자중학교,1인수의,물품,2024 디지털선도학교 2학기 에듀테크 추가사용비 지출,2024-12-12,450000,주식회사 플랭,에듀테크
2024,인천연송고등학교,1인수의,물품,에듀테크 코스웨어 구입,2024-12-12,6000000,주식회사 팀모노리스,에듀테크
2024,인천송림초등학교,1인수의,물품,[조달]디지털 선도학교 운영을 위한 에듀테크(U-Class) 구입,2024-12-12,3876000,주식회사 엠에이치소프트,에듀테크
2024,관교여자중학교,1인수의,물품,(3학년 전문적학습공동체) 에듀테크 활용수업에 필요한 교구 구입,2024-12-11,92100,이베이코리아 유한책임회사(지마켓),에듀테크
2024,강화중학교,1인수의,물품,[카드 12/11] 에듀테크 활용을 위한 소모품 구입비 지급,2024-12-11,116700,11번가,에듀테크
2024,인천도담초등학교,1인수의,물품,2024 디지털 기반 교육혁신을 위한 수업-평가 역량 강화 에듀테크 구입,2024-12-10,185800,(주)아이스크림미디어,에듀테크
2024,인천청선학교,1인수의,물품,디지털 선도학교 운영 에듀테크 물품 구매(무선키보드),2024-12-10,238800,이베이코리아 유한책임회사,에듀테크
2024,인천연학초등학교,1인수의,물품,에듀테크 구입(디지털 포토북 제작),2024-12-10,66400,(주)미리디,에듀테크
2024,만수중학교,1인수의,물품,(S2B)디지털혁신 역량 강화를 위한 에듀테크 구독(Pika),2024-12-10,800000,온미르네,에듀테크
2024,만수중학교,1인수의,물품,(S2B)디지털혁신 역량 강화를 위한 에듀테크 구독(챗GPT),2024-12-10,850000,주식회사 더위즈,에듀테크
2024,인천청일초등학교,1인수의,용역,디지털 선도학교 인천디지털교육페스티벌 운영 에듀테크 이전설치비 지급,2024-12-10,500000,주식회사 투핸즈인터랙티브,에듀테크
2024,청천중학교,1인수의,용역,에듀테크 수업지원을 위한 노트북(LG그램) 수리,2024-12-09,164600,엘지전자 주식회사,에듀테크
2024,인천대중예술고등학교,1인수의,물품,AI교육 워킹그룹 에듀테크 서비스 구입(chatgpt plus),2024-12-09,2480000,주식회사 모노플로우,에듀테크
2024,인천송원초등학교,1인수의,용역,학년별 전문적 에듀테크 작곡 수업 특강비 지급,2024-12-09,4900000,(주)이니티움,에듀테크
2024,인천장도초등학교,1인수의,물품,에듀테크 지원을 위한 주변기기 구입(usb),2024-12-09,53100,(주)아이스크림미디어,에듀테크
2024,강화중학교,1인수의,물품,[카드 12/06] 2024학년도 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 ...,2024-12-06,14460,SUNO INC,에듀테크
2024,강화중학교,1인수의,물품,[카드 12/04] 2024학년도 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 ...,2024-12-04,21120,어도비(Adobe),에듀테크
2024,인천송월초등학교,1인수의,물품,디지털 기반 수업평가 교원 에듀테크 구입-팅커벨,2024-12-04,180000,(주)아이스크림미디어,에듀테크
2024,인천송월초등학교,1인수의,물품,"디지털 기반 수업평가 교원 에듀테크 구입-챗gpt, 키네마스터",2024-12-04,880600,(주)아이스크림미디어,에듀테크
2024,관교여자중학교,1인수의,물품,(3학년 전문적학습공동체) 에듀테크 활용수업에 필요한 교구 구입,2024-12-04,13400,이베이코리아 유한책임회사(지마켓),에듀테크
2024,삼성초등학교,1인수의,물품,에듀테크 활용을 위한 물품 구입,2024-12-03,23720,11번가,에듀테크
2024,강화중학교,1인수의,물품,[카드 12/03] 에듀테크 활용을 위한 소모품 구입비 구입,2024-12-03,59920,주식회사 지마켓(옥션),에듀테크
2024,인천만월초등학교,1인수의,물품,에듀테크 지원 소프트웨어 (패들렛 플래티넘) 구입비 지급,2024-12-03,179000,유진,에듀테크
2024,강화중학교,1인수의,물품,[S2B] 2024학년도 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 이용권 ...,2024-12-03,852000,(주)다온스토리,에듀테크
2024,인천만월초등학교,1인수의,물품,에듀테크 지원 소프트웨어 (미리캔버스 pro) 구입비 지급,2024-12-03,715200,(주)미리디,에듀테크
2024,인천신촌초등학교,1인수의,물품,2024년 에듀테크 물품 구입(셀카봉 삼각대 외 1건),2024-12-03,564170,주식회사 지마켓,에듀테크
2024,강화중학교,1인수의,물품,[카드 12/03] 2024학년도 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 ...,2024-12-03,65000,유한책임회사 워드브릭스,에듀테크
2024,인천부원초등학교,1인수의,물품,2024 디지털 기반 교육혁신 역량강화를 위한 에듀테크 프로그램 구매_망고...,2024-12-02,560000,(주)리아모어소프트,에듀테크
2024,인천청선학교,1인수의,물품,2024학년도 에듀테크 활성화 콘텐츠 및 교구 구입,2024-12-02,2372100,(주)창의와교육,에듀테크
2024,인천부원초등학교,1인수의,물품,2024 디지털 기반 교육혁신 역량강화를 위한 에듀테크 프로그램 구매_쳇GPT,2024-12-02,681600,주식회사 아이스크림미디어,에듀테크
2024,인천송림초등학교,1인수의,물품,교원 공동체 중심의 수업 연구 평가팀 &lt;에듀테크 클래스&gt; 운영을 위 ...,2024-12-02,160800,주식회시 미리디,에듀테크
2024,인천중산초등학교,1인수의,물품,에듀테크 활용교육 운영 품목 구입비 지급,2024-12-02,1996500,네이버파이낸셜 주식회사,에듀테크
2024,인천가현중학교,1인수의,물품,2024학년도 에듀테크(패들렛) 구입,2024-12-02,12900,PADDLE.COM MARKET LTD,에듀테크
2024,대월초등학교,1인수의,물품,2024 학교 중심의 자율적 수업 평가 연구 공동체 에듀테크 지원 물품(충전 ...,2024-12-02,1604930,지마켓(이베이코리아 유한책임회사),에듀테크
2024,강화중학교,1인수의,물품,[카드 12/02] 에듀테크 활용을 위한 소모품 구입비 지급,2024-12-02,63000,주식회사 지마켓(옥션),에듀테크
2024,인천중산중학교,1인수의,물품,(S2B)2024 디지털 기반 수업-평가 역량강화 에듀테크 프로그램 구입,2024-12-02,520000,리본스쿨,에듀테크
2024,인천해송초등학교,1인수의,물품,[카드] 2024학년도 에듀테크 활용교육 운영 물품 구입,2024-11-29,67470,지마켓글로벌 유한책임회사,에듀테크
2024,인천부내초등학교,1인수의,물품,에듀테크 소프트웨어 구입(패들렛),2024-11-29,101620,패들렛,에듀테크
2024,인천동방중학교,1인수의,물품,[카드] 정보 교과 에듀테크 활용교육 기기 구입,2024-11-27,98850,지마켓글로벌 유한책임회사,에듀테크
2024,계산여자고등학교,1인수의,물품,에듀테크 활용 융복합수업 콘텐츠 구입(양방향 화면 공유 솔루션),2024-11-27,1500000,(주)아이엘에스커뮤니케이션,에듀테크
2024,인천서면초등학교,1인수의,물품,(카드)에듀테크 활용교육 소모품 구입,2024-11-27,265500,쿠팡(주),에듀테크
2024,화도진중학교,1인수의,물품,교과전문적학습공동체 운영 물품[에듀테크 챗GPT] 구입,2024-11-27,80000,아이티존(주),에듀테크
2024,인천만수고등학교,1인수의,물품,일본어 교과 에듀테크 프로그램 구입,2024-11-26,23010,Zoom Video Communication Inc.,에듀테크
2024,인천만월초등학교,1인수의,물품,2024 하이테크 하이터치 실천그룹 에듀테크 소프트웨어 구입비 지급,2024-11-26,500000,청해멀티샵,에듀테크
2024,인천석천초등학교,1인수의,물품,"2024학년도 석천 에듀테크 프로그램(ChatGPT Plus, 아크로뱃 리더 프로) 구입",2024-11-25,920000,청해멀티샵,에듀테크
2024,인천송림초등학교,1인수의,물품,[카드]교원 공동체 중심의 수업평가 연구팀 &lt;에듀테크 클래스&gt; 11월 ...,2024-11-25,50700,(주)아이스크림미디어,에듀테크
2024,인천효성초등학교,1인수의,물품,2024학년도 디지털 기반 에듀테크 활용 수업 워크숍 협의비 및 물품비,2024-11-25,542170,주식회사 지마켓,에듀테크
2024,인천성리중학교,1인수의,물품,[카드]전문적 학습 공동체(학생과 선생님이 행복한 에듀테크) 도서 구입,2024-11-22,228970,(주)알라딘커뮤니케이션,에듀테크
2024,인천연일학교,1인수의,물품,교육정보부 에듀테크(디지털 프린터) 구입,2024-11-22,559800,주식회사 에스인,에듀테크
2024,인천성리초등학교,1인수의,물품,2024 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 구입 [카드],2024-11-22,3476000,지마켓,에듀테크
2024,신송고등학교,1인수의,물품,2024학년도 전문적학습공동체(에듀테크레시피) 활용 도서 및 물품 구입,2024-11-22,523480,쿠팡,에듀테크
2024,인천미래생활고등학교,1인수의,물품,에듀테크 활용 교육 운영 프로그램 구입(미리캔버스프로),2024-11-22,160800,미리캔버스,에듀테크
2024,인천장도초등학교,1인수의,물품,에듀테크 지원을 위한 주변기기 구입,2024-11-22,860800,지마켓글로벌 유한책임회사,에듀테크
2024,인천대중예술고등학교,1인수의,물품,[전학공] 2024년 교내형 전문적학습공동체 에듀테크 2차 도서구입,2024-11-21,93100,예스이십사주식회사,에듀테크
2024,인천숭의초등학교,1인수의,물품,2024 유치원 에듀테크 물품 구입,2024-11-20,1520000,주식회사 케이에스리테일,에듀테크
2024,인천도림초등학교,1인수의,물품,2024학년도 교내 전문적학습공동체 AI에듀테크부 물품 구입비 지급,2024-11-20,53000,S2B 학교장터,에듀테크
2024,남인천여자중학교,1인수의,물품,에듀테크 활용 영어 수업을 위한 제품(클래스카드) 구입,2024-11-20,960000,주식회사 클래스카드,에듀테크
2024,선화여자중학교,1인수의,물품,2024 디지털선도학교 2학기 에듀테크 추가사용비 지출,2024-11-19,3970000,(주)퍼플스타(purple star),에듀테크
2024,인천미래생활고등학교,1인수의,물품,에듀테크 활용 교육 운영 물품 구매,2024-11-19,463900,쿠팡(주),에듀테크
2024,대청고등학교,1인수의,물품,2024학년도 에듀테크 도서 구입,2024-11-19,495000,(주)교보문고,에듀테크
2024,부평여자중학교,1인수의,물품,에듀테크 활용 교육 물품 구입(이어폰),2024-11-18,167700,11번가,에듀테크
2024,인천미래생활고등학교,1인수의,물품,에듀테크 활용 교육 운영 프로그램 구매,2024-11-18,800000,아이티존(주),에듀테크
2024,인천성리초등학교,1인수의,물품,2024 디지털 기반 교육혁신 역량 강화를 위한 에듀테크 구입 [카드],2024-11-15,240000,(주)아이스크림미디어,에듀테크
2024,하점초등학교,1인수의,물품,[11/15] 집합교육 용 에듀테크 프로그램 구입비 지급,2024-11-15,399900,(주)아이스크림미디어,에듀테크
2024,인천가현중학교,1인수의,물품,2024학년도 에듀테크(패들렛) 구입,2024-11-15,280,PADLET*PADLET SOFTWAR,에듀테크
2024,인천부평동초등학교,1인수의,물품,에듀테크(투닝) 구입,2024-11-14,420000,툰스퀘어,에듀테크
2024,인천과학예술영재학교,1인수의,물품,[카드]2024학년도 STEAM ACTIVITY(창의탐구연구) 연구관련 에듀테크 플랫폼 구,2024-11-14,182780,주식회사 지마켓,에듀테크
2024,인천장도초등학교,1인수의,물품,에듀테크 교육운영을 위한 AR교육용 교재 구입,2024-11-13,196000,(주)아이스크림미디어,에듀테크
2024,인천청라초등학교,1인수의,물품,2024학년도 읽걷쓰 저자출판을 위한 에듀테크(자작자작)구입,2024-11-13,160000,(주)팀플백,에듀테크
2024,부평동중학교,1인수의,물품,2024학년도 ICT활용수업 운영 및 에듀테크 활성화를 위한 교육용 기기 구입,2024-11-13,2000000,주식회사 지마켓,에듀테크
2024,인천석정초등학교,1인수의,물품,생성형 AI 에듀테크(챗GPT구독)구입비 지급,2024-11-11,261000,청해멀티샵,에듀테크
2024,인천한별초등학교,1인수의,물품,2024 AI디지털 역량강화를 위한 에듀테크 관련 도서 구입,2024-11-11,33200,이베이코리아(지마켓),에듀테크
2024,인화여자고등학교,1인수의,물품,2024학년도 에듀테크 활용교육 운영을 위한 물품 구입,2024-11-11,203030,지마켓글로벌 유한책임회사,에듀테크
2024,인천은지초등학교,1인수의,물품,2024년 인천하이테크하이터치 실천그룹 에듀테크 구입,2024-11-11,320000,(주)팀플백,에듀테크
2024,인천능내초등학교,1인수의,물품,에듀테크교육 물품(네오봇에듀 SMART) 구입,2024-11-11,1200000,쥬아카데미,에듀테크
2024,인천청량초등학교,1인수의,물품,2024학년도 정보교육 에듀테크 운영물품 구입,2024-11-11,161000,지마켓글로벌 유한책임회사(G마켓/옥션),에듀테크
2024,인천대화초등학교,1인수의,물품,정보화기기관련 소모품 및 에듀테크 활용 교육 물품 구매,2024-11-08,943750,주식회사 아이스크림미디어,에듀테크
2024,인천새말초등학교,1인수의,물품,에듀테크 활용 수업을 위한 수업 물품 구입,2024-11-08,23510,주식회사 지마켓,에듀테크
2024,강화중학교,1인수의,물품,[카드 11/08] 에듀테크 활용을 위한 소모품 구입비 지급,2024-11-08,41600,주식회사 지마켓(옥션),에듀테크
2024,인천마곡초등학교,1인수의,용역,2024학년도 에듀테크 미래교육 교구(드론) 대여비 지급,2024-11-08,480000,제이케이 에듀테크,에듀테크
2024,강화중학교,1인수의,물품,[카드 11/07] 에듀테크 활용을 위한 소모품 구입비 지급,2024-11-07,75100,주식회사 지마켓(옥션),에듀테크
2024,인천가현중학교,1인수의,물품,2024학년도 에듀테크(카훗) 추가 비용,2024-11-07,9530,Kahoot! AS,에듀테크
2024,인천금마초등학교,1인수의,물품,디지털 기반 수업-평가 역량 강화 지원을 위한 에듀테크 구입(유튜브),2024-11-07,800000,아이티존,에듀테크
2024,가정여자중학교,1인수의,물품,에듀테크 활성화를 위한 교육용 온라인서비스 구독비 지출,2024-11-07,331450,OpenAI,에듀테크
2024,인천약산초등학교,1인수의,물품,2024 디지털 선도학교 운영 에듀테크 구입,2024-11-07,3000000,청해멀티샵,에듀테크
2024,인천금마초등학교,1인수의,물품,디지털 기반 수업-평가 역량 강화 지원을 위한 에듀테크 구입(패틀렛),2024-11-07,628600,모노플로우,에듀테크
2024,길상초등학교,1인수의,물품,수업-평가 역량 강화를 위한 에듀테크 소프트웨어 구입비 지급,2024-11-06,1242000,제이로이,에듀테크
2024,인천창신초등학교,1인수의,용역,2024학년도 6학년 에듀테크교육 큐브로이드 활동비 지출,2024-11-06,2000000,(주)조은에듀테크,에듀테크
2024,인천상아초등학교,1인수의,물품,교육과정 운영용 에듀테크(SW) 구입비 지급(카드),2024-11-06,290000,이지에듀정보(주),에듀테크
2024,인천송림초등학교,1인수의,물품,[S2B]교원 공동체 중심의 수업 연구 평가팀 &lt;에듀테크 클래스&gt; 운영을 ...,2024-11-05,600000,주식회사 에듀텍,에듀테크
2024,인천부개서초등학교,1인수의,물품,6-5반 방송동아리 활동 에듀테크 구입,2024-11-01,170000,(주)핀포인터,에듀테크
2024,인천약산초등학교,1인수의,물품,2024 하이테크.하이터치 실천그룹 운영 에듀테크 구입,2024-10-31,210000,(주)젭,에듀테크
2024,인천석정초등학교,1인수의,물품,2024 디지털 페스티벌 부스 운영 물품(에듀테크) 구입비 지급,2024-10-31,580000,(주)쿠팡,에듀테크
2024,인천용학초등학교,1인수의,물품,[카드]에듀테크(미리캔버스) 구독료 지급,2024-10-31,160800,(주)미리디,에듀테크
2024,인천당산초등학교,1인수의,물품,(연구학교 운영) 에듀테크 프로그램(감마프로) 구입비 지급,2024-10-31,450000,S2B 학교장터,에듀테크
2024,인천학익초등학교,1인수의,용역,2024년 인천학익초등학교 및 디지털 수업 서포터즈 지원단 에듀테크 구입(...,2024-10-30,3421440,주식회사보이저엑스,에듀테크
2024,대청고등학교,1인수의,물품,2024 에듀테크 소프트웨어 구입,2024-10-30,399300,주식회사 마음정보기술,에듀테크
2024,인천논현중학교,1인수의,물품,에듀테크 프로그램(망고보드) 구입,2024-10-29,560000,(주)리아모어소프트,에듀테크
2024,인천원당초등학교,1인수의,물품,AI워킹그룹 에듀테크 및 운영 물품 구입,2024-10-29,253220,ChatHub,에듀테크
2024,인천양촌초등학교,1인수의,물품,교실수업 개선 및 에듀테크 수업 원활한 운영 물품(실물화상기) 구입비 ...,2024-10-28,2912000,(주)에듀바움,에듀테크
2024,인천예송중학교,1인수의,물품,2024 에듀테크를 활용한 디지털 역량 강화 교사 연수 협의회비,2024-10-28,150000,꿈꾸는 도로시,에듀테크
2024,조산초등학교,1인수의,용역,BC)에듀테크활용교육 운영비 지급,2024-10-25,160800,(주)미리디,에듀테크
2024,인천서화초등학교,1인수의,물품,2024년 인천 하이테크 하이터치 실천그룹 에듀테크 필요 물품 구입,2024-10-25,199620,예스이십사주식회사,에듀테크
2024,인천도림초등학교,1인수의,물품,2024학년도 교내 전문적학습공동체 AI에듀테크부 물품 구입비 지급,2024-10-24,29000,하이스쿨,에듀테크
2024,인천예송중학교,1인수의,물품,교육용 에듀테크 프로그램 구입,2024-10-24,2400000,주식회사 교육의정석,에듀테크
2024,인천효성서초등학교,1인수의,물품,2024학년도 디지털기반 교육혁신 역량강화를 위한 에듀테크 온라인 이용 ...,2024-10-24,200000,(주)아이스크림미디어,에듀테크
2024,인천선학초등학교,1인수의,물품,[s2b]에듀테크 프로그램(마인드 마이스터) 구입,2024-10-24,777000,주식회사 레드포인트,에듀테크
2024,석정중학교,1인수의,물품,에듀테크 물품 구입비 지급,2024-10-23,2000000,(주)창의와교육,에듀테크
2024,화도진중학교,1인수의,물품,하이테크-하이터치 실천그룹 운영을 위한 에듀테크 S2b 구입,2024-10-23,216000,제이로이,에듀테크
2024,강화중학교,1인수의,물품,[카드 10/22 ] 에듀테크 활용을 위한 소모품 구입비 지급,2024-10-22,261190,11번가,에듀테크
2024,강화중학교,1인수의,물품,[카드 10/22] 에듀테크 활용을 위한 소모품 구입비 지급,2024-10-22,22600,주식회사 지마켓(옥션),에듀테크
2024,인천가현중학교,1인수의,물품,2024학년도 에듀테크(카훗) 구입,2024-10-22,193580,Kahoot! AS,에듀테크
2024,인천도림초등학교,1인수의,물품,2024학년도 교내 전문적학습공동체 AI에듀테크부 물품 구입비 지급,2024-10-22,518000,S2B 학교장터,에듀테크
2024,인천송일초등학교,1인수의,물품,6학년 전문적학습공동체(함께 가자 go!) 에듀테크 활용 수업 연구 물품 구입,2024-10-22,300000,주식회사 교육의정석,에듀테크
2024,인천십정초등학교,1인수의,물품,에듀테크 교육운영을 위한 물품 구입(카드),2024-10-21,626900,지마켓글로벌 유한책임회사,에듀테크
2024,인천십정초등학교,1인수의,물품,에듀테크 교육운영을 위한 물품 구입(학교장터구매),2024-10-21,1320000,테바소프트 주식회사,에듀테크
2024,인천석천초등학교,1인수의,물품,디지털교육지원부의 에듀테크 소프트웨어(Gimkit) 이용권 구입비 지급,2024-10-21,660000,청해멀티샵,에듀테크
2024,인천축현초등학교,1인수의,물품,디지털 기반 교육혁신 수업-평가 역량 강화 에듀테크 구입,2024-10-21,880000,(주)미리디,에듀테크
2024,인천마전고등학교,1인수의,물품,2024학년도 전문적 학습 공동체(에듀테크로 수업 만들기) SW 프로그램 구입,2024-10-18,378000,주식회사 마음정보기술,에듀테크
2024,인천서면초등학교,1인수의,물품,(카드)에듀테크 활용교육 소모품 구입,2024-10-18,90000,지마켓,에듀테크
2024,인천동수초등학교,1인수의,용역,2024학년도 디지털 수업 평가 혁신을 위한 에듀테크 구입비 지급,2024-10-16,804600,(주)미리디,에듀테크
2024,계산여자중학교,1인수의,물품,2024학년도 에듀테크 활용 소프트웨어 구입,2024-10-15,399300,(주)에이마스,에듀테크
2024,인천약산초등학교,1인수의,물품,2024학년도 디지털 선도학교 에듀테크 사용 관련 협의회 실시,2024-10-15,374400,노모어피자 구월점,에듀테크
2024,인천부개서초등학교,1인수의,물품,2024학년도 초등 수업 나눔교사 선도학급 에듀테크 구입,2024-10-15,160800,미리캔버스,에듀테크
2024,선화여자중학교,1인수의,물품,2024 디지털선도학교 2학기 에듀테크 추가사용비 지출,2024-10-14,1745800,(주)퍼플스타(purple star),에듀테크
2024,인천삼산초등학교,1인수의,물품,에듀테크수업 보조용 전산 소모품 구입,2024-10-14,1458000,(주)아이스크림미디어,에듀테크
2024,계산여자고등학교,1인수의,물품,에듀테크 활용 콘텐츠 구입(전자펜 수신기),2024-10-14,220000,(주)아이엘에스커뮤니케이션,에듀테크
2024,인천가원초등학교,1인수의,용역,(카드)에듀테크 서비스 구독신청(8회차),2024-10-11,140000,(주)리아모어소프트,에듀테크
2024,인천송림초등학교,1인수의,물품,[S2B]교원 공동체 중심의 수업 연구 평가팀 &lt;에듀테크 클래스&gt; 운영을 ...,2024-10-10,640000,아이티존(주),에듀테크
2024,인천서림초등학교,1인수의,물품,하이테크하이터치 실천그룹 에듀테크 이용권 구입,2024-10-10,568000,테크빌교육(주),에듀테크
2024,인천동수초등학교,1인수의,용역,2024학년도 디지털 수업 평가 혁신을 위한 에듀테크를 구입비 지급,2024-10-07,1645500,(주)팀플백,에듀테크
2024,인천동수초등학교,1인수의,물품,2024학년도 디지털 수업 평가 혁신을 위한 에듀테크 구입비 지급,2024-10-07,150000,(주)아이스크림미디어,에듀테크
2024,부광중학교,1인수의,물품,2024학년도 에듀테크 활용 교육 관련 프로그램(미리캔버스 pro) 구입,2024-10-07,160800,(주)미리디,에듀테크
2024,청천중학교,1인수의,물품,에듀테크 수업지원을 위한 토너(양재관) 구입,2024-10-07,44000,주식회사 이현,에듀테크
2024,명현중학교,1인수의,물품,2024년 10월 에듀테크 서비스(ChatGPT) 구매,2024-10-05,89880,OpenAI,에듀테크
2024,대청고등학교,1인수의,물품,수업 향상을 위한 에듀테크 온라인 플랫폼 이용권 구입,2024-10-04,140000,레이블랑,에듀테크
2024,인천새말초등학교,1인수의,물품,교원 공동체 중심의 수업·평가 연구팀 에듀테크 소프트웨어 구입,2024-10-02,557240,(주)아이스크림미디어,에듀테크
2024,북인천중학교,1인수의,물품,수학교과 및 연구용 패들렛 에듀테크 프로그램 구매,2024-10-01,66570,패들렛(padlet),에듀테크
2024,인천연일학교,1인수의,물품,인천하이테크 하이터치 실천그룹 에듀테크 구독료,2024-09-30,996000,주식회사 레드포인트,에듀테크
2024,인천구산초등학교,1인수의,물품,에듀테크(U-class) 라이센스 구입(G2B),2024-09-30,5814000,(주)엠에이치소프트,에듀테크
