계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-31f2fb003c90,물품,학교 행사 및 수업용 자료 개발을 위한 미리캔버스 이용료,2025-04-11,160800,경상남도교육청 진서고등학교,진서고등학교,미리디,9010062,고등학교,경상남도,
-d90af56f361b,물품,미리캔버스 Pro 요금제 구독,2025-04-10,160800,경상남도교육청 삼천포여자고등학교,삼천포여자고등학교,미리캔버스,9010247,고등학교,경상남도,
-d83ac0095087,물품,미리캔버스 구독료 지출,2025-04-03,160800,경상남도교육청 김해중앙여자고등학교,김해중앙여자고등학교,(주)미리디,9010087,고등학교,경상남도,
-50891f98c2cf,물품,[카드] 업무활용 소프트웨어(미리캔버스 Pro) 구입,2025-03-24,160800,경상남도교육청 삼정자중학교,삼정자중학교,미리디,9022145,중학교,경상남도,
-9963033e421e,물품,2025학년도 미리캔버스 사용권 구입,2025-03-20,160800,경상남도교육청 장천초등학교,장천초등학교,(주)미리디,9022093,초등학교,경상남도,
-10e9850b57d3,물품,AI디지털 기반 교육을 위한 미리캔버스 구독,2026-06-24,160800,경상남도교육청 지정중학교,지정중학교,(주)케이지이니시스,9121022,중학교,경상남도,
-a97d4367017f,물품,2026학년도 교육 활동 홍보를 위한 미리캔버스 Pro 구독료 지출 원인행위,2026-06-23,160800,경상남도교육청 경남자동차고등학교,경남자동차고등학교,(주)미리디,9010335,고등학교,경상남도,
-0ed18c457981,물품,(카드) 2026학년도 교육용 콘텐츠(미리캔버스) 연장 지급,2026-06-08,160800,경상남도교육청 경남정보고등학교,경남정보고등학교,미리캔버스,9010234,고등학교,경상남도,
-8b72ea6c2924,물품,방송실 운영물품(미리캔버스 PRO 연간구독권) 구입,2026-05-21,160800,경상남도교육청 진해중앙고등학교,진해중앙고등학교,(주)미리디,9010252,고등학교,경상남도,
-281df39e71eb,물품,미리캔버스 구독료 지급,2026-04-20,160800,경상남도교육청 대의초등학교,대의초등학교,(주)미리디(미리캔버스),9121008,초등학교,경상남도,
-a57ca416f5aa,물품,2023. 디지털선도학교 AI코스웨어(밀크T초등) 구입,2023-10-24,3150000,경상남도교육청 부곡초등학교,부곡초등학교,(주) 천재교과서,9141016,초등학교,경상남도,
-9fc75e31d75d,물품,보건일지(스쿨닥터)운용 프로그램 구입 지출,2025-02-12,109000,경상남도교육청 창원상남중학교,창원상남중학교,(주)스쿨닥터,9022168,중학교,경상남도,
-03ace934a0ba,물품,보건일지(스쿨닥터)운용 프로그램 구입,2025-12-24,130000,경상남도교육청 창원상남중학교,창원상남중학교,(주)스쿨닥터,9022168,중학교,경상남도,
