계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
2023070371567,물품,부천공업고등학교 소프트웨어(마이컴회로시뮬레이터) 구매,2023-07-19,31456000,경기도교육청 부천공업고등학교,부천공업고등학교,7530254,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070B525_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070373451,물품,2023 실습실 Adobe 소프트웨어 연간 임대 갱신 계약,2023-07-17,15640000,서울특별시교육청 세그루패션디자인고등학교,세그루패션디자인고등학교,7011084,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070B9A6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070374014,물품,"2023학년 2분기 방과후 재료 구입 계약(로봇과학,코딩)",2023-07-18,5805000,경기도교육청 경기도평택교육지원청 평택모산초등학교,평택모산초등학교,7631242,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070BB58_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070375274,물품,IT전자과 기자재(전자회로해석 소프트웨어) 구매 계약,2023-07-18,47500000,대구광역시교육청 대구하이텍고등학교,대구하이텍고등학교,7240462,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070BE6C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070375973,물품,2023 창의융합형 과학실 AI 물품 구매,2023-07-17,2838000,서울특별시서부교육청 영락중학교,영락중학교,7031208,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070C033_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070396835,물품,2023년 실습실 응용소프트웨어 구입 계약,2023-07-18,12852400,경기도교육청 경기모바일과학고등학교,경기모바일과학고등학교,7530903,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070CC14_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070400136,물품,스마트팜 딸기 모의재배 소프트웨어 구입,2023-07-24,20000000,경상북도교육청 한국생명과학고등학교,한국생명과학고등학교,8750556,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070D462_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070420901,물품,2023년 직업계고 실습기자재(응용소프트웨어_파워디렉터) 구입,2023-07-24,3960000,경기도교육청 경민비즈니스고등학교,경민비즈니스고등학교,7531061,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070DC27_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070421559,물품,"2022년 흥도초 2분기(6월달)방과후학교 재료 및 교재구입(코딩,생명과학)",2023-07-19,5913000,경기도고양교육청 흥도초등학교,흥도초등학교,7621103,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070DCBF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070423534,물품,정교초 ai 학습 프로그램 구매계약,2023-07-20,7826000,경기도포천교육청 정교초등학교,정교초등학교,7711037,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070DEDD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070426401,물품,영주중앙초등학교 인공지능 선도학교 및 에듀테크 교구 구매 계약,2023-07-19,35218780,경상북도영주교육청 영주중앙초등학교,영주중앙초등학교,8811046,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070E255_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070429564,물품,경북공고 전자기계과 도제학교 CAM소프트웨어 구입,2023-07-20,29499900,대구광역시교육청 경북공업고등학교,경북공업고등학교,7240123,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070E988_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070429816,물품,부곡중앙중 인공지능(AI) 컴퓨터실 모둠활동 테이블 구입 계약,2023-07-19,2345000,경기도교육청 경기도군포의왕교육지원청 부곡중앙중학교,부곡중앙중학교,7642123,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070E9FC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070451536,물품,2023학년도 부천공업고등학교 인공지능 자동차과 아반떼AD 차량 구매,2023-07-24,13600000,경기도교육청 부천공업고등학교,부천공업고등학교,7530254,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070F044_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070459257,물품,인천용현초 AI융합정보실 기자재 구입,2023-07-20,9676500,인천광역시남부교육청 인천용현초등학교,인천용현초등학교,7321047,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070F802_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070460112,물품,인공지능(AI)-사물인터넷(IoT) 전용교실 구축 냉난방기 구입 및 이전 설치 작업,2023-07-21,3300000,서울특별시북부교육청 동북초등학교,동북초등학교,7051109,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070FA15_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070482895,물품,발곡초등학교 코딩교육 물품 구매 계약,2023-07-21,8000000,경기도의정부교육청 발곡초등학교,발곡초등학교,7561025,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230710157_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070484894,물품,장현초 컴퓨터 보안프로그램 소프트웨어 구입,2023-07-21,2610000,경기도남양주교육청 장현초등학교,장현초등학교,7652117,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071028A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070488836,물품,청림중 AI스마트 정보화교실 기자재 구입,2023-07-24,9171000,경기도교육청 경기도화성오산교육지원청 청림중학교,청림중학교,7679401,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071059A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070492882,물품,청림중 AI스마트 체육교실 기자재 구입,2023-07-24,47200000,경기도교육청 경기도화성오산교육지원청 청림중학교,청림중학교,7679401,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071096F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070528007,물품,2023학년도 울산마이스터고 정밀기계과 소프트웨어 소액수의견적 재공고,2023-07-24,97515000,울산광역시교육청 울산마이스터고등학교,울산마이스터고등학교,7480143,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230711333_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070529947,물품,토월초 컴퓨터실 시스템관리 소프트웨어 구입,2023-07-24,3245000,경기도용인교육청 토월초등학교,토월초등학교,7751118,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202307117B2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070530195,물품,2023학년도 2분기 방과후학교 로봇과학 및 코딩 교재교구 구입,2023-07-24,4450000,경기도교육청 경기도구리남양주교육지원청 남양주다산초등학교,남양주다산초등학교,7652294,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071183E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070530237,물품,AI실 가구 제작,2023-07-24,4202000,경기도안양교육청 청계초등학교,청계초등학교,7569109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230711858_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070560338,물품,인천과학고등학교 AI융합실 구축 물품 구입(VR키트외3종),2023-07-26,8455600,인천광역시교육청 인천과학고등학교,인천과학고등학교,7310058,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071295E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070560700,물품,2023학년도 실험실습 기자재[AI 자율운송모바일로봇 외 5종] 구매 계약,2023-07-25,89270000,인천광역시교육청 인천바이오과학고등학교,인천바이오과학고등학교,7310593,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071298B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070562183,물품,양지고등학교 교육용 소프트웨어 구입(SCMATE RX2),2023-07-25,1633500,경기도교육청 양지고등학교,양지고등학교,7530558,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230712AA3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070567507,물품,AI 선도학교 정보구축실 조성을 위한 가구 구입,2023-07-31,7656000,경기도안양교육청 석수초등학교,석수초등학교,7569030,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230712DA2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070572610,물품,병점중학교 컴퓨터실 복구 소프트웨어 구매계약,2023-07-25,1870000,경기도교육청 경기도화성오산교육지원청 병점중학교,병점중학교,7679110,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071317B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070572689,물품,서울금동초 AI실 사인물 제작,2023-07-25,1330000,서울특별시남부교육청 서울금동초등학교,서울금동초등학교,7041110,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230713180_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070597801,물품,선학초등학교 인공지능(AI) 선도학교 물품 구입,,13340000,인천광역시동부교육청 인천선학초등학교,인천선학초등학교,7341039,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071394A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070606978,물품,수원하이텍고 자동화시스템과 기자재(응용소프트웨어) 구입 계약,2023-07-27,18000000,경기도교육청 수원하이텍고등학교,수원하이텍고등학교,7530900,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230713F78_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070636517,물품,2023학년 심학중학교 AI교실 전자칠판 구입,2023-07-27,4880000,경기도교육청 경기도파주교육지원청 심학중학교,심학중학교,7681214,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230714817_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070637452,물품,2023 교육용 정품 소프트웨어(어도비 제품군) 구매 계약,2023-07-27,5464800,경기도교육청 창의경영고등학교,창의경영고등학교,7531407,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230714903_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070648724,물품,2023학년도 천안봉명초 AI·SW수업교구 구매 계약,2023-07-28,26283600,충청남도교육청 충청남도천안교육지원청 천안봉명초등학교,천안봉명초등학교,8151073,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230715232_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070679546,물품,높이조절 트럭플랫폼 구입,2023-07-31,5100000,경기도교육청 경기도고양교육지원청 덕은한강중학교,덕은한강중학교,7621395,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230715DBB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070681361,물품,남평중학교 인공지능(AI) 교실 구축 업체 계약,2023-07-28,36300000,전라남도교육청 전라남도나주교육지원청 남평중학교,남평중학교,8532008,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230715E57_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070685886,물품,"학습 코스웨어(클래스팅 AI러닝,수학) 구입",2023-08-01,14300000,경기도동두천교육청 지행초등학교,지행초등학교,7602079,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230716209_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070686462,물품,성일정보고 SW.AI교육강화사업 교육운영장비 소프트웨어 사용계약,2023-06-01,4000000,경기도교육청 성일정보고등학교,성일정보고등학교,7530591,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023071635B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070686735,물품,"미래형 AI 영어교실 구축관련 (영상분배기,케이블,헤드폼 공사용자재 ) 물품계약",2023-08-04,3520000,경기도교육청 경기도화성오산교육지원청 치동초등학교,치동초등학교,7679386,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202307163EA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070701381,물품,2023학년도 직업계고 실험실습실 공간혁신 사업(인공지능 자율주행차 실습 장비 외 1종) 구매,2023-08-01,22660000,인천광역시교육청 부평공업고등학교,부평공업고등학교,7310093,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230716ABB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023070701702,물품,인천명현초등학교 인공지능 선도학교 교구 구입,2023-08-07,5024250,인천광역시교육청 인천광역시서부교육지원청 인천명현초등학교,인천명현초등학교,7331191,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230716BA2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080013247,물품,4층 취업관리실 AI 부스 구입,2023-08-04,7920000,경기도교육청 분당아람고등학교,분당아람고등학교,7531423,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023080071C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080027047,물품,스마트기계과 기자재 구입(CNC시뮬레이션 소프트웨어),2023-08-02,9500000,전라남도교육청 목포공업고등학교,목포공업고등학교,7140264,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230801174_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080029998,물품,갈매초 컴퓨터실 보안 소프트웨어 구입,2023-08-03,1232000,경기도교육청 경기도구리남양주교육지원청 갈매초등학교,갈매초등학교,7652011,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230801840_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080042327,물품,2023 신나는 AI 교실 구축 책상 제작 -물품-,2023-07-28,4200000,서울특별시교육청 서울컨벤션고등학교,서울컨벤션고등학교,7011213,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230801F95_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080061911,물품,2023학년도 부천공업고등학교 교육용 소프트웨어 영구 라이센스 구입,2023-08-07,17363430,경기도교육청 부천공업고등학교,부천공업고등학교,7530254,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230802E14_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080087491,물품,컴퓨터실 소프트웨어 구매,2023-08-07,2640000,경기도안양교육청 안일초등학교,안일초등학교,7569044,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230803D4E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080090871,물품,"2023학년도 5,6학년 AI 운영 물품 구입",2023-08-08,7800000,경기도교육청 경기도구리남양주교육지원청 남양주신촌초등학교,남양주신촌초등학교,7652041,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230804377_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080112244,물품,신진과학기술고등학교 AI면접 특별교실  물품(AI면접기기 부대장비) 구매,2023-08-08,12000000,서울특별시교육청 신진과학기술고등학교,신진과학기술고등학교,7011316,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023061748A_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080112316,물품,신진과학기술고등학교 AI면접 특별교실 조성 물품 구매,2023-08-08,50000000,서울특별시교육청 신진과학기술고등학교,신진과학기술고등학교,7011316,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202306174C6_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023080119015,물품,성남장안초 (디지털 튜터)소프트웨어 동아리 재료 구입,2023-08-09,7590000,경기도교육청 경기도성남교육지원청 성남장안초등학교,성남장안초등학교,7551082,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230805399_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
