계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2024100299551,물품,효성고 정기간행물 구독 계약,2024-10-22,1069400,경기도교육청 효성고등학교,효성고등학교,7530219,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241009D18_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024100333662,물품,AI소프트웨어과 기자재 및 물품구입,2024-10-17,46140000,인천광역시교육청 인평자동차고등학교,인평자동차고등학교,7310479,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024100C253_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,얄리3D(Yally 3D)
2024100349544,물품,화홍중학교 Chat GPT구입,2024-10-18,1457850,경기도수원교육청 화홍중학교,화홍중학교,7541047,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024100C4FA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 유씨드
2024100350530,물품,AI DTS 기술 기반 산업용 로봇 시스템 구입,2024-10-22,349800000,강원특별자치도교육청 한국에너지마이스터고등학교,한국에너지마이스터고등학교,7801196,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024080302F_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 온하이텍
2024100350716,물품,AI 융합형 로봇 제어 교육 시스템 구입,2024-10-22,319400000,강원특별자치도교육청 한국에너지마이스터고등학교,한국에너지마이스터고등학교,7801196,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024080305F_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 온하이텍
2024100387635,물품,금오공업고등학교 자동화시스템과 및 정밀기계과 NCS기반 프로그램  (CAM소프트웨어) 구입,2024-10-25,48757500,경상북도교육청 금오공업고등학교,금오공업고등학교,8750237,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024100E723_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,에이프로
2024100414744,물품,양영디지털고 AI네트워크 XR콘텐츠 저작용 도구 시스템 구입,2024-10-23,48950000,경기도교육청 양영디지털고등학교,양영디지털고등학교,7530782,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024100F38B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,달빛다락
2024100415132,물품,한국바둑고AI 교구 구입(바둑 로봇),2024-10-22,9000000,전라남도교육청 한국바둑고등학교,한국바둑고등학교,7140290,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024100F3DC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)씨넥스존
2024100583561,물품,거창대성고 디지털 선도학교 미술교과 에듀테크 구입,2024-10-28,4500000,경상남도교육청 거창대성고등학교,거창대성고등학교,9010081,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241013C2C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 스케치소프트
2024100585539,물품,여수정보과학고 AI디자인과 실험실습기자재 구입,2024-10-28,83300000,전라남도교육청 여수정보과학고등학교,여수정보과학고등학교,7140243,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241014093_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,성지전산
2024100586526,물품,2024학년도 코딩 드론 프로그램 운영 물품 구매 계약,2024-10-29,4138000,경기도화성교육청 화성장안초등학교,화성장안초등학교,7679073,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202410142EE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,위캔드론항공센터
2024100587020,물품,인천전자마이스터고 반도체설계도구(라이선스 및 서버 등) 구매 계약,2024-11-01,50200000,인천광역시교육청 인천전자마이스터고등학교,인천전자마이스터고등학교,7310370,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024101440B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,나인플러스아이티(주)
2024100587259,물품,"2025학년도 대덕소프트웨어마이스터고등학교 교복(동복, 하복, 생활복) 구매 입찰 공고",2024-10-29,44288000,대전광역시교육청 대덕소프트웨어마이스터고등학교,대덕소프트웨어마이스터고등학교,7430310,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202410144C6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)김설영 패션
2024100622382,물품,진로멘토와 함께하는 길찾기 프로젝트(생성형 AI를 이용한 코딩실습과 실생활 예측) 물품 구입,2024-10-29,2500000,경기도교육청 성일고등학교,성일고등학교,7530167,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241015ACC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,유씨드
2024100652912,물품,인공지능학습용 GPU 서버 구매 계약,2024-11-04,339500000,경상북도교육청 경북소프트웨어고등학교,경북소프트웨어고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024101719A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 바로에이아이
2024100676008,물품,세명컴퓨터고-2024학년도 산학일체형 도제학교(SW개발) 기자재 확충 계약(베어본컴퓨터),2024-11-05,31900000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241017D5F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,좋은친구들
2024100676148,물품,세명컴퓨터고-2024학년도 산학일체형 도제학교(SW개발) 기자재 확충 계약(컴퓨터),2024-11-05,35900000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241017DA7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 지이스토리
2024100678502,물품,여수정보과학고 AI디자인과 실험실습기자재 구입,2024-10-28,83300000,전라남도교육청 여수정보과학고등학교,여수정보과학고등학교,7140243,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241014093_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,성지전산
2024100679220,물품,정현초 미디어부 소프트웨어 구독 계약,2024-11-01,663400,경기도교육청 경기도화성오산교육지원청 정현초등학교,정현초등학교,7679387,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202410183FE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 모노플로우
2024100680793,물품,용호고등학교 축구부 비프로 카메라 및 소프트웨어 구입 G2B 전자계약 체결,2024-11-04,4180000,경기도교육청 용호고등학교,용호고등학교,7530104,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024300009B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 비프로컴퍼니
2024110016141,물품,김제농생명마이스터고드론물류수송 구성 교육 시뮬레이터용 소프트웨어 구입,2024-11-01,15650000,전북특별자치도교육청 김제농생명마이스터고등학교,김제농생명마이스터고등학교,8321160,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110006D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이티씨네트웍스코리아
2024110021169,물품,부용고등학교 AI기반 교육체험 주간 운영을 위한 드론 구입,2024-11-01,1846000,경기도교육청 부용고등학교,부용고등학교,7530575,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411004E6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,다다사
2024110021511,물품,2024학년도 3분기 방과후학교 코딩 재료구입,2024-11-01,5583000,경기도의정부교육청 의순초등학교,의순초등학교,7561031,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110052F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,도담교육
2024110023796,물품,신남초 2024학년도 3분기 방과후학교(코딩외 2건) 교구 구입 계약,2024-11-04,4520000,경기도교육청 경기도화성오산교육지원청 신남초등학교,신남초등학교,7679492,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241100629_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포스쿨
2024110027504,물품,(신설)양산인공지능고등학교 AI자동제어시스템과 실습기자재(공정제어실험장치) 구입,2024-11-05,145260000,경상남도교육청 창원기계공업고등학교,창원기계공업고등학교,9010151,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241100BA9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,"주식회사 엔시스 (N-SYS Co. ,Ltd.)"
2024110052364,물품,AI교육활동을 위한 기자재 구입(실습용 노트북),2024-11-05,7806000,경기도교육청 경기도여주교육지원청 세종초등학교,세종초등학교,7661016,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241101701_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 도우리
2024110080020,물품,"(하이러닝선도학교) 디지털 교과서, AI 및 하이러닝 수업을 위한 교원용 노트북 램 업그레이드 물품 계약",2024-11-05,2772000,경기도교육청 호평고등학교,호평고등학교,7530772,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411027F4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,서진아이티
2024110090665,물품,"(신설)양산인공지능고등학교 AI융합팩토리과 실습기자재(수직밀링머신, 보통선반) 구입",2024-11-12,468900000,경상남도교육청 창원기계공업고등학교,창원기계공업고등학교,9010151,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411032C9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,제이케이솔루텍
2024110127813,물품,대구공고 친환경자동차과 CAM소프트웨어 구매,2024-11-07,35156000,대구광역시교육청 대구공업고등학교,대구공업고등학교,7240111,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241104432_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)젠소프트
2024110159993,물품,2024학년도 UI/UX 개발 소프트웨어 구입 계약,2024-11-07,6270000,대구광역시교육청 대중금속공업고등학교,대중금속공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241104DB8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 바이탈컴
2024110160387,물품,직업계고 실습기자재(어도비CC) 구입 건,2024-11-08,10157400,경기도교육청 안산디자인문화고등학교,안산디자인문화고등학교,7530991,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241104E0C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024110167781,물품,2024학년도 창의개발부 AI메이커실 실습재료 구입(6차) 소액수의(견적) 계약,2024-11-07,11947750,중소벤처기업부 부산기계공업고등학교,부산기계공업고등학교,1421117,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110545E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,명성공구
2024110281398,물품,실습실 소프트웨어 구입,2024-11-12,3180000,경기도교육청 부천정보산업고등학교,부천정보산업고등학교,7530256,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241107BA1_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)나래소프트
2024110281600,물품,오산고등학교 2024년도 인공지능 중심고 교육용 실습교구 구매,2024-11-11,9555000,서울특별시교육청 오산고등학교,오산고등학교,7010220,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241107C3E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2024110282922,물품,삼송 AI스마트로봇캠프 스마트모빌리티 키트 구입,2024-11-12,3167500,인천광역시교육청 인천연송고등학교,인천연송고등학교,7310422,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241107EFC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 네패스
2024110282961,물품,삼송 AI스마트로봇캠프 프로그램 스마트시티 풀키트 구입,2024-11-12,1980000,인천광역시교육청 인천연송고등학교,인천연송고등학교,7310422,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241107F28_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 메이크잇나우
2024110314699,물품,2025학년도 서울인공지능고등학교 교복 구매 계약,2024-11-14,44950000,서울특별시교육청 서울인공지능고등학교,서울인공지능고등학교,7011498,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241108D56_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,스쿨룩스
2024110316330,물품,남원중앙초등학교 2024학년도 SW 미래교실 체험 프로그램 재료 구입,2024-11-13,34612000,전북특별자치도교육청 전북특별자치도남원교육지원청 남원중앙초등학교,남원중앙초등학교,8372039,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241108F45_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,피씨엘 주식회사
2024110365841,물품,2024 직업계고 실험실습기자재(MS소프트웨어 라이선스) 구입,2024-06-18,6353160,경기도교육청 한봄고등학교,한봄고등학교,7531327,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110A321_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024110368423,물품,"2025학년도 광운인공지능고등학교 교복(동,하복) 학교주관 구매",2024-11-18,57040000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110A627_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,이튼클럽학생복
2024110410599,물품,2024년 상탄초 교육발전특구 AI상상놀이터 시설 구축 계약,2024-11-14,17500000,경기도고양교육청 상탄초등학교,상탄초등학교,7621068,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110B2C6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 메타키움
2024110458262,물품,2024학년도 부산전자공고 기계자동차과 기자재(응용소프트웨어) 구매,2024-11-18,9900000,부산광역시교육청 부산전자공업고등학교,부산전자공업고등학교,7150177,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110D559_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼씨엠
2024110459999,물품,세명컴퓨터고-2024학년도 게임소프트웨어과 기자재 확충 계약(일체형컴퓨터),2024-11-18,24162600,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110D805_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘피스기술
2024110462184,물품,생산자동화과 산업용로봇실험장치(AI비전로봇시스템) 구매 계약,2024-11-18,68440000,대구광역시교육청 대구일마이스터고등학교,대구일마이스터고등학교,7240372,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110DC70_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,GL컴퍼니
2024110486300,물품,정보교과 운영을 위한 AI플랫폼 이용 챗봇 구입,2024-11-20,1373000,경기도교육청 경기도군포의왕교육지원청 모락중학교,모락중학교,7642073,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110EF2E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 단비아이엔씨
2024110488478,물품,건축디자인과 실습실 소프트웨어(라이선스) 및 네트워크 기자재 구입,2024-11-19,8177500,경기도교육청 성남테크노과학고등학교,성남테크노과학고등학교,7531256,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110F3BB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나눔아이티
2024110489166,물품,용인성산초 2024 코딩파티 Go Go 성산 꿈미래를 펼쳐라 레고 코딩 관련 물품 대여 및 구입 계약,2024-11-19,6140000,경기도용인교육청 용인성산초등학교,용인성산초등학교,7751051,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024110F53A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퓨너스
2024110522022,물품,2024학년도 2학기 2차 인공지능반도체과 실험실습 소모품 구입 계약,2024-11-19,4623700,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241110BD0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,유니토리
2024110551253,물품,직업계고 실습기자재(어도비CC) 구입 건,2024-11-07,10157400,경기도교육청 안산디자인문화고등학교,안산디자인문화고등학교,7530991,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241104E0C_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024110559211,물품,(돈암초) AI교실(꿈담) 제작가구 구매,2024-12-18,31130000,서울특별시성북교육청 서울돈암초등학교,서울돈암초등학교,7121301,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241112014_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,성은인테리어
2024110561831,물품,광운인공지능고등학교 예체능부실 및 급식실 옥상방수공사 관급자제 구입,2024-11-21,47285000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241112346_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사  두온에너지원
2024110649279,물품,여수정보과학고  AI교육 교구 구입,2024-11-25,9000000,전라남도교육청 여수정보과학고등학교,여수정보과학고등학교,7140243,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024111435F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 주안정보통신
2024110650217,물품,2024 창의역량교육 프로그램(스파이크 sw코딩 활동 프로그램)구매 계약,2024-11-28,2400000,경기도포천교육청 이동초등학교,이동초등학교,7711035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241114571_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2024110653297,물품,2024 디지털 선도학교 운영을 위한 소프트웨어 구매 요청,2024-11-25,7484400,서울특별시동작교육청 난우중학교,난우중학교,7132129,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241114B89_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024110653653,물품,2024년도 광주화정중학교 AI팩토리(미래교실) 기자재 구매 계약,2024-11-27,32850000,광주광역시교육청 광주광역시서부교육지원청 광주화정중학교,광주화정중학교,7402275,중학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241114C46_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,준테크놀로지
2024110677498,물품,김해건설공고 2024학년도 산학일체형 도제학교 기자재(소프트웨어) 구매,2024-11-26,13199990,경상남도교육청 김해건설공업고등학교,김해건설공업고등학교,9010130,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411152C4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼씨엠
2024110699436,물품,2024학년도 주곡초등학교 창의인공지능 진로 체험,2024-11-28,7000000,경기도교육청 경기도구리남양주교육청 주곡초등학교,주곡초등학교,7652238,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411163C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 두메이커
2024110740803,물품,대덕소프트웨어마이스터고등학교 위탁급식(도시락) 계약,2024-11-29,40109300,대전광역시교육청 대덕소프트웨어마이스터고등학교,대덕소프트웨어마이스터고등학교,7430310,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241116D5C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,딘딘푸드
2024110748705,물품,2024학년도 동안고등학교 기술 AI 실습 물품 구입 계약,2024-11-28,2385500,경기도교육청 동안고등학교,동안고등학교,7530063,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202411174BA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 늘봄교육
2024110789472,물품,교육용 기자재(AI이미지 비전 로봇 시스템) 구매 계약체결,2024-11-28,55328000,대구광역시교육청 경북기계공업고등학교,경북기계공업고등학교,7240107,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20241118426_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,GL컴퍼니
