계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2023040141114,물품,2023학년도 1차 도서 구입 및 정기간행물 구독 계약,2023-04-10,5686420,경기도교육청 경기도안산교육지원청 성포초등학교,성포초등학교,7611054,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202304048FD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,원곡서점
2023040146203,물품,2023학년도 IT콘텐츠과 교육과정 운영 물품(어도비 라이선스) 구입,2023-04-06,5060000,세종특별자치시교육청 세종장영실고등학교,세종장영실고등학교,9300266,고등학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230404B86_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사데이타큐브
2023040148858,물품,2023학년도 안현초등학교 미래교육 3-5학년 AI로봇 구매 계약,2023-04-17,3597000,경기도교육청 경기도광명교육지원청 안현초등학교,안현초등학교,7591088,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230404DEA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,드림트리에듀테인먼트
2023040153220,물품,인공지능교육 선도학교 교구 구입,2023-04-06,1584000,경기도교육청 성일고등학교,성일고등학교,7530167,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230405361_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 소프트파워
2023040197483,물품,군포화산초 디지털융합교구 구입(AI키트),2023-04-10,6400000,경기도군포교육청 군포화산초등학교,군포화산초등학교,7642011,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040630D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 유씨드
2023040197497,물품,2023학년도 1분기 방과후 학교 재료비 계약(코딩드론),2023-04-10,2700000,경기도용인교육청 나곡초등학교,나곡초등학교,7751070,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230406325_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포스쿨
2023040242191,물품,2023학년도 5학년 진로잡(Job)자 프로젝트 코딩교육 물품 구입 계약,2023-04-10,2599000,경기도교육청 경기도광명교육지원청 연서초등학교,연서초등학교,7591028,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040709C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,4차융합교육원
2023040275577,물품,수업용 컴퓨터 제어 프로그램(소프트웨어) 구입,2023-04-11,1320000,경기도교육청 경기도수원교육청 수원제일중학교,수원제일중학교,7541050,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202304086FB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)나래소프트
2023040276412,물품,궁내중 수학 교과 AI 프로그램 사용 구매 계약,2023-04-11,5000000,경기도교육청 경기도군포의왕교육지원청 궁내중학교,궁내중학교,7642039,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202304087C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2023040322214,물품,2023년 직업계고 실험실습 관련  교육용 소프트웨어 넷클래스 업그레드  구입,2023-04-12,1320000,경기도교육청 통진고등학교,통진고등학교,7530661,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202304098AE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에스제이네트웍스
2023040322913,물품,호평고 2023학년도 학교도서관 정기간행물 구독 계약,2023-04-12,1509600,경기도교육청 호평고등학교,호평고등학교,7530772,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230409943_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040323971,물품,2023 인공지능 활용 스마트학습에 따른 온라인 수강권 구입,2023-04-12,17064000,제주특별자치도교육청 제주시교육지원청 추자중학교,추자중학교,9296031,중학교,제주특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230409A60_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)아이스크림에듀
2023040328575,물품,"2023학년도 인천재능고 AI로봇과, 도제반도체과 실습재료 구입",2023-04-12,8976300,인천광역시교육청 인천재능고등학교,인천재능고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230409E87_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,세운사이언스
2023040369813,물품,파주와동초 2023학년도 와포레션SW 교육 재료 공급 계약,2023-04-13,11850000,경기도교육청 경기도파주교육지원청 파주와동초등학교,파주와동초등학교,7681062,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040AC81_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,참다솜 주식회사
2023040370341,물품,방과후학교 창의코딩반 교구렌탈(1학기)  구입,2023-04-13,2100000,경기도안산교육청 초지중학교,초지중학교,7611009,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040ACF9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에프엔제이
2023040385315,물품,인공지능 과학의날 교구대여,2023-04-14,19578000,경기도안양교육청 청계초등학교,청계초등학교,7569109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040BADC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,참다솜교육사회적협동조합
2023040421741,물품,호매실고등학교 도서관 정기간행물 정기구독 계약,2023-04-17,2005400,경기도교육청 호매실고등학교,호매실고등학교,7531041,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040C48A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040428969,물품,2023학년도 도서관 연간구독 정기간행물 구입 계약,2023-04-17,1161800,경기도교육청 경기도용인교육지원청 서천중학교,서천중학교,7751332,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040CCC8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040467150,물품,2023학년도 6학년 코딩교육 물품 구입 계약,2023-04-17,3300000,경기도교육청 경기도광명교육지원청 연서초등학교,연서초등학교,7591028,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040D675_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,4차융합교육원
2023040467188,물품,평촌과학기술고등학교 아트앤디자인과 응용소프트웨어 사용료,2023-04-17,5060000,경기도교육청 평촌과학기술고등학교,평촌과학기술고등학교,7531424,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040D68D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2023040468132,물품,화홍중학교 인공지능실험실 노트북관리프로그램(넷클래스) 구입,2023-04-17,1540000,경기도수원교육청 화홍중학교,화홍중학교,7541047,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040D8B2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 신흥솔루션
2023040468338,물품,23학년도 별내중 창의융합메이커 정보교육 교구 구입 계약(아두이노 AI키트 외 1종),2023-04-17,5100000,경기도교육청 경기도구리남양주교육지원청 별내중학교,별내중학교,7652079,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040D94D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨마스
2023040468556,물품,메이커코딩 엠봇 2 구매계약,2023-04-21,5560000,경기도의정부교육청 신곡중학교,신곡중학교,7561008,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040D9C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 렌쥴리에듀케이션
2023040469880,물품,저동중 2023학년도 도서관 정기간행물 구독 계약,2023-04-17,1247500,경기도교육청 경기도고양교육지원청 저동중학교,저동중학교,7621031,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040DD46_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040471288,물품,2023학년도 학교도서관 정기 간행물 구독 계약,2023-04-18,1406800,경기도교육청 경기도김포교육지원청 운양중학교,운양중학교,7771148,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040E13D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040494687,물품,상지초 AI 선도학교 운영을 위한 로봇 교구 구입,2023-04-18,3080000,경기도부천교육청 상지초등학교,상지초등학교,7581081,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040F09B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로봇허브
2023040495014,물품,인공지능(AI) 활용 학습지원 플랫폼 구입,2023-04-18,1200000,대구광역시달성교육청 대구도림초등학교,대구도림초등학교,7281037,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040F0E0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2023040496988,물품,"2023학년도 방과후학교 1분기(3월분)교재 및 재료비구입계약(생명과학,코딩)",2023-04-19,6042000,경기도고양교육청 흥도초등학교,흥도초등학교,7621103,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040F35A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 로보로보
2023040503288,물품,AI교육 기자재(핑퐁로봇 에듀 스타트외 7종) 구입,2023-04-17,6000000,인천광역시교육청 인천광역시서부교육지원청 인천작전초등학교,인천작전초등학교,7331204,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040FF9C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)블루커뮤니케이션
2023040503291,물품,2023. 산내초 방과후학교 교재교구 구매 계약(코딩 외 4과목),2023-04-21,48928000,경기도교육청 경기도파주교육지원청 산내초등학교,산내초등학교,7681194,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023040FFB7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,그린나래교육협동조합
2023040503620,물품,AI데이터분석용 서버 컴퓨터(조립) 구입,2023-04-20,19999980,대구광역시교육청 대구일과학고등학교,대구일과학고등학교,7240331,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230410094_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,상하정보기술
2023040533756,물품,2023학년도 동양초 1학기 방과후학교 컴퓨터반 및 코딩반 교재 구입 계약,2023-04-20,1505000,경기도교육청 경기도화성오산교육지원청 동양초등학교,동양초등학교,7679020,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023041172C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,에듀미디어
2023040552890,물품,"2023학년도 인천재능고 AI로봇과, 스마트전자과 실습재료 구입",2023-04-20,6560000,인천광역시교육청 인천재능고등학교,인천재능고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230411AB2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,풍양전자
2023040591267,물품,2023학년도 1분기 방과후학교 로봇과학 및 코딩 교재(재료)구입 계약,2023-04-24,6705000,경기도교육청 경기도평택교육지원청 평택모산초등학교,평택모산초등학교,7631242,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023041346E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,신재은 로봇학원
2023040596105,물품,상면초 미래를 여는 드론 활용 SW프로그램 재료비,2023-04-21,9673000,경기도가평교육청 상면초등학교,상면초등학교,7721015,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023041391C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)한컴아카데미
2023040600653,물품,AI융합실 음향시스템 및 컴퓨터 관리 프로그램 구매 설치 계약,2023-04-24,3806600,경기도교육청 경기도시흥교육지원청 시흥은행중학교,시흥은행중학교,7781011,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230413E20_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에스제이네트웍스
2023040636989,물품,백신중 인공지능교육선도학교 로봇교구재 구입 계약,2023-04-24,9500000,경기도교육청 경기도고양교육지원청 백신중학교,백신중학교,7621022,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230414677_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2023040639678,물품,2023학년도 도서관 정기간행물 구독 계약,2023-04-24,1443400,경기도교육청 경기도화성오산교육지원청 화성청계초등학교,화성청계초등학교,7679338,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230414B27_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040642627,물품,AI수업운영·주제선택활동 자율주행자동차 몬스터M 구입비 계약 체결(G2B),2023-03-24,4600000,경기도여주교육청 세정중학교,세정중학교,7661013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230415289_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 메이커스핸즈
2023040643393,물품,2023 미림여자고등학교 인공지능(AI)튜터 구매 계약,,9000000,서울특별시교육청 미림여자고등학교,미림여자고등학교,7010167,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230415465_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)천재교과서
2023040643793,물품,2023 미림여자고등학교 인공지능 튜터 구매 계,2023-04-24,9000000,서울특별시교육청 미림여자고등학교,미림여자고등학교,7010167,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230415576_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)천재교과서
2023040645392,물품,광양고 고교학점제 준비학교 운영 패들렛 라이센스 구입,2023-05-09,1320000,전라남도교육청 광양고등학교,광양고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230415965_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 클라썸
2023040669486,물품,2023학년도 인공지능반도체과 1차 실험실습소모품 구입,2023-04-10,4914500,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230415F00_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,세운사이언스
2023040671161,물품,2023 고덕초등학교 방과후학교 1학기 교재교구 구입(AI코딩부),2023-04-25,5500000,경기도평택교육청 고덕초등학교,고덕초등학교,7631028,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023041611F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,k브레인교육
2023040674985,물품,다산고 2023학년도 컴퓨터실 소프트웨어 계약,2023-04-26,1870000,경기도교육청 다산고등학교,다산고등학교,7530608,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230416510_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)나래소프트
2023040682325,물품,컴퓨터(실) 복원관련 소프트웨어 구입 계약,2023-04-27,1408000,경기도교육청 경기도평택교육지원청 동삭중학교,동삭중학교,7631265,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230416A52_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)태성디앤에스 평택지점
2023040683951,물품,인천정보과학고 2023학년도 Adobe 라이선스(1년) 구매 계약,2023-04-25,5060000,인천광역시교육청 인천정보과학고등학교,인천정보과학고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230416C4D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2023040719841,물품,한수초 2023년 에듀테크 프로그램 (클래스팅 AI 러닝) 구매 계약,2023-04-26,3600000,경기도교육청 경기도고양교육지원청 한수초등학교,한수초등학교,7621097,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230417626_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2023040729874,물품,2023년도 학교도서관 정기간행물 구독,2023-04-28,1653000,경기도교육청 감일고등학교,감일고등학교,7531390,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230417D71_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2023040770408,물품,2023학년도 AI 활용 맞춤형 교육용 코스웨어 구입 계약,2023-04-27,3212000,경기도성남교육청 성남중앙초등학교,성남중앙초등학교,7551083,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023240044C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2023040772829,물품,수원금호초 2023학년도 방과후학교 프로그램 1분기 교재 및 재료 구매(발명코딩로봇외),2023-04-28,10616500,경기도교육청 경기도수원교육지원청 수원금호초등학교,수원금호초등학교,7541381,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202324006AD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마루한사회적협동조합
2023040779699,물품,2023학년도 실습실 소프트웨어 구입 계약,2023-04-27,5313000,경기도교육청 하남경영고등학교,하남경영고등학교,7531144,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20232400B33_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2023040833785,물품,2023학년도 인천여자고등학교 인공지능 고카트 구입 계약,2023-05-02,5800000,인천광역시교육청 인천여자고등학교,인천여자고등학교,7310060,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20232402658_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 메이커스핸즈
2023050003664,물품,광운인공지능고 실험실습재료 1차 구입,2023-05-02,32110460,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202305006B8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시그널아이씨티
2023050013161,물품,충의중 ON코딩 메이커동아리 활동 물품 구입,2023-05-08,8400000,경기도의정부교육청 충의중학교,충의중학교,7561013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230500E0A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2023050014560,물품,2023학년도 1분기 방과후 코딩 및 로봇과학 재료 구입,2023-05-02,4495000,경기도교육청 경기도구리남양주교육지원청 남양주다산초등학교,남양주다산초등학교,7652294,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230500FEC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,도담교육
2023050015684,물품,2023 인공지능 AI마중물학교 클래스팅 AI 러닝 튜터 이용 계약,2023-04-13,9600000,서울특별시남부교육청 서울오정초등학교,서울오정초등학교,7041156,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023050127E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2023050066313,물품,2023학년도 덕현고 도서관 1차 도서구매  및 정기간행물 연간구독 구매 계약,2023-05-04,9935920,경기도교육청 덕현고등학교,덕현고등학교,7530979,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230502A70_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,동문서점
2023050075792,물품,고촌고 AI 로봇동아리 활동 교구 구입,2023-05-08,5000000,경기도교육청 경기도김포교육지원청 고촌고등학교,고촌고등학교,7531375,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230503392_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2023050100606,물품,오산고 코딩교육 물품구매,2023-05-08,9200000,경기도교육청 오산고등학교,오산고등학교,7530198,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202305038AD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 코더블
2023050102371,물품,"2023학년도 울산공업고등학교 NCS 교육과정을 위한 전기과,건축과 소프트웨어 구매",2023-05-04,79330020,울산광역시교육청 울산공업고등학교,울산공업고등학교,7480044,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230503A72_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 큐빅시스템즈
2023050108649,물품,AI기반 기초학력강화 프로그램 사용 계약,2023-05-09,4200000,경기도교육청 경기도군포의왕교육지원청 군포초등학교,군포초등학교,7642010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230503F1C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
