계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
S2B-202412069906876,물품,엘지 LG 2024 그램14 울트라5 AI 노트북 PC 14인치,2024-12-06,1419000,염광메디텍고등학교,염광메디텍고등학교,,7011568,고등학교,서울특별시,
S2B-202412069906688,물품,(병설유)애플아이패드 10세대 10.9인치 64GB WIFI 태블릿PC,2024-12-06,522000,서울구현초등학교,서울구현초등학교,,7031116,초등학교,서울특별시,
S2B-202412069906683,물품,삼성 전자레인지 23L 비스포크 항균세라믹 MS 스마트쿡 전자렌지 외 6종,2024-12-06,900000,서울수색초등학교,서울수색초등학교,,7031140,초등학교,서울특별시,
S2B-202412069906682,물품,삼성 전자레인지 23L 비스포크 항균세라믹 MS 스마트쿡 전자렌지 외 6종,2024-12-06,215600,서울수색초등학교,서울수색초등학교,,7031140,초등학교,서울특별시,
S2B-202412069906681,물품,삼성 전자레인지 23L 비스포크 항균세라믹 MS 스마트쿡 전자렌지 외 6종,2024-12-09,658900,서울수색초등학교,서울수색초등학교,,7031140,초등학교,서울특별시,
S2B-202412069906680,물품,삼성 전자레인지 23L 비스포크 항균세라믹 MS 스마트쿡 전자렌지 외 6종,2024-12-06,440000,서울수색초등학교,서울수색초등학교,,7031140,초등학교,서울특별시,
S2B-202412069906679,물품,삼성 전자레인지 23L 비스포크 항균세라믹 MS 스마트쿡 전자렌지 외 6종,2024-12-06,140000,서울수색초등학교,서울수색초등학교,,7031140,초등학교,서울특별시,
S2B-202412069906557,물품,서울중곡초등학교 전자칠판 보조장 화이트보드,2024-12-09,13000000,서울중곡초등학교,서울중곡초등학교,,7021111,초등학교,서울특별시,
S2B-202412069906316,물품,전자칠판 보급 사업용 필수 S/W 구매 계약,2024-12-06,15000000,창덕여자고등학교,창덕여자고등학교,,7010110,고등학교,서울특별시,
S2B-202412069906049,물품,현재 전자칠판 전용 리모콘 외 2종,2024-12-06,392000,서울전농초등학교,서울전농초등학교,,7021108,초등학교,서울특별시,
S2B-202412069906048,물품,현재 전자칠판 전용 리모콘 외 2종,2024-12-09,62500,서울전농초등학교,서울전농초등학교,,7021108,초등학교,서울특별시,
S2B-202412069905930,물품,마이크로비트 코딩교육용 DIY RC카 마퀸 전용교재 세트 (한글 개정판),2024-12-06,1332000,서문여자중학교,서문여자중학교,,7091451,중학교,서울특별시,
S2B-202412069905882,물품,메타퀘스트3S VR 128GB 계정세팅/인기 VR 콘텐츠,2024-12-06,5200000,은성중학교,은성중학교,,7091454,중학교,서울특별시,
S2B-202412069905320,물품,패들렛 플래티넘 외 1종,2024-12-10,54000,서울상경초등학교,서울상경초등학교,,7051126,초등학교,서울특별시,
S2B-202412069905319,물품,패들렛 플래티넘 외 1종,2024-12-06,14900,서울상경초등학교,서울상경초등학교,,7051126,초등학교,서울특별시,
S2B-202412069905196,물품,삼성 15.6인치 갤럭시북4 인텔코어5 노트북컴퓨터 (윈도우포함),2024-12-06,7200000,명지고등학교,명지고등학교,,7010163,고등학교,서울특별시,
S2B-202412069904931,물품,레고 LEGO 에듀케이션 코딩교육용 스파이크 프라임 코어 세트,2024-12-06,557000,서울조원초등학교,서울조원초등학교,,7132118,초등학교,서울특별시,
S2B-202412069904786,물품,인공지능 챗봇 챗GPT 플러스,2024-12-06,360000,단국대학교부속소프트웨어고등학교,단국대학교부속소프트웨어고등학교,,7011489,고등학교,서울특별시,
S2B-202412069904731,물품,성완 SW 접이식의자 체육관 강당용 사출 접의자 행사용 간이 의자,2024-12-06,1200000,서울중랑초등학교,서울중랑초등학교,,7021112,초등학교,서울특별시,
S2B-202412069904525,물품,삼성 A4 컬러레이저 스마트 WIFI 프린터 올인원 복합기 토너포함,2024-12-06,269000,서울화계초등학교,서울화계초등학교,,7121334,초등학교,서울특별시,
S2B-202412069904411,물품,(돈암초) 전자칠판 텔레비전거치대,2024-12-06,1540000,서울돈암초등학교,서울돈암초등학교,,7121301,초등학교,서울특별시,
S2B-202412069904304,물품,아름답게 꾸미는 작업물 패들렛 플래티늄 외 1종,2024-12-06,294000,서울언북초등학교,서울언북초등학교,,7091405,초등학교,서울특별시,
S2B-202412059903850,물품,인공지능 챗봇 챗GPT 챗지피티 플러스 외 5종,2024-12-05,480000,서울논현초등학교,서울논현초등학교,,7091373,초등학교,서울특별시,
S2B-202412059903849,물품,인공지능 챗봇 챗GPT 챗지피티 플러스 외 5종,2024-12-05,524000,서울논현초등학교,서울논현초등학교,,7091373,초등학교,서울특별시,
S2B-202412059902890,물품,챗지피티 챗GPT 플러스 Chat GPT Plus (GPT4) 2개월,2024-12-05,220000,단국대학교부속소프트웨어고등학교,단국대학교부속소프트웨어고등학교,,7011489,고등학교,서울특별시,
S2B-202412059902881,물품,아이스크림 카멜레온 펜 컬러체인징펜 외 5종,2024-12-05,16900,서울홍은초등학교,서울홍은초등학교,,7031168,초등학교,서울특별시,
S2B-202412059902880,물품,아이스크림 카멜레온 펜 컬러체인징펜 외 5종,2024-12-06,126000,서울홍은초등학교,서울홍은초등학교,,7031168,초등학교,서울특별시,
S2B-202412059902879,물품,아이스크림 카멜레온 펜 컬러체인징펜 외 5종,2024-12-05,47880,서울홍은초등학교,서울홍은초등학교,,7031168,초등학교,서울특별시,
S2B-202412059902878,물품,아이스크림 카멜레온 펜 컬러체인징펜 외 5종,2024-12-05,53400,서울홍은초등학교,서울홍은초등학교,,7031168,초등학교,서울특별시,
S2B-202412059902877,물품,아이스크림 카멜레온 펜 컬러체인징펜 외 5종,2024-12-05,22000,서울홍은초등학교,서울홍은초등학교,,7031168,초등학교,서울특별시,
S2B-202412059902759,물품,삼성 갤럭시탭S5e 10.5 태블릿PC용 스마트 북커버 케이스,2024-12-05,500500,서울명원초등학교,서울명원초등학교,,7130121,초등학교,서울특별시,
S2B-202412059902463,물품,마이크로비트 링비트 카 V2 교육용 키트,2024-12-05,144000,서울계남초등학교,서울계남초등학교,,7081426,초등학교,서울특별시,
S2B-202412059902134,물품,햄스터봇 코딩 교육용 로봇 햄스터 실과 확장키트 외 1종,2024-12-05,490600,서울중마초등학교,서울중마초등학교,,7134112,초등학교,서울특별시,
S2B-202412059902133,물품,햄스터봇 코딩 교육용 로봇 햄스터 실과 확장키트 외 1종,2024-12-05,1059600,서울중마초등학교,서울중마초등학교,,7134112,초등학교,서울특별시,
S2B-202412059901405,물품,서울경운학교 정보교육연구회 라이선스(북크리에이터 외 1종) 구입,2024-12-05,125000,서울경운학교,서울경운학교,,7010561,특수학교,서울특별시,
