계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2024010012257,물품,2023년 광양제철중학교 AI 선도학교 물품(코드론EDU) 구매,2024-01-02,4647400,전라남도광양교육청 광양제철중학교,광양제철중학교,8552016,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401002BE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로보링크주식회사
2024010012321,물품,경상공업고등학교 CAM 소프트웨어 구입,2024-01-08,22278900,대구광역시교육청 경상공업고등학교,경상공업고등학교,7240126,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401002CC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,조아텍(JOA)
2024010013703,물품,기지초등학교 구글 워크스페이스 소프트웨어 구입 계약,2024-01-10,16000000,충청남도당진교육청 기지초등학교,기지초등학교,8291021,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240100615_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 아이코어이앤씨
2024010014450,물품,광주소프트웨어마이스터고 실험실습 기자재 AI AMR 구입,2024-01-03,157380000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=242430004_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 티포러스
2024010031558,물품,경민IT고등학교 온코딩 드림메이커B반 PC재료 구입,2024-01-03,1771000,경기도교육청 경민IT고등학교,경민IT고등학교,7530995,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401010B9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시선테크인
2024010034186,물품,2024년도 Adobe Software 구입,2024-01-30,5060000,경기도교육청 경기게임마이스터고등학교,경기게임마이스터고등학교,7531377,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401016B6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024010035166,물품,명천초등학교 AI 융합교육과정 이끎학교 교구 구입 견적 공고,2024-01-03,19400000,충청남도교육청 충청남도보령교육지원청 명천초등학교,명천초등학교,8171019,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010190F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,유니플러스
2024010035518,물품,"2024학년도 광주소프트웨어마이스터고등학교 교복(동복, 하복, 생활복) 구매 계약",2024-01-04,22933000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401019CD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,배추네쌈밥&amp;오이텐
2024010036197,물품,항공산업과 기자재(시뮬레이션 소프트웨어) 구매,2024-01-04,32340000,경상남도교육청 삼천포공업고등학교,삼천포공업고등학교,9010139,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240101B81_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이원테크놀로지
2024010054612,물품,2023년 디지털 선도학교 지원 AI코스웨어 계약,2024-01-05,6540530,경기도교육청 경기도부천교육지원청 부천역곡초등학교,부천역곡초등학교,7581070,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240102137_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 비오엠아이
2024010055595,물품,무정초등학교 AI교실 구축물품 구매  계약(재공고),2024-01-04,73894600,전라남도담양교육청 무정초등학교,무정초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010222C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마린아트
2024010119507,물품,영주고등학교 비대면 AI면접기 구입,2024-01-08,38000000,경상북도교육청 영주고등학교,영주고등학교,9290089,고등학교,제주특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401047A4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이노스피치
2024010141470,물품,2024 실습기자재 및 교직원용 Adobe 라이선스 구입,2023-12-29,13545000,경기도교육청 한봄고등학교,한봄고등학교,7531327,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401052E6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024010153636,물품,2023학년도 장성고 AI로봇 구입,2024-01-10,19910000,전라남도교육청 장성고등학교,장성고등학교,7140238,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240105B29_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,영인모빌리티 주식회사
2024010156978,물품,"천안상업고등학교 AI, SW 교구 및 드론 구매",2024-01-11,71100000,충청남도교육청 천안상업고등학교,천안상업고등학교,8140358,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240105DDF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,유니플러스
2024010187231,물품,2023. 산학일체형 도제학교 실습기자재(CAM소프트웨어) 구매 계약,2024-01-12,15840000,경상남도교육청 경남자동차고등학교,경남자동차고등학교,9010335,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240106E9C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프로테크코리아
2024010258157,물품,2023학년도 IT소프트웨어과 클라우드PC 소프트웨어 및 네트워크 기자재 구입,2024-01-12,13909730,경기도교육청 수원정보과학고등학교,수원정보과학고등학교,7530899,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240108A0A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나눔아이티
2024010259817,물품,배곧초등학교 겨울방학 전기자동차 코딩캠프 물품 구매 계약,2024-01-12,7500000,경기도교육청 경기도시흥교육지원청 배곧초등학교,배곧초등학교,7781137,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240108B2E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)씨스코
2024010260511,물품,인공지능(AI)실 가구 납품 및 설치,2024-01-12,12200000,경상북도교육청 길원여자고등학교,길원여자고등학교,8750154,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240108BB2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 청호퍼니쳐
2024010307166,물품,에듀테크 공간조성을 위한 전자칠판 구입,2024-01-16,3000000,경기도교육청 성남테크노과학고등학교,성남테크노과학고등학교,7531256,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240109EDD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 글로벌비투비
2024010341183,물품,2023학년도 양산초 AI교실 구축 비품 구매,2024-01-17,27572600,전라남도나주교육청 양산초등학교,양산초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010BEE8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마린아트
2024010345355,물품,IT 전자과 기자재(3D CAD 소프트웨어) 구매 소액수의 견적제출 안내 공고,2024-01-18,35537700,경상북도교육청 문경공업고등학교,문경공업고등학교,8750246,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010C9C6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프로랩
2024010345506,물품,광운인공지능고 도제학교 인공지능소프트웨어과 기자재 교육훈련장비 구입,2024-01-17,31350000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010CA46_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,씨앤디아이 주식회사
2024010360763,물품,ANSYS 물리시뮬레이션 프로그램 라이센스 갱신,2024-01-19,12690000,대구광역시교육청 대구과학고등학교,대구과학고등학교,7240060,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010D06B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)더블유에이치솔루션
2024010363651,물품,디지털온(溫) 선도학교 리딩앤 구독권 구입,2024-01-18,7380000,경상북도교육청 경북과학고등학교,경북과학고등학교,8750078,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010D851_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 아이포트폴리오
2024010364786,물품,전기제어과 소프트웨어 기자재 구입,2024-01-18,1140000,경기도교육청 양평전자과학고등학교,양평전자과학고등학교,7531053,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010DB5B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이에스티
2024010365619,물품,신관 3층 에듀테크 자기주도학습실 책걸상 구입,2024-02-14,8828160,서울특별시교육청 강서고등학교,강서고등학교,7010118,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010DDB7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사미래디앤에프
2024010379193,물품,세명컴퓨터고-2023학년도 산학일체형 도제학교(SW개발) 기자재 확충 계약(컴퓨터),2024-01-23,33700000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010E341_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 지이스토리
2024010379617,물품,대구소프트웨어마이스터고등학교 실습동 영상정보디스플레이장치 구매 설치,2024-01-31,343741000,대구광역시교육청 대구소프트웨어마이스터고등학교,대구소프트웨어마이스터고등학교,7240454,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=232430078_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)성화이아이
2024010380625,물품,실험실습기자재(인공지능 정찰 로봇) 구입 수의견적 안내 재공고,2024-01-26,42820000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010E72B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)와우시스템
2024010380717,물품,실험실습기자재(인공지능 딥페이크 체험 시스템) 수의견적 제출 안내 재공고,2024-01-26,38880000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010E782_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)와우시스템
2024010380927,물품,능실초등학교 2024년 코디마스터 라이선스 사용 계약,2024-01-23,1188000,경기도교육청 경기도수원교육지원청 능실초등학교,능실초등학교,7541341,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010E7D4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로데브(주)
2024010383431,물품,2023년 안산공업고등학교 실습기자재 클라우드소프트웨어외 7종 네트워크 기자재 구매,2024-01-19,19677030,경기도교육청 안산공업고등학교,안산공업고등학교,7530348,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010EE77_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나눔아이티
2024010401291,물품,2023. AI 측정과 실습기자재(3차원측정기 외 3종) 구매 계약,2024-01-23,162600000,경상남도교육청 경남자동차고등학교,경남자동차고등학교,9010335,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024010FE21_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,HB시스템
2024010420266,물품,소프트웨어 교육을 위한 코딩 교구 구입,,5000000,인천광역시동부교육청 인천함박초등학교,인천함박초등학교,7341063,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401108DB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,쥬아카데미
2024010423924,물품,수원공고 건축디자인과 소프트웨어 임대 계약,2024-01-24,14850000,경기도교육청 수원공업고등학교,수원공업고등학교,7530344,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240111330_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,나린정보시스템
2024010469235,물품,신남초 2023학년도 4분기 방과후과정 교재 및 재료 구입 계약(코딩 외),2024-01-26,4117500,경기도교육청 경기도화성오산교육지원청 신남초등학교,신남초등학교,7679492,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240112EE3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포스쿨
2024010471133,물품,2023학년도 창의개발부 AI특화교육 실험실습기자재(탁상용멀티메터) 구입,2024-01-29,1399200,중소벤처기업부 부산기계공업고등학교,부산기계공업고등학교,1421117,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401133BB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엑시스테크
2024010496379,물품,경상공업고등학교 공압 시뮬레이션 소프트웨어 구입,2024-01-26,37180000,대구광역시교육청 경상공업고등학교,경상공업고등학교,7240126,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240114438_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 청파이엠티
2024010500686,물품,"광운인공지능고등학교 인기과, 인컴과 학과재구조화 홍보물품 구입 변경계약",2024-01-26,28091260,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231204E94_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이프린팅
2024010507398,물품,경상공업고등학교 공압 시뮬레이션 소프트웨어 구입,2024-01-29,46475000,대구광역시교육청 경상공업고등학교,경상공업고등학교,7240126,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240114438_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 청파이엠티
2024010537766,물품,합덕제철고 철강로봇융합과 AI기반 로봇융합실습장비 제조 구매,2024-01-30,235200000,충청남도교육청 합덕제철고등학교,합덕제철고등학교,8140262,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240116D47_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,두영산업
2024010539031,물품,2023학년도 실험실습기자재(대체) AI컴퓨터과학과 컴퓨터 구입,2024-01-26,21173670,서울특별시교육청 한양공업고등학교,한양공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240116EE0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,씨엔씨컴퓨터
2024010540538,물품,AI 면접정보 시스템 구입,2024-01-31,77000000,강원특별자치도교육청 한국에너지마이스터고등학교,한국에너지마이스터고등학교,7801196,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024011710D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,넥서스 주식회사
2024010565859,물품,교육용소프트웨어(XR장비 및 반도체공정프로그램) 구입,2024-02-02,97390260,충청북도교육청 충북반도체고등학교,충북반도체고등학교,8000237,고등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024011826E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 렛유인에듀
2024010566460,물품,마산공업고등학교 신산업 · 신기술 분야 스마트팩토리과 로봇설계소프트웨어 구매,,67110000,경상남도교육청 마산공업고등학교,마산공업고등학교,9010165,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202401183EE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,경동아이티 주식회사
2024020014827,물품,실습실 adobe 프로그램 구매 계약,2024-02-13,9816400,경기도교육청 군포e비즈니스고등학교,군포e비즈니스고등학교,7530902,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240200464_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사인피네트
2024020035902,물품,대원외국어고등학교 교육 전문 신문 연간 구독 계약,2024-02-02,2000000,대원외국어고등학교,대원외국어고등학교,7010143,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240201B9D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,베리타스알파 주식회사
2024020036287,물품,1학년AI교육 물품 구입 건,2024-02-02,1400000,경기도안양교육청 안양여자중학교,안양여자중학교,7569077,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240201C90_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,DO메이커
2024020057868,물품,나주금천중학교 AI교실 AV학습장치 구매,2024-02-05,96920590,전라남도나주교육청 나주금천중학교,나주금천중학교,8532005,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202402034B5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 디지윌
2024020079582,물품,담양공고 공동실습소 교육훈련장비(인공지능 자율로봇 실습장비) 2차 구입,2024-02-06,201936000,전라남도교육청 담양공업고등학교,담양공업고등학교,7140193,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=242430094_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)와우시스템
2024020113110,물품,2024학년도 e알리미 소프트웨어 구매,2024-02-19,1188000,경기도용인교육청 신리초등학교,신리초등학교,7751053,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240206156_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이웃닷컴
2024020116624,물품,2023학년도 인천재능고 신산업 분야 학과개편(AI체형분석기) 구입,2024-02-08,7500000,인천광역시교육청 인천재능고등학교,인천재능고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240206B10_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 리모
2024020141893,물품,다산고 특성화학과 실험실습 노후기자재 구입(응용소프트웨어),2024-02-08,2013000,경기도교육청 다산고등학교,다산고등학교,7530608,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202402078C8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024020150260,물품,태백기계공고 항공정비시스템과 기자재(교육용 AI 학습서버 외 9종) 구입,2024-02-14,294000000,강원특별자치도교육청 태백기계공업고등학교,태백기계공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240208330_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 큐빅시스템즈
2024020169845,물품,직업계고 AI융합과 학과재구조화 비중 확대 사업 관련 수납장(상유리장) 교체 계약,,9306000,경상북도교육청 신라공업고등학교,신라공업고등학교,8750323,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202402085F5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,하이파오피스
2024020183391,물품,응용 소프트웨어(타입캐스트) 라이선스 구입,2024-02-15,1166000,경기도교육청 백암고등학교,백암고등학교,7530650,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024020985B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024020210950,물품,광운인공지능고등학교 작업용 의자 구입,2024-02-14,19690000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024020BA2F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,오피스 컨설팅 이룸
2024020212637,물품,홍성공업고 기계과 3D 전용 소프트웨어 구입,2024-02-27,23474000,충청남도교육청 홍성공업고등학교,홍성공업고등학교,8140220,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024020BEE3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)경희정보테크
2024020258610,물품,마산공업고 신산업 · 신기술 분야 스마트융합설비과 공유압 가상시뮬레이션 소프트웨어 구매,2024-02-19,27950000,경상남도교육청 마산공업고등학교,마산공업고등학교,9010165,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024020F451_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼씨엠
2024020260883,물품,신산업 · 신기술 분야 스마트팩토리과 로봇설계소프트웨어 구매,2024-02-19,67320000,경상남도교육청 마산공업고등학교,마산공업고등학교,9010165,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024020FA6A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 하나티에스
2024020279247,물품,AI면접실 방음부스 구매 계약,2024-02-22,7810000,경기도교육청 평촌경영고등학교,평촌경영고등학교,7531049,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240210476_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 사운드박스코리아
2024020285170,물품,충남형 늘봄학교 코딩&로봇과학 교구 구입,2024-02-20,17000000,충청남도당진교육청 기지초등학교,기지초등학교,8291021,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240211548_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)비젼아이
2024020288934,물품,자동화시스템과 기자재(PC기반제어 AI실습장비 외 1건) 구매 계약 체결,2024-02-22,27645000,대구광역시교육청 경북기계공업고등학교,경북기계공업고등학교,7240107,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240211FDA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 맨엔텔
2024020310443,물품,전남여자상업고등학교 AI팩토리미래교실 구축 LED전광판 구매 설치 계약,2024-02-20,55000000,광주광역시교육청 전남여자상업고등학교,전남여자상업고등학교,7140361,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240212907_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포스텍네트웍스 주식회사
2024020312385,물품,인공지능(AI)실 가구 납품 및 설치,2024-02-14,12200000,경상북도교육청 길원여자고등학교,길원여자고등학교,8750154,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240108BB2_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 청호퍼니쳐
2024020312703,물품,AI교실 구축을 위한 물품(교구장등) 구매 계약,2024-02-19,15546000,서울특별시강서교육청 서울공진초등학교,서울공진초등학교,7081427,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240212F7F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,하이디자인
2024020314384,물품,2024학년도 아이엠스쿨 연간 사용 라이선스 구입,2024-02-20,1320000,경기도교육청 수원농생명과학고등학교,수원농생명과학고등학교,7530265,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202402134B0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,엔에이치엔에듀 주식회사
2024020318335,물품,엘레베이터 노후 부품[ 메인쉬브(MAIN SHEAVE) 로프] 교체,2024-02-21,6825000,울산광역시강남교육청 삼호중학교,삼호중학교,7501013,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240214017_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,HS엘리베이터(주)
2024020320060,물품,(긴급)NCS 부품가공과정 및 기본운영 기자재(CAM소프트웨어)구매 소액수의 전자견적 제출 공고,2024-02-21,19562400,부산광역시교육청 부산자동차고등학교,부산자동차고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024021441C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼씨엠
2024020320120,물품,중화고 창의융합형 과학실 환경구축 AI수업용 기자재 구입,2024-02-21,9850000,서울특별시교육청 중화고등학교,중화고등학교,7010109,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024021444B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 삼성엠피에스
2024020346774,물품,CAM 소프트웨어 구입 소액수의 견적제출 안내 공고,2024-02-22,21000000,대구광역시교육청 영남공업고등학교,영남공업고등학교,7240144,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240214F71_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,다솔시스템
