계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
R25TE07852713,물품,2025학년도 융합교육 S/W CHAT GPT 사용 계약 건,2025-10-10,4089900,경기도교육청 경기경영고등학교,경기경영고등학교,7531275,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00953607&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07887507,물품,2025학년도 융합교육 S/W CHAT GPT 사용 계약 건,2025-10-10,4089900,경기도교육청 경기경영고등학교,경기경영고등학교,7531275,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00953607&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07891058,물품,SW-AI-메이커 수업/연구용 키트 구매 계약,2025-09-25,13993170,대구광역시교육청 대구과학고등학교,대구과학고등학교,7240060,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00942136&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07891233,물품,2025학년도 영덕초등학교 청개구리 수업재료(4학년-코딩드론) 구입계약,2025-09-01,10360000,경기도수원교육청 영덕초등학교,영덕초등학교,7541099,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00937967&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07891355,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  다용도 로봇 부품 제작기 구매,2025-10-13,5089000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00956396&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07892438,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업] 관련 인공지능 코딩 로봇 구매,2025-09-26,3915000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00946308&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07894232,물품,낙생초 AI디지털 페스티벌 프로그램 계약,2025-05-12,7000000,경기도성남교육청 낙생초등학교,낙생초등학교,7551164,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00518285&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07894229,물품,낙생초 AI코딩수업 교구 구입 계약,2025-05-12,6600000,경기도성남교육청 낙생초등학교,낙생초등학교,7551164,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00518559&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07894950,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  3D 프린터 구매,2025-10-13,2188000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957186&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07898119,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  스마트 충전함 구매,2025-10-13,2190000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957439&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07926813,물품,신남초 2025학년도 3분기 방과후학교(코딩 외 2건) 교구 구입 계약,2025-10-13,3535000,경기도교육청 경기도화성오산교육지원청 신남초등학교,신남초등학교,7679492,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00958286&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07930365,물품,신남초 2025학년도 3분기 방과후학교(코딩 외 2건) 교구 구입 계약,2025-10-13,3535000,경기도교육청 경기도화성오산교육지원청 신남초등학교,신남초등학교,7679492,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00958286&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07951648,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  다용도 로봇 부품 제작기 구매,2025-10-13,5089000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00956396&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07953348,물품,신라공업고 10차산업 교육과정운영을 위한 소프트웨어 구입·설치 2인 소액수의 견적 제출 공고,2025-10-02,23885400,경상북도교육청 신라공업고등학교,신라공업고등학교,8750323,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960596&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07966453,물품,2025학년도 융합교육 S/W CHAT GPT 사용 계약 건,2025-10-10,4089900,경기도교육청 경기경영고등학교,경기경영고등학교,7531275,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00953607&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07992303,물품,신라공업고 10차산업 교육과정운영을 위한 소프트웨어 구입·설치 2인 소액수의 견적 제출 공고,2025-10-02,23885400,경상북도교육청 신라공업고등학교,신라공업고등학교,8750323,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960596&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07994402,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  3D 프린터 구매,2025-10-13,2188000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957186&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07995404,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  스마트 충전함 구매,2025-10-13,2190000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957439&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE07996937,물품,신라공업고 10차산업 교육과정운영을 위한 소프트웨어 구입·설치 2인 소액수의 견적 제출 공고,2025-10-02,23885400,경상북도교육청 신라공업고등학교,신라공업고등학교,8750323,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960596&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08006906,물품,2025학년도 효제초 소프트웨어교육 물품,2025-10-13,10000000,서울특별시중부교육청 서울효제초등학교,서울효제초등학교,7061088,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960235&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08023470,물품,2025학년도 효제초 소프트웨어교육 물품,2025-10-13,10000000,서울특별시중부교육청 서울효제초등학교,서울효제초등학교,7061088,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960235&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08025639,물품,2025학년도 효제초 소프트웨어교육 물품,2025-10-14,10000000,서울특별시중부교육청 서울효제초등학교,서울효제초등학교,7061088,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960235&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08028589,물품,2025학년도 효제초 소프트웨어교육 물품,2025-10-14,10000000,서울특별시중부교육청 서울효제초등학교,서울효제초등학교,7061088,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960235&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08029068,물품,한빛누리고등학교 2025학년도 [AI교실 구축 및 미래 인재 양성교육 사업]  3D 프린터 구매,2025-10-13,2188000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00957186&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08043486,물품,부천고 AI협동로봇 공정제어 실습장비 구입,2025-10-15,412000000,경기도교육청 부천고등학교,부천고등학교,7530071,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00962100&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08050222,물품,목포중앙고등학교 2030교실 구축 코딩 테이블 구입,2025-10-14,2200000,전라남도교육청 목포중앙고등학교,목포중앙고등학교,7140251,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00967397&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08053838,물품,목포중앙고등학교 2030교실 구축 코딩 테이블 구입,2025-10-14,2200000,전라남도교육청 목포중앙고등학교,목포중앙고등학교,7140251,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00967397&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08137900,물품,"2025 스마트팩토리기계과, 3D건축디자인과 실습실 보안소프트웨어 설치 및 업그레이드",2025-10-15,3872000,경기도교육청 안양공업고등학교,안양공업고등학교,7530270,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00969937&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08148173,물품,부천고 AI협동로봇 공정제어 실습장비 구입,2025-10-15,412000000,경기도교육청 부천고등학교,부천고등학교,7530071,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00962100&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08165569,물품,"2025 스마트팩토리기계과, 3D건축디자인과 실습실 보안소프트웨어 설치 및 업그레이드",2025-10-15,3872000,경기도교육청 안양공업고등학교,안양공업고등학교,7530270,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00969937&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08248615,물품,2025 부리중학교 인공지능 로봇 구매 계약,2025-10-17,10000000,충청남도금산교육청 부리중학교,부리중학교,8201009,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00981043&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08252227,물품,2025 부리중학교 인공지능 로봇 구매 계약,2025-10-17,10000000,충청남도금산교육청 부리중학교,부리중학교,8201009,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00981043&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08252648,물품,교육용 소프트웨어(AR/VR 기술기반 나노체험실습 솔루션 PKG) 구입,2025-09-26,150000000,경상남도교육청 삼랑진고등학교,삼랑진고등학교,9010098,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00948075&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08277366,물품,2025 CLOUD 컴퓨터실 구축 물품 및 소프트웨어 구입,2025-10-20,19580000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00985186&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08280664,물품,2025 CLOUD 컴퓨터실 구축 및 소프트웨어 구입(망전환),2025-10-20,9504000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00986344&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08283665,물품,2025 CLOUD 컴퓨터실 구축 물품 및 소프트웨어 구입,2025-10-20,19580000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00985186&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08291324,물품,2025 CLOUD 컴퓨터실 구축 및 소프트웨어 구입(망전환),2025-10-20,9504000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00986344&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08355019,물품,내황초 교육활동 'AI 올림픽' 교육 물품 운영(대여) 계약,2025-10-24,2000000,울산광역시강북교육청 내황초등학교,내황초등학교,7491096,초등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00996835&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08360934,물품,[학과재구조화] AI네트워크 학과재구조화 환경개선(블라인드),2025-10-22,12509000,경기도교육청 양영디지털고등학교,양영디지털고등학교,7530782,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00987075&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08399978,물품,AI·디지털 클러스터 거점학교 운영에 따른 XR 콘텐츠 구입,2025-10-23,11000000,인천광역시강화교육청 갑룡초등학교,갑룡초등학교,7351006,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00999791&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08402219,물품,AI·디지털 클러스터 거점학교 운영에 따른 XR 콘텐츠 구입,2025-10-23,11000000,인천광역시강화교육청 갑룡초등학교,갑룡초등학교,7351006,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00999791&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08404700,물품,[학과재구조화] AI네트워크 학과재구조화 환경개선(블라인드),2025-10-22,12509000,경기도교육청 양영디지털고등학교,양영디지털고등학교,7530782,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00987075&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08406932,물품,2025 대광초 영어코스웨어 구입 계약,2025-06-01,2000000,경기도연천교육청 대광초등학교,대광초등학교,7701012,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00596071&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08406986,물품,대광초 윈도위10 MS 라이선스 구매계약,2020-01-23,1940400,경기도연천교육청 대광초등학교,대광초등학교,7701012,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2020010B646_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08411244,물품,경일관광경영고 AI세무회계과 교육용 포토프린터 구매 ,2025-10-21,6050000,경기도교육청 경일관광경영고등학교,경일관광경영고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00993212&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08443439,물품,2025학년도 재능고 AI로봇과 모바일로보틱스 기능경기대회 실습재료 구입,2025-10-24,21200000,인천광역시교육청 재능고등학교,재능고등학교,7310627,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01007617&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08445613,물품,2025년 실습실 컴퓨터 시스템 관리 소프트웨어 구입 ,2025-10-24,3180000,경기도교육청 부천정보산업고등학교,부천정보산업고등학교,7530256,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01008214&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08448360,물품,2025년 실습실 컴퓨터 시스템 관리 소프트웨어 구입 ,2025-10-24,3180000,경기도교육청 부천정보산업고등학교,부천정보산업고등학교,7530256,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01008214&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08486715,물품,내황초 교육활동 'AI 올림픽' 교육 물품 운영(대여) 계약,2025-10-24,2000000,울산광역시강북교육청 내황초등학교,내황초등학교,7491096,초등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00996835&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08489211,물품,[학과재구조화] 2025 AI네트워크과 네트워크 장비 기자재 구입,2025-10-27,54885600,경기도교육청 양영디지털고등학교,양영디지털고등학교,7530782,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01010339&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08489300,물품,경일관광경영고 AI세무회계과 교육용 포토프린터 구매 ,2025-10-21,6050000,경기도교육청 경일관광경영고등학교,경일관광경영고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00993212&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08491675,물품,2025학년도 재능고 AI로봇과 모바일로보틱스 기능경기대회 실습재료 구입,2025-10-24,21200000,인천광역시교육청 재능고등학교,재능고등학교,7310627,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01007617&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08495473,물품,에듀테크 교육 모델학교 미래형 정보실 구축 물품 구입,2025-10-27,3310000,경기도교육청 경기도안산교육지원청 중앙중학교,중앙중학교,7611025,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01014378&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08496618,물품,에듀테크 교육 모델학교 미래형 정보실 구축 물품 구입,2025-10-27,3310000,경기도교육청 경기도안산교육지원청 중앙중학교,중앙중학교,7611025,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01014378&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08498737,물품,[학과재구조화] 2025 AI네트워크과 네트워크 장비 기자재 구입,2025-10-27,54885600,경기도교육청 양영디지털고등학교,양영디지털고등학교,7530782,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01010339&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08541706,물품,복정고 Google Workspace Gemini Education(3개월 )구입,2025-10-28,6726000,경기도교육청 복정고등학교,복정고등학교,7530940,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01013709&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08550712,물품,복정고 Google Workspace Gemini Education(3개월 )구입,2025-10-28,6726000,경기도교육청 복정고등학교,복정고등학교,7530940,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01013709&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08576963,물품,효성고 별글누리 도서관 정기간행물 구독,2025-10-31,1118400,경기도교육청 효성고등학교,효성고등학교,7530219,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01023904&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08660338,물품,효성고 별글누리 도서관 정기간행물 구독,2025-10-31,1118400,경기도교육청 효성고등학교,효성고등학교,7530219,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01023904&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08737389,물품,(서울문화고) 2025년 하반지 Adobe 소프트웨어 라이센스 구매,2025-11-11,9992400,서울특별시교육청 서울문화고등학교,서울문화고등학교,7010888,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01045999&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08744592,물품,새뜸중학교 스쿨플랫 수학 AI 코스웨어 구입,2025-11-04,5700000,세종특별자치시교육청 새뜸중학교,새뜸중학교,9300216,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01047968&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08778759,물품,(서울문화고) 2025년 하반기 Adobe 소프트웨어 라이센스 구매,2025-11-11,9992400,서울특별시교육청 서울문화고등학교,서울문화고등학교,7010888,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01045999&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08779062,물품,메이커스페이스 공간구성을 위한 그린스마트 물품(다목적 모빌리티 플랫폼 외),2025-11-05,226600000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01050456&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08785165,물품,새뜸중학교 스쿨플랫 수학 AI 코스웨어 구입,2025-11-04,5700000,세종특별자치시교육청 새뜸중학교,새뜸중학교,9300216,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01047968&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08788985,물품,2025년 인천대건고등학교 급식잔반측정시스템(AI 푸드스캐너) 구입,2025-11-06,10000000,인천광역시교육청 인천대건고등학교,인천대건고등학교,7310068,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01052733&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08793866,물품,2025.고창북고등학교 식생활관 실내공기질 AI시스템 구축,2025-11-06,66000000,전북특별자치도교육청 고창북고등학교,고창북고등학교,8321200,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01054997&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08838919,물품,2025.고창북고등학교 식생활관 실내공기질 AI시스템 구축,2025-11-06,66000000,전북특별자치도교육청 고창북고등학교,고창북고등학교,8321200,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01054997&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08839203,물품,메이커스페이스 공간구성을 위한 그린스마트 물품(다목적 모빌리티 플랫폼 외),2025-11-05,226600000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01050456&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08841378,물품,[안산공고]2025 직업계고 학과재구조화 관련 스마트전자과 실습기자재(AI자율주행자동차 외 4종)구매,2025-11-07,101300000,경기도교육청 안산공업고등학교,안산공업고등학교,7530348,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01059210&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08873251,물품,(재구조화) 철도운전실습실 기자재(VR Train Simulator) 구입,2025-11-03,16100000,광주광역시교육청 송원여자상업고등학교,송원여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01032675&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08877014,물품,안중초 3~4학년 2학기 AI코스웨어 구입,2025-11-07,3834480,경기도평택교육청 안중초등학교,안중초등학교,7631044,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01061431&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08878349,물품,안중초 3~4학년 2학기 AI코스웨어 구입,2025-11-07,3834480,경기도평택교육청 안중초등학교,안중초등학교,7631044,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01061431&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08885452,물품,[안산공고]2025 직업계고 학과재구조화 관련 스마트전자과 실습기자재(AI자율주행자동차 외 4종)구매,2025-11-07,101300000,경기도교육청 안산공업고등학교,안산공업고등학교,7530348,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01059210&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08927313,물품,2025학년도 실습기자재(교육용소프트웨어 3종) 구매,2025-11-11,53900000,중소벤처기업부 전북기계공업고등학교,전북기계공업고등학교,1421118,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01066696&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE08973336,물품,2025년 인천대건고등학교 급식잔반측정시스템(AI 푸드스캐너) 구입,2025-11-06,10000000,인천광역시교육청 인천대건고등학교,인천대건고등학교,7310068,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01052733&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
