회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 IoT 기반 학생 건강관리 시스템 구축물품구 ...,2021-10-06,9900000,효성아이티엑스주식회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 IoT 기반 학생 건강관리구축물품(영사대),2021-10-06,3080000,주식회사 일화테크,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 교원역량강화를 위한 연구자료 구입(도서),2021-10-06,60300,예스이십사(주),에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 교원역량강화를 위한 연구자료 구입(도서),2021-10-05,3073280,주식회사 발산문고,에듀테크
2021,청원고등학교,수의,물품,에듀테크 운영 관련 협의회 물품 구입,2021-10-01,100000,발해유통주식회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 스마트 도서관 구축을 위한 도서 TAG작업 (1차),2021-09-15,2990000,(주)씨엔씨,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 스마트 도서관 구축 물품 구입(태그),2021-09-15,9200000,비블리오티카(주),에듀테크
2021,청원고등학교,수의,물품,에듀테크 운영에 따른 물품 구입(바인더),2021-09-15,19800,11번가 주식회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영관련 스마트 도서관 구축에 필요한 물품 구매(리 ...,2021-09-14,26557000,비블리오티카(주),에듀테크
2021,청원고등학교,수의,물품,에듀테크 운영에 따른 물품 구입,2021-09-14,1039160,11번가 주식회사,에듀테크
2021,동성중학교,수의,물품,2021. 디지털 교과서 선도학교 콘텐츠 제작 교사 역량강화 도서(에듀테크 ...,2021-09-13,709800,예스이십사 주식회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영 소모품 구입,2021-08-10,1047160,이베이코리아,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도고교 운영에 따른 온라인기반 과정중심평가시스템 구축 물...,2021-08-09,3120000,(주)부경교재,에듀테크
2021,청원고등학교,수의,물품,[품의] 에듀테크 선도고교 운영에 따른 온라인기반 과정중심평가시스템 ...,2021-07-12,264000,선진산업 주식회사,에듀테크
2021,충주예성여자고등학교,수의,물품,(카드) 에듀테크 동아리 활동 물품(하드보드지 외) 구입비,2021-07-12,12400,이베이코리아 유한책임회사,에듀테크
2021,충주예성여자고등학교,수의,물품,(카드) 에듀테크 동아리 활동 도서 구입비,2021-07-09,60840,예스이십사주식회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도고교 운영에 따른 온라인기반 과정중심평가시스템 구축물 ...,2021-05-18,24750000,주식회사 유핏,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도고교 운영에 따른 온라인기반 과정중심평가시스템 구축 물...,2021-05-18,615000,주식회사 엠텍정보,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(조명 외 ) 구입,2021-05-13,2420000,(주)열린정보통신,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(법랑화이트 보 ...,2021-05-13,400000,(주) 짜임,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(마이크 및 캠코 ...,2021-05-06,1765000,(주)나라오름,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(자동 추적 카메 ...,2021-05-06,4400000,(주)스트림텍,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(이동형 스탠딩) ...,2021-05-04,880000,(주)아하정보통신,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(영사용스크린) ...,2021-04-28,1320000,주식회사 일화테크,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(인터렉트브화이...,2021-04-28,10637000,(주)아하정보통신,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(데스크톱 및 부 ...,2021-04-28,1881000,주식회사 삼보컴퓨터,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(캠코더) 구매,2021-04-28,3350000,(주)나라오름,에듀테크
2021,청원고등학교,수의,물품,에듀테크 선도학교 운영과 관련한 온라인 스튜디오 물품(모니터) 구매,2021-04-28,500000,엘지전자(주),에듀테크
2021,솔밭초등학교,수의,물품,3학년 전문적 학습 공동체(학생중심 에듀테크) 용품 구입,2021-04-05,300000,삼화문구오피스CNA복대점,에듀테크
2021,청원고등학교,수의,물품,에듀테크 활용을 위한 아이패드 케이스 구입,2021-04-02,288000,이베이코리아,에듀테크
2021,청원고등학교,수의,물품,에듀테크 활용을 위한 애플펜슬(2세대) 구입,2021-04-01,2970000,애플코리아 유한회사,에듀테크
2021,청원고등학교,수의,물품,에듀테크 활용을 위한 아이패드 구입,2021-03-27,16218000,(주)폭스소프트,에듀테크
2020,청원고등학교,수의,물품,에듀테크 활용 교육 TF 협의회를 위한 도서(에듀테크 외 6종) 구입,2020-09-16,223900,예스이십사(주),에듀테크
2026,옥동초등학교,1인수의,물품,[원인-G2B] 2026. AI코스웨어(캐츠 잉글리시) 구입,2026-07-22,7800000,(주)단비교육,코스웨어
2026,진천상신초등학교,1인수의,물품,디지털 선도학교 영어 코스웨어 사용 우수아동 상품 구입(2차),2026-07-20,437200,쿠팡(주),코스웨어
2026,성암초등학교,1인수의,물품,2026. AI 디지털 활용 선도학교 코스웨어 구입(코드모스),2026-07-16,710000,주식회사 로지브라더스,코스웨어
2026,매포중학교,1인수의,물품,[카드] 2026. 1학기 AI코스웨어를 활용한 수학 자기주도 학습 3S 프로젝트 운영 물,2026-07-13,245000,G마켓,코스웨어
2026,솔강초등학교,1인수의,물품,"[원행] 2026. AI디지털 선도학교 코스웨어(과학, 코딩, 글쓰기) 학교장터 구입",2026-07-10,6011250,주식회사 씨티,코스웨어
2026,목도나루학교,1인수의,물품,(S2B)AI 코스웨어 구독료 지출(챗지피티),2026-07-10,840000,주안테크,코스웨어
2026,도안초등학교,1인수의,물품,"2026. 디지털 선도학교 운영을 위한 AI 코스웨어(토드 한글, 토드 수학 6개월 사용권",2026-07-09,1776000,주식회사 아이스크림미디어,코스웨어
2026,목도나루학교,1인수의,물품,(S2B)AI 코스웨어 구독료 지출(클로드),2026-07-09,860000,위드플러스,코스웨어
2026,도안초등학교,1인수의,물품,2026. 디지털 선도학교 운영을 위한 AI 코스웨어(아트봉봉스쿨: 디지털 창작 도구 6개,2026-07-09,2034000,주식회사 아이스크림미디어,코스웨어
2026,주중초등학교,1인수의,물품,2026. 디지털 선도학교 운영비 AI코스웨어(코드모스) 구입비,2026-07-03,7000000,주식회사 로지브라더스,코스웨어
2026,주중초등학교,1인수의,물품,2026. 디지털선도학교 운영비 AI 코스웨어(클래스팅) 구입비,2026-07-03,6000000,주식회사 씨티,코스웨어
2026,사직초등학교,1인수의,물품,디지털선도학교 AI 코스웨어 활용수업 직무연수 다과 구입,2026-06-30,345000,허니찹쌀꽈배기,코스웨어
2026,충주고등학교,1인수의,물품,[카드] 2026학년도 AI·디지털 활용 선도학교 코스웨어 활용 보조 물품 구입(1차),2026-06-26,700880,쿠팡(주),코스웨어
2026,충주중앙초등학교,1인수의,용역,2026학년도 AI·디지털 활용 선도학교 기초·심화수학 AI코스웨어 사용료 지급,2026-06-26,4980000,이쿠얼키 주식회사,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 디지털활용 선도학교 코스웨어 구입,2026-06-26,550000,주식회사 바운더리엑스,코스웨어
2026,목도나루학교,1인수의,물품,[카드]AI 코스웨어 구독료 지출,2026-06-25,47300,Adobe,코스웨어
2026,충주대소원초등학교,1인수의,물품,"특수학급 AI코스웨어(토도한글,수학) 구입비 지급",2026-06-23,240000,주식회사 아이스크림미디어,코스웨어
2026,증안초등학교,1인수의,물품,[카드]2026. AI 코스웨어 페스티벌 필요 물품 구입(블루투스 이어폰 외 5종),2026-06-23,471060,쿠팡(주),코스웨어
2026,금천고등학교,1인수의,물품,[AI선도]AI 코스웨어 '비상교육 기출탭탭' 구독료 지급,2026-06-18,7500000,(주)비상교육,코스웨어
2026,충주대소원초등학교,1인수의,물품,2026. AI코스웨어(보람반-수학) 구입비 지급,2026-06-17,288000,주식회사 매쓰마스터,코스웨어
2026,어상천초등학교,1인수의,물품,[카드]교실 수업 운영을 위한 코스웨어 구입,2026-06-16,215100,주식회사 에누마코리아,코스웨어
2026,금천고등학교,1인수의,물품,[AI선도]AI 코스웨어(스픽ai) 구입,2026-06-12,1043400,위드현 에듀테크,코스웨어
2026,금천고등학교,1인수의,물품,[AI선도]AI 코스웨어(다했니) 구입,2026-06-12,594000,에듀지원주식회사,코스웨어
2026,금천고등학교,1인수의,물품,[AI선도]AI 코스웨어(챗지피티외) 구입,2026-06-12,1827000,리프레쉬업,코스웨어
2026,충북에너지고등학교,1인수의,물품,[원인] [선도]AI 디지털 선도학교 코스웨어 구입,2026-06-11,5000000,(주)에스덕,코스웨어
2026,진천상신초등학교,1인수의,물품,디지털 선도학교 영어 코스웨어 사용 우수아동 상품 구입(1차),2026-06-10,472060,지마켓글로벌 유한책임회사,코스웨어
2026,청주혜화학교,1인수의,물품,[원인] 2026학년도 AI 선도학교 코스웨어 운영 물품(고속 충전기 외 1종) 구입비 지,2026-06-10,420000,월드오피스,코스웨어
2026,매포중학교,1인수의,물품,[원인] AI디지털 활용 선도학교 AI코스웨어(클래스팅) 구입비 지급,2026-06-10,6552000,주식회사 씨티,코스웨어
2026,충주중앙초등학교,1인수의,물품,2026학년도 AI·디지털 활용 선도학교 영어 AI코스웨어 사용료,2026-06-10,9990000,(주)아이포트폴리오,코스웨어
2026,충북에너지고등학교,1인수의,물품,[원인][선도]2026.AI 디지털 선도학교 면접대비 코스웨어 구입,2026-06-09,550000,S2B 학교장터,코스웨어
2026,옥동초등학교,1인수의,물품,[원인-S2B] AI코스웨어(아이스크림 홈런) 이용료 지급,2026-06-05,19990000,(주)아이스크림에듀,코스웨어
2026,운동초등학교,1인수의,물품,(카드)AI·디지털 선도학교 코스웨어(마타수학) 구입,2026-06-05,435600,마타에듀 주식회사,코스웨어
2026,동성고등학교,1인수의,물품,2026. 디지털선도학교 운영 AI코스웨어(3학년 기출탭탭) 구입,2026-06-04,1544400,테크빌교육(주),코스웨어
2026,복대초등학교,1인수의,물품,[연구학교]교내 커스텀코스웨어 연수 및 워크숍 물품(음료) 구입,2026-06-04,93600,쿠스코서현 주식회사,코스웨어
2026,복대초등학교,1인수의,물품,[연구학교]교내 커스텀코스웨어 연수 및 워크숍 물품(다과) 구입,2026-06-04,240000,채미원,코스웨어
2026,복대초등학교,1인수의,물품,"[연구학교]전담교사 코스웨어 사용법 워크숍 협의회 물품(생수, 캡슐커피) 구입",2026-06-04,113870,주식회사 지마켓,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교]특수학급용 국어(그림한글) 코스웨어 구입,2026-06-04,396000,한국교직원공제회 S2B,코스웨어
2026,동광초등학교,1인수의,물품,"2026. 디지털 선도학교 AI 코스웨어 구입(토도한글,수학)",2026-06-02,700000,주식회사 에누마코리아,코스웨어
2026,옥동초등학교,1인수의,물품,[원인] AI코스웨어(문제G) 사용료 지급,2026-06-02,300000,디피니션 주식회사,코스웨어
2026,옥동초등학교,1인수의,물품,[원인-S2B] AI코스웨어(클래스팅AI) 사용료 지급,2026-06-02,2310000,주식회사 씨티,코스웨어
2026,충주대소원초등학교,1인수의,물품,2026. AI코스웨어(영어) 구입비 지급,2026-06-02,9998100,주식회사 디엔소프트,코스웨어
2026,동광초등학교,1인수의,물품,2026. 디지털 선도학교 AI 코스웨어 구입(코드모스코딩),2026-06-02,3240000,주식회사 로지브라더스,코스웨어
2026,동광초등학교,1인수의,물품,2026. 디지털 선도학교 AI 코스웨어 구입(자작자작스쿨),2026-06-02,2100000,(주)팀플백,코스웨어
2026,동광초등학교,1인수의,물품,2026. 디지털 선도학교 AI 코스웨어 구입(홈런),2026-06-02,2212000,(주)아이스크림에듀,코스웨어
2026,동광초등학교,1인수의,물품,2026. 디지털 선도학교 AI 코스웨어 구입(마타수학),2026-06-02,2402400,마타에듀 주식회사,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교] 특수학급용 국어 수학 AI코스웨어 구입,2026-06-02,1050000,한국교직원공제회 S2B,코스웨어
2026,죽림초등학교,1인수의,물품,AI·디지털 선도학교 운영을 위한 코스웨어 추가 구독 (심그라운드),2026-06-02,600000,(주)다넥트,코스웨어
2026,충주대소원초등학교,1인수의,물품,"2026. AI코스웨어(수학, AI마타수학) 구입비 지급",2026-06-02,3511200,마타에듀 주식회사,코스웨어
2026,충주대소원초등학교,1인수의,물품,2026. AI코스웨어(국어) 구입비 지급,2026-06-02,2400000,주식회사 팀플백,코스웨어
2026,충주대소원초등학교,1인수의,물품,"2026. AI코스웨어(수학, 일프로연산) 구입비 지급",2026-06-01,1485000,주식회사 매쓰마스터,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 중점학교 코스웨어 구입,2026-06-01,500000,주식회사 로지브라더스,코스웨어
2026,용아중학교,1인수의,물품,[원인] 2026. AI 디지털 선도학교 교육용 코스웨어(패들렛) 구매,2026-06-01,1210000,위멘토피아,코스웨어
2026,동성고등학교,1인수의,물품,2026. 디지털선도학교 운영 AI코스웨어(메스메티카) 구입,2026-06-01,2915000,(주)다한테크,코스웨어
2026,옥동초등학교,1인수의,물품,[원인-S2B] AI코스웨어(MonoGPT) 사용료 지급,2026-05-29,2200000,주식회사 모노플로우,코스웨어
2026,옥동초등학교,1인수의,물품,[원인-S2B] AI코스웨어(패들렛) 사용료 지급,2026-05-29,2600000,에듀랩(주),코스웨어
2026,운동초등학교,1인수의,물품,(카드)AI·디지털 선도학교 코스웨어 구입(4차),2026-05-29,110000,주식회사 젭,코스웨어
2026,죽림초등학교,1인수의,물품,AI·디지털 선도학교 운영을 위한 코스웨어 추가 구독 ( issamGPT ),2026-05-29,660000,(주)아이스크림미디어,코스웨어
2026,옥동초등학교,1인수의,물품,[원인-S2B] AI코스웨어(마타수학) 사용료 지급,2026-05-28,495000,마타에듀 주식회사,코스웨어
2026,생극초등학교,1인수의,물품,[S2B계약] 2026. 연구학교 교직원 코스웨어(제미나이) 구독권 구매계약,2026-05-27,3360000,리프레쉬업,코스웨어
2026,생극초등학교,1인수의,물품,[S2B계약] 2026. 연구학교 교직원 코스웨어(슈퍼그록) 구독권 구매 계약,2026-05-27,1510000,(주)정원클래스,코스웨어
2026,황간고등학교,1인수의,물품,[S2B] 2026. AI디지털 활용 선도학교 코스웨어 구입비 지급(미리캔버스 등),2026-05-27,2851920,주식회사 미리디,코스웨어
2026,생극초등학교,1인수의,물품,[카드] 2026. 연구학교 교직원 코스웨어(챗GPT 플러스 구독료) 구입비 지급,2026-05-27,499000,위드플러스,코스웨어
2026,생극초등학교,1인수의,물품,[카드] 2026. 연구학교 교직원 코스웨어(캔바프로 구독권) 구입비 지급,2026-05-27,167000,주식회사 교육의정석,코스웨어
2026,중앙탑중학교,1인수의,물품,[원인] 2026 AI·디지털 활용 선도학교 AI 코스웨어 구입,2026-05-27,15000000,주식회사 슬링,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 중점학교 운영을 위한 코스웨어 구입비(추가),2026-05-26,236800,에듀테크나인,코스웨어
2026,경산초등학교,1인수의,물품,2026. AI 중점학교 AI 코스웨어(4~6학년 정보) 구입,2026-05-26,9300000,주식회사 로지브라더스,코스웨어
2026,경산초등학교,1인수의,물품,2026. AI 디지털 활용 선도학교 AI 코스웨어(1~3학년 정보) 구입,2026-05-26,4320000,주식회사 로지브라더스,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교]미술 AI 코스웨어 구입,2026-05-22,5000000,(주)아이스크림아트,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교] 국어 독서 글쓰기 AI 코스웨어 구입,2026-05-22,1800000,(주)팀플백,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교] 수학 AI 코스웨어 구입,2026-05-22,1386000,마타에듀 주식회사,코스웨어
2026,청원초등학교,1인수의,물품,[AI 디지털 활용 선도학교]국어 및 수학 AI코스웨어 구입,2026-05-22,6000000,주식회사 매쓰홀릭,코스웨어
2026,충북비즈니스고등학교,1인수의,물품,[고교학점제] 2026. 영어 학습 역량 강화를 위한 AI코스웨어 구독료 지급,2026-05-22,990000,주식회사 제로엑스플로우,코스웨어
2026,무극중학교,1인수의,용역,[S2B] 디지털 선도학교 운영을 위한 생성형 AI 및 AI 코스웨어 구독권 구입,2026-05-20,6033000,나이스쿨,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 디지털 활용 선도학교 운영 코스웨어 구입,2026-05-18,1148400,올아이피정보통신 주식회사,코스웨어
2026,용아중학교,1인수의,물품,"[원인] 2026. AI 디지털 선도학교 과학, 역사과 코스웨어 사용권 구입",2026-05-18,9720000,주식회사 슬링,코스웨어
2026,청주혜화학교,1인수의,물품,[원인] 2026학년도 AI(문해력학습프로그램) 코스웨어 이용권 구입비 지급,2026-05-18,600000,브레인문해력연구소,코스웨어
2026,청주혜화학교,1인수의,물품,[원인] 2026학년도 AI(토키랜드(언어발달향상)) 코스웨어 이용권 지급,2026-05-18,132000,네오폰스 주식회사,코스웨어
2026,청주혜화학교,1인수의,물품,"[원인] 2026학년도 AI(한글, 수학)코스웨어 이용권 구입비 지급",2026-05-18,5228000,주식회사 에누마코리아,코스웨어
2026,용아중학교,1인수의,물품,[원인] 2026. AI 디지털 선도학교 수학과 코스웨어 사용권 구입,2026-05-15,6474600,마타에듀 주식회사,코스웨어
2026,덕성초등학교,1인수의,물품,[카드]AI 디지털 활용 선도학교 코스웨어 구입,2026-05-15,9934000,주식회사 아이스크림미디어,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 중점학교 운영 코스웨어 구입,2026-05-15,1161600,에듀테크나인,코스웨어
2026,이수초등학교,1인수의,물품,[원인] 2026. 디지털 선도학교 코스웨어(클래스팅 AI) 구독요금 지급,2026-05-15,9900000,주식회사 씨티,코스웨어
2026,덕성초등학교,1인수의,물품,[원인]AI 디지털 활용 선도학교 운영을 위한 코스웨어 구입,2026-05-14,4689300,마타에듀 주식회사,코스웨어
2026,단양초등학교,1인수의,물품,[원인] 2026. 디지털 선도학교 운영을 위한 AI 코스웨어(구독권) 구입 계약(S2B),2026-05-14,25290210,아이티존(주),코스웨어
2026,죽림초등학교,1인수의,물품,AI·디지털 선도학교 운영을 위한 코스웨어 구독 (zep quiz),2026-05-14,3000000,주식회사 젭,코스웨어
2026,매포중학교,1인수의,물품,[원인] AI디지털 활용 선도학교 AI코스웨어 구입비 지급(띵커벨),2026-05-13,300000,아이스크림미디어,코스웨어
2026,죽림초등학교,1인수의,물품,AI·디지털 선도학교 운영을 위한 코스웨어 구독,2026-05-12,3510000,테크빌교육(주),코스웨어
2026,강서초등학교,1인수의,물품,디지털선도학교 AI 코스웨어(마타수학) 이용권 구입비 지급,2026-05-12,5999400,마타에듀 주식회사,코스웨어
2026,생극초등학교,1인수의,물품,[카드] 2026. AI 코스웨어 학생용(생각중심 글쓰기 자작자작) 구매,2026-05-12,400000,테크빌교육(주),코스웨어
2026,생극초등학교,1인수의,물품,[S2B계약] 2026. 생극초 AI 코스웨어 3종 구매 계약,2026-05-12,2550000,나이스쿨,코스웨어
2026,강서초등학교,1인수의,물품,"디지털선도학교 AI 코스웨어(토도수학, 토도한글) 이용권 구입비 지급",2026-05-11,1627500,주식회사 에누마코리아,코스웨어
2026,매포중학교,1인수의,물품,AI디지털 활용 선도학교 AI코스웨어 라이선스 구입(제미나이 외 3종),2026-05-11,8332000,올아이피정보통신 주식회사,코스웨어
2026,충주중앙초등학교,1인수의,용역,[S2B]2026학년도 AI·디지털 활용 선도학교 수학 AI코스웨어 사용료 지급,2026-05-11,4884000,마타에듀 주식회사,코스웨어
2026,괴산중학교,1인수의,물품,2026. AI 디지털 활용 코스웨어 및 생성형 AI 구독료 지급,2026-05-07,14477800,테크빌교육(주),코스웨어
2026,황간고등학교,1인수의,물품,[S2B] 2026. AI디지털 활용 선도학교 코스웨어 구입비 지급(원아워),2026-05-07,990000,주식회사 제로엑스플로우,코스웨어
2026,매포중학교,1인수의,물품,AI디지털 활용 선도학교 AI코스웨어 구입(아트봉봉 디지털 드로잉 라이센스 외 1종),2026-05-07,294000,위드플러스,코스웨어
2026,하당초등학교,1인수의,물품,[원인-카드] 2026학년도 1~2학년 AI코스웨어(토도수학 외 1종) 구입비 지급,2026-05-06,2160000,(주)아이스크림미디어,코스웨어
2026,증안초등학교,1인수의,물품,2026. AI 디지털 활용 선도학교 운영을 위한 코스웨어(소중한글) 구입,2026-05-06,201600,주식회사 에이치투케이,코스웨어
2026,목도나루학교,1인수의,물품,[카드]AI 코스웨어 구독료 지출(듀오링고-2차),2026-05-05,163631,듀오링고,코스웨어
2026,진천상신초등학교,1인수의,용역,2026. 디지털선도학교 운영 AI코스웨어 구입(수학 코스웨어 매쓰홀릭T),2026-05-01,6000000,테크빌교육(주),코스웨어
2026,진천상신초등학교,1인수의,용역,2026. 디지털선도학교 운영 AI코스웨어구입(영어 리딩앤 코스웨어),2026-05-01,3300000,(주)아이포트폴리오,코스웨어
2026,진천상신초등학교,1인수의,물품,2026. 디지털선도학교 운영 코스웨어 구입(토도수학),2026-05-01,1190000,주식회사 에누마코리아,코스웨어
2026,충주성남초등학교,1인수의,물품,2026. AI·디지털 선도학교 AI 교사용 코스웨어 구입비 지급,2026-04-30,480000,주식회사 아이스크림미디어,코스웨어
2026,청운중학교,1인수의,물품,2026학년도 AI·디지털 활용 선도학교 운영을 위한 코스웨어 이용권(체리) 구입비 지급,2026-04-30,9800000,주식회사 슬링,코스웨어
2026,사직초등학교,1인수의,용역,학생 맞춤형 디지털드로잉 AI 코스웨어 구입,2026-04-30,135000,(주)아이스크림미디어,코스웨어
2026,목도나루학교,1인수의,물품,[카드]AI 코스웨어 구독료 지출(듀오링고-1차),2026-04-30,328240,듀오링고,코스웨어
2026,청운중학교,1인수의,물품,2026학년도 AI·디지털 활용 선도학교 운영을 위한 코스웨어 이용권(매쓰홀릭T) 구입비,2026-04-30,4000000,테크빌교육(주),코스웨어
2026,용두초등학교,1인수의,물품,(원인행위)디지털선도학교 학생 코스웨어 구입(AI투닝프로),2026-04-29,2371330,주식회사 교육의정석,코스웨어
2026,용두초등학교,1인수의,물품,"(원인행위)디지털선도학교 학생 코스웨어 구입(알공영어, 수학)",2026-04-29,10200000,주식회사 디엔소프트,코스웨어
2026,국원고등학교,1인수의,물품,[S2B-원인] 2026. 디지털 선도학교 교수학습용코스웨어 구입비(마타수학) 지급,2026-04-29,2996400,마타에듀 주식회사,코스웨어
2026,괴산중학교,1인수의,물품,2026. 정보 교과 AI 코스웨어 구입,2026-04-29,4000000,주식회사 로지브라더스,코스웨어
2026,괴산중학교,1인수의,물품,2026. 영어 교과 AI 코스웨어 구입,2026-04-29,1350000,(주)로드와이즈,코스웨어
2026,대소초등학교,1인수의,물품,[원인] 2026. AI·디지털 연구학교 운영을 위한 AI코스웨어 구입(4~6학년),2026-04-29,19845000,주식회사 디엔소프트,코스웨어
2026,교동초등학교,1인수의,물품,[원인]2026년 AI 디지털 활용 선도학교 운영 미술교과용 코스웨어(아트봉봉스쿨) 구매,2026-04-29,2457000,위드플러스,코스웨어
2026,용두초등학교,1인수의,물품,(원인행위)디지털선도학교 학생 코스웨어 구입 (스쿨플랫),2026-04-28,3700000,(주)프리윌린,코스웨어
2026,용두초등학교,1인수의,물품,(원인행위)디지털선도학교 학생 코스웨어 구입(러니),2026-04-28,1552500,주식회사 아티피셜 소사이어티,코스웨어
2026,용두초등학교,1인수의,물품,(원인행위)디지털선도학교 학생 코스웨어 구입(토도한글),2026-04-28,7695000,나이스쿨,코스웨어
2026,교동초등학교,1인수의,물품,[원인]2026년 AI 디지털 활용 선도학교 운영 수학교과용 코스웨어(AI마카수학) 구매,2026-04-28,1366200,마타에듀 주식회사,코스웨어
2026,단재초등학교,1인수의,물품,2026. 디지털 선도학교 운영을 위한 AI코스웨어 사용료 지급,2026-04-28,32849190,(주)천재교과서,코스웨어
2026,교동초등학교,1인수의,물품,"[원인]2026년 AI 디지털 활용 선도학교 운영 국어,수학교과용 코스웨어(토도한글, 토도",2026-04-28,12160000,주식회사 에누마코리아,코스웨어
2026,교동초등학교,1인수의,물품,[원인]2026년 AI 디지털 활용 선도학교 운영 국어교과용 코스웨어(자작자작) 구매,2026-04-28,360000,(주)팀플백,코스웨어
2026,교동초등학교,1인수의,물품,[원인]2026년 AI 디지털 활용 선도학교 운영 생성형 ai코스웨어(챗지피티) 구매,2026-04-28,5040000,위멘토피아,코스웨어
2026,교동초등학교,1인수의,물품,"[원인]2026년 AI 디지털 활용 선도학교 운영 생성형ai코스웨어(제미나이,클로드) 이용",2026-04-28,3500100,올아이피정보통신 주식회사,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(비상교육 옥수수),2026-04-28,4560000,비상교육FC,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(알공 영어),2026-04-28,5184000,주식회사 디엔소프트,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(토도수학 외 1종),2026-04-28,875000,주식회사 에누마코리아,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(키위티 KEEWiT),2026-04-28,2000000,(주)투블럭에이아이,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(마타수학),2026-04-28,4620000,마타에듀 주식회사,코스웨어
2026,동인초등학교,1인수의,물품,[원인]2026학년도 AI 코스웨어 구입(국어 학습튜터 래서),2026-04-28,1967000,주식회사 아티피셜 소사이어티,코스웨어
2026,솔강초등학교,1인수의,물품,[원행] 2026. AI 디지털 선도학교 코스웨어(젭퀴즈 외) 구입,2026-04-28,7302000,에듀랩(주),코스웨어
2026,솔강초등학교,1인수의,물품,[원행] 2026. AI 디지털 활용 선도학교 코스웨어(저학년 국어) 학교장터 구입,2026-04-27,3132000,아이티존(주),코스웨어
2026,도안초등학교,1인수의,물품,2026. AI중점학교 운영을 위한 코드모스 AI 코스웨어 사용권 구입,2026-04-24,4000000,주식회사 로지브라더스,코스웨어
2026,남일초등학교,1인수의,물품,2026. 영어 코스웨어 라이선스 구입비,2026-04-24,5297400,주식회사학우사제이정보통신,코스웨어
2026,매포중학교,1인수의,물품,AI디지털 활용 선도학교 AI코스웨어(매쓰홀릭T) 라이선스 구입,2026-04-24,3326400,테크빌교육(주),코스웨어
2026,왕미초등학교,1인수의,물품,"연구학교 운영 목적 수학, 영어과 AI 코스웨어(매쓰**T, 알*) 구독",2026-04-24,11103000,테크빌교육(주),코스웨어
2026,복대초등학교,1인수의,물품,2026. AI코스웨어(원아워) 구독비 지급,2026-04-24,2970000,주식회사 제로엑스플로우,코스웨어
2026,솔강초등학교,1인수의,물품,[카드원행] 2026.AI 디지털 활용 선도학교 코스웨어(띵커벨) 구입,2026-04-23,540000,(주)아이스크림미디어,코스웨어
2026,솔강초등학교,1인수의,물품,[원행] 2026. AI 디지털 활용 선도학교 코스웨어(교육지원시스템) 학교장터 구입,2026-04-23,2880000,주식회사 로지브라더스,코스웨어
