계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
인천-f193f9c7ab26,물품,유치원 찾아오는 놀이 (로봇코딩) 지급,2024-09-27,100000,인천광역시교육청 인천서림초등학교,인천서림초등학교,노리코드,7321028,초등학교,인천광역시,
인천-26a08c4187b8,용역,[목적]2024 서부 AI·로봇교육특구화중심학교 6학년 수업용 AI로봇코딩기기 ...,2024-09-27,6264000,인천광역시교육청 인천왕길초등학교,인천왕길초등학교,프로브,7361013,초등학교,인천광역시,
인천-b67ee12356cc,물품,2024학년도 방과후학교 컴퓨터부 3분기 8월 코딩교구비 지급,2024-09-24,49500,인천광역시교육청 인천장도초등학교,인천장도초등학교,(주)해람북스,7341054,초등학교,인천광역시,
인천-12502aa24dfb,물품,디지털 기반 교육혁신 역량 강화를 위한 코딩교육 교구 구입비 지급,2024-09-24,643500,인천광역시교육청 인천만월초등학교,인천만월초등학교,네이버파이낸셜 주식회사,7341030,초등학교,인천광역시,
인천-a95a0162b19a,물품,3분기 방과후학교 코딩컴퓨터 도서비 지급,2024-09-23,164000,인천광역시교육청 인천백학초등학교,인천백학초등학교,도서총판 책사랑,7321026,초등학교,인천광역시,
인천-28806a5d00e7,물품,[책임교육학년제] 2024학년도 2학기 방과후학교 코딩반 교구 대여료,2024-09-23,150000,인천광역시교육청 만수북중학교,만수북중학교,창의코딩메이커,7341074,중학교,인천광역시,
인천-fab6e1edb2db,물품,2024학년도 방과후학교 2분기 교재비 지급(레고코딩),2024-09-20,765000,인천광역시교육청 인천함박초등학교,인천함박초등학교,쥬아카데미,7341063,초등학교,인천광역시,
인천-824afe147c71,물품,늘봄학교 프로그램 3기 교재교구 구입비: 코딩1,2024-09-19,162000,인천광역시교육청 인천주원초등학교,인천주원초등학교,도서총판 책사랑,7341058,초등학교,인천광역시,
인천-800465517d10,물품,2024학년도 미래시범유치원 10월 코딩 교구 체험비 지급,2024-09-19,600000,인천광역시교육청 인천경연초등학교,인천경연초등학교,(주)인텍에듀,7361309,초등학교,인천광역시,
인천-b62db5431195,물품,[S2B] 수업용 SW 및 코딩 수업용 교구 구입 비용 지급,2024-09-13,2310000,인천광역시교육청 인천청람초등학교,인천청람초등학교,주식회사 레드포인트,7361267,초등학교,인천광역시,
인천-cd93467d9ea0,물품,[S2B] 수업용 SW 및 코딩 수업용 교구 구입 비용 지출,2024-09-13,900000,인천광역시교육청 인천청람초등학교,인천청람초등학교,주식회사 큐브로이드,7361267,초등학교,인천광역시,
인천-5d5393fa7f61,물품,[남동구청 교육경비 보조금] 2024학년도 SW교육 물품(코딩드론) 구입,2024-09-13,480000,인천광역시교육청 인천송천초등학교,인천송천초등학교,(주)아이젠테크,7341221,초등학교,인천광역시,
인천-21fcde017037,물품,2024학년도 늘봄학교 코딩 프로그램 관련 장비 및 물품 대여비 지급,2024-09-06,200000,인천광역시교육청 인천장도초등학교,인천장도초등학교,프로브,7341054,초등학교,인천광역시,
인천-89a355cdaa03,물품,[목적-AI스마트로봇모델학교]샘플 코딩로봇 구입,2024-09-05,1925000,인천광역시교육청 용현여자중학교,용현여자중학교,주식회사 큐브로이드,7321083,중학교,인천광역시,
인천-533f7c192b8a,물품,[목적-AI스마트로봇모델학교]샘플 코딩로봇 구입,2024-09-04,220000,인천광역시교육청 용현여자중학교,용현여자중학교,주식회사장학문구사,7321083,중학교,인천광역시,
인천-d6c961428191,물품,2024학년도 돌봄교실 9월분 로봇코딩 대여료 지급,2024-09-04,246000,인천광역시교육청 인천백석초등학교,인천백석초등학교,다온누리교육,7361034,초등학교,인천광역시,
인천-2c1eda6dc2da,물품,2024 디지털기반 교육혁신을 위한 코딩로봇 구입(s2b),2024-09-03,1320000,인천광역시교육청 인천동춘초등학교,인천동춘초등학교,쥬아카데미,7341027,초등학교,인천광역시,
인천-c8e1dfa7c3bd,물품,[목적-AI스마트로봇모델학교]샘플 코딩로봇 구입,2024-09-02,1958000,인천광역시교육청 용현여자중학교,용현여자중학교,(주)와이즈교육,7321083,중학교,인천광역시,
인천-b94e6d7b73a8,용역,2024학년도 5학년~6학년 로봇 코딩 교육 위탁 계약,2024-09-02,5040000,인천광역시교육청 인천도림초등학교,인천도림초등학교,(주)로보라이즌,7341023,초등학교,인천광역시,
인천-8b294b484467,물품,[교과교실제교구교재비] 3학년 2학기 정보과 실습활동 수업 재료(코딩교 ...,2024-09-02,527400,인천광역시교육청 백석중학교,백석중학교,쿠팡(주),7361087,중학교,인천광역시,
인천-33bf14ef3eef,물품,6학년 코딩교구(네오봇) 부품 구매,2024-08-30,41010,인천광역시교육청 인천먼우금초등학교,인천먼우금초등학교,네오피아(주),7341031,초등학교,인천광역시,
