회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2026,산동초등학교,2026년 지능형 과학실+ 구축 사업 기자재 멀티미디어영상현미경 조달 구입,2026-09-10,1080000,,주식회사 파란광학,현미경
2026,군산동산중학교,2026 지능형 과학실 구축을 위한 물품 구입(현미경),2026-09-09,3300000,,우리학교,현미경
2026,전주전라초등학교,[G2B]지능형 과학실 멀티미디어 현미경 구입,2026-09-07,9900000,,오선하이테크(주),현미경
2026,동호초등학교,2026학년도 과학실 비품(멀티미디어 영상 현미경) 구입,2026-09-07,1119000,,(주)오맥스,현미경
2026,전주중산초등학교,지능형 과학실 구축 필요 물품 구입(디지털현미경),2026-09-04,5850000,,투와이스솔루션 주식회사,현미경
2026,군산서초등학교,지능형 과학실+ 구축을 위한 물품 구입(멀티미디어영상 현미경),2026-09-04,2694470,,(주)오맥스,현미경
2026,성내초등학교,2026 지능형 과학실 구축을 위한 필요 물품 생물현미경 구입(S2B),2026-09-04,1080000,,비엘스(전북),현미경
2026,전북체육중학교,과학실 물품 구입(현미경),2026-09-02,2564000,,글로벌포유,현미경
2026,덕치초등학교,2026학년도 지능형 과학실 물품 구입(현미경),2026-09-01,3300000,,오선하이테크(주),현미경
2026,북면초등학교,2026년 지능형과학실 구축을 위한 물품 조달 구입(현미경),2026-09-01,3300000,,오선하이테크(주),현미경
2026,전주원동초등학교,2026 지능형 과학실 구축을 위한 비품 구입(현미경 외 14종),2026-08-31,26609000,,전일DESIGN,현미경
2026,화산초등학교,2026년 지능형+ 과학실 구축을 위한 물품(멀티미디어 영상현미경) 구입,2026-08-28,5575000,,라라올에듀(주),현미경
2026,이리부송초등학교,지능형 과학실 구성 물품 구입 (생물 실체 현미경),2026-08-27,3700000,,마스터에듀,현미경
2026,이리부송초등학교,지능형 과학실 구성 물품 구입 (실체현미경),2026-08-27,4580000,,동원씨앤에스에듀 주식회사,현미경
2026,이리부송초등학교,지능형 과학실 구성 비품 구입(멀티미디어 현미경),2026-08-27,1398000,,주식회사 파란광학,현미경
2026,전주문정초등학교,(지능형 과학실구축사업) 영상현미경 학교장터 구입,2026-08-27,1540000,,천일에듀,현미경
2026,서전주중학교,지능형 과학실+ 구축 물품 조달구입(현미경),2026-08-27,2530000,,오선하이테크(주),현미경
2026,전주대성초등학교,2026학년도 지능형과학실 구축을 위한 기자재(현미경) 구입,2026-08-25,4400000,,(주)한진과학,현미경
2026,죽산초등학교,2026 지능형 과학실 구축 기자재 구입(멀티미디어영상현미경),2026-08-21,1679000,,(주)오맥스,현미경
2026,전주서곡초등학교,2026 AI·디지털 과학탐구 지원 사업 비품 구매(디지털현미경외1종),2026-08-20,1132000,,(주)한진과학,현미경
2026,전주반월초등학교,2026년 지능형 과학실+ 구축 디지털 현미경 구입(S2B),2026-08-20,1080000,,바이비즈(BY BIZ),현미경
2026,진안초등학교,2026. 과학실 환경개선 및 AI 디지털 과학탐구 기자재(현미경) 구입(S2B),2026-08-12,5632000,,오선하이테크(주),현미경
2026,금지중학교,AI·디지털 과학탐구 지원 사업 물품 구입(현미경),2026-08-11,1210000,,오선하이테크(주),현미경
2026,전주덕진초등학교,전주덕진초 AI디지털 과학탐구 조성 비품 구입(광학현미경 외),2026-08-10,8779400,,지산스쿨,현미경
2026,서수초등학교,[g2b3자단가]2026년 지능형과학실+ 구축을 위한 기자재 구입(영상현미경),2026-08-03,2970000,,(주)오맥스,현미경
2026,전주여울초등학교,2026년 지능형과학실+ 구축 물품 구입(광학현미경 외 1건),2026-07-31,4852000,,오션하이테크(주),현미경
2026,소성초등학교,2026학년도 지능형 과학실 구축사업 멀티 현미경 구입,2026-07-29,5390000,,오선하이테크(주),현미경
2026,서림고등학교,2026학년도 지능형 과학실 물품 현미경 구입,2026-07-29,9600000,,오선하이테크(주),현미경
2026,전주새연초등학교,2026년 지능형 과학실+ 구축 사업 과학실 기자재 조달 구입(영상현미경),2026-07-29,1760000,,동원씨앤에스에듀 주식회사,현미경
2026,아영초등학교,2026년 AI디지털 과학탐구 학교 운영비(영상 전자 현미경),2026-07-28,3000000,,(주)오맥스,현미경
2026,전주자연초등학교,지능형 과학실 및 AI·디지털 과학탐구 지원 비품 구입(디지털 전자현미경 외 1종),2026-07-28,7090000,,에듀스쿨,현미경
2026,시산초등학교,2026년 지능형 과학실 물품 조달구입비 지급(현미경),2026-07-28,3620000,,주식회사 오맥스,현미경
2026,전주금암초등학교,2026년 지능형 과학실＋ 물품 구입(멀티미디어영상현미경)(g2b),2026-07-28,3317820,,오선하이테크(주),현미경
2026,금지중학교,지능형 과학실 구축 및 AI·디지털 과학탐구 지원 사업 물품 구매(현미경장-약품장),2026-07-28,3000000,,주식회사 오맥스,현미경
2026,김제검산초등학교,2026학년도 AI·디지털 과학탐구 지원 물품(와이파이생물현미경 및 영상실체현미경) 구입[,2026-07-27,6560000,,(주)오맥스,현미경
2026,대흥초등학교,2026 지능형 과학실+ 구축 비품 멀티미디어영상현미경 구입비(G2B),2026-07-24,2970000,,주식회사 오맥스,현미경
2026,김제초등학교,과학실 비품 구입(현미경 2종),2026-07-24,6560000,,(주)오맥스,현미경
2026,전주해성중학교,2026년 AI 디지털 과학탐구 지원 사업(현미경),2026-07-22,14850000,,나라장터,현미경
2026,전주동북초등학교,2026년 AI디지털 과학탐구 지원사업 물품구입( 멀티미디어 영상현미경),2026-07-22,5068000,,주식회사 파란광학,현미경
2026,동진초등학교,2026학년도 AI·디지털 과학탐구 교구 구입(현미경),2026-07-22,3520000,,우리학교,현미경
2026,적상초등학교,[G2B] 2026학년도 지능형 과학실 구축 사업 물품 구입(멀티미디어 영상현미경 1),2026-07-22,2160000,,주식회사 파란광학,현미경
2026,만경여자중학교,2026년 김제 교육발전특구 지역특화산업 현미경 구입,2026-07-21,5500000,,전북지방조달청,현미경
2026,삼계초등학교,AI·디지털 과학탐구 지원 사업 기자재(현미경) 구입,2026-07-21,5992180,,전북지방조달청,현미경
2026,정읍중학교,[G2B] 2026년 지능형 과학실 구축 물품 구입(멀티미디어영상현미경),2026-07-20,3300000,,동원씨앤에스에듀 주식회사,현미경
2026,무주중앙초등학교,2026학년도 지능형 과학실+ 구축을 위한 물품(실체현미경) 구입,2026-07-16,6643680,,주식회사 오맥스,현미경
2026,산서중학교,[G2B] 2026년 AI 디지털 과학탐구 비품(현미경 외 1종) 구입,2026-07-16,5100000,,전북지방조달청,현미경
2026,남원도통초등학교,"2026 AI, 디지털 과학탐구 지원사업에 따른 현미경 구입",2026-07-15,2685000,,(주)한진과학,현미경
2026,성송초등학교,2026년 AI·디지털 과학탐구 지원 사업에 필요한 비품 구입(멀티미디어영상현미경),2026-07-14,6600000,,오선하이테크,현미경
2026,군산신풍초등학교,2026년 AI 디지털 과학탐구 지원 사업 물품 구입(현미경 외),2026-07-09,9258000,,아람과학사,현미경
2026,이리신동초등학교,지능형 과학실 구축 물품(영상현미경) 구입,2026-06-26,3300000,,오선하이테크,현미경
2026,고산중학교,2026년 지능형 과학실+ 물품 조달 구입(현미경),2026-06-15,15400000,,마스터에듀,현미경
2026,동북초등학교,지능형 과학실 광학현미경 구입,2026-06-12,2255000,,주식회사 파란광학,현미경
2026,전북과학고등학교,주사전자현미경(EVO)의 추가 장비 점검과 유지 보수[S2B],2026-06-10,1232000,,칼자이스(주),현미경
2026,남원고등학교,자율형 공립고 2.0 특화 교육과정(화장품 제조) 장비(현미경) 구입,2026-06-01,2640000,,오선하이테크(주),현미경
2026,익산초등학교,2026학년도 지능형 과학실+ 구축 물품 구입(현미경),2026-05-15,3870000,,주식회사 오맥스,현미경
2026,전주만성중학교,[S2B] 2026학년도 과학과 비품(현미경) 구입비 지급,2026-04-01,1500000,,데이드림,현미경
2026,군산용문초등학교,2026학년도 교육복지우선지원 강점현미경 프로그램 운영비,2026-03-10,1190000,,늘예술심리상담센터,현미경
