계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
2023100113080,물품,2023학년도 홍익디자인고 정기간행물(잡지) 구독 계약,2023-10-12,1654300,경기도교육청 홍익디자인고등학교,홍익디자인고등학교,7531117,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310042D6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100119260,물품,인천연학초 AI 코스웨어 라이선스 구입 계약,2023-10-11,9398400,인천광역시남부교육청 인천연학초등학교,인천연학초등학교,7321041,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310050AE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100141088,물품,[물품공급협약]광주소프트웨어마이스터고 2023기자재 AI머신러닝소프트웨어 구입,2023-10-11,80370000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100517A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100147706,물품,2023학년도 인천재능고 AI로봇과 기자재(실습대) 구입,2023-10-11,10800000,인천광역시교육청 인천재능고등학교,인천재능고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310057D3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100149955,물품,광운인공지능고 인공지능전기과 학점제 기자재 전동설비 실험장치 구입,2023-10-11,8000000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231005950_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100192278,물품,도서관 VR 기기 및 소프트웨어 구입,2023-10-13,5150000,경기도부천교육청 고리울초등학교,고리울초등학교,7581042,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231006659_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100204765,물품,수업관리 복구프로그램 라이센스 구입,2023-10-12,6952000,경기도교육청 진위고등학교,진위고등학교,7530595,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231006FEA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100248886,물품,장현초 수학교과 수업용 코스웨어 구입,2023-10-13,4200000,경기도남양주교육청 장현초등학교,장현초등학교,7652117,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231007E69_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100258039,물품,2023. 디지털 선도학교 운영을 위한 AI코스웨어 구입,2023-10-16,18696000,충청북도교육청 충청북도옥천교육청 장야초등학교,장야초등학교,8061046,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100857E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100289153,물품,AI 코스웨어 프로그램 구입,2023-10-18,9636000,대구광역시동부교육청 대구효목초등학교,대구효목초등학교,7251066,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231009844_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100290070,물품,교육용 소프트웨어 구입 소액수의 견적제출 안내공고,2023-10-17,9734370,대구광역시교육청 대중금속공업고등학교,대중금속공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231009A62_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100307753,물품,2023년 디지털선도학교 운영을 위한 프로그램 라이선스 구매,2023-10-17,22077000,대전광역시교육청 대전대성고등학교,대전대성고등학교,7430325,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100A02D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100310707,물품,감일고등학교 인공지능 융복합수업 물품 구입,2023-10-17,1531200,경기도교육청 감일고등학교,감일고등학교,7531390,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100A468_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100313598,물품,광주중앙고 산업기계과 실습용소프트웨어 구입,2023-10-19,1476000,경기도교육청 광주중앙고등학교,광주중앙고등학교,7530786,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100AAC2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100314312,물품,2023학년도 디지털 온 선도학교 에듀테크 라이센스(슈퍼팬 온라인 콘텐츠),2023-10-19,7800000,경상북도교육청 봉화고등학교,봉화고등학교,8750097,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100AC5D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100314695,물품,"2023학년도 3학년 찾아오는 AI,SW 체험학습 재료 구입",2023-10-20,1018000,경기도교육청 경기도화성오산교육지원청 예원초등학교,예원초등학교,7679304,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100AD3D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100314713,물품,2023학년도 버들개초 에듀테크 기자재 구입,2023-10-18,3038000,경기도교육청 경기도의정부교육청 버들개초등학교,버들개초등학교,7561074,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100AD62_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100315507,물품,흥도초 방과후학교 3분기 9월달  교재 및 재료 구입(생명과학및코딩),2023-10-18,4842000,경기도고양교육청 흥도초등학교,흥도초등학교,7621103,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100AF2B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100338242,물품,"2023학년도 3분기 방과후 재료 구입 계약(로봇과학,코딩)",2023-10-18,5570000,경기도교육청 경기도평택교육지원청 평택모산초등학교,평택모산초등학교,7631242,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100B73D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100342421,물품,"인공지능 선도학교 AI,SW 체험 교육용 교구 및 재료 구입",2023-10-19,7040000,경기도교육청 경기도화성오산교육지원청 동탄중앙초등학교,동탄중앙초등학교,7679339,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100BC49_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100342552,물품,2023. 디지털교육선도학교 AI코스웨어(수학) 구입 1인수의 계약,2023-10-18,15444000,충청북도교육청 충청북도청주교육지원청 경산초등학교,경산초등학교,8011166,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100BC77_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100383832,물품,AI교육선도학교운영 거점학교 운영 재료(레고에듀케이션 브릭세트 외 7종) 구입,2023-10-19,7000000,광주광역시교육청 동일미래과학고등학교,동일미래과학고등학교,7140390,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100CFDD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100419944,물품,"2023학년도 5,6학년 SW교육용(뚜루뚜루 스쿨패키지)물품 구입",2023-10-20,1750000,경기도교육청 경기도고양교육지원청 신능초등학교,신능초등학교,7621076,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100DF91_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100427857,물품,VR비대면면접 장비 및 소프트웨어 구입,2023-10-26,26000000,서울특별시교육청 수도전기공업고등학교,수도전기공업고등학교,7010346,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100E457_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100428207,물품,AI면접기기 구입,2023-10-26,100000000,서울특별시교육청 수도전기공업고등학교,수도전기공업고등학교,7010346,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100E47E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100431312,물품,공동실습소 직업교육지원센터 기자재 구입(AI자율주행 및 로봇제어시스템),2023-10-23,249000000,강원도교육청 춘천기계공업고등학교,춘천기계공업고등학교,7801187,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=322330538_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100522775,물품,조원고 기술교과수업용 카메라코딩드론 구매계약,2023-10-24,1645000,경기도교육청 조원고등학교,조원고등학교,7530613,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100F673_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100524245,물품,2023학년도 3분기 로봇과학 및 코딩 교재구입,2023-10-23,4592000,경기도교육청 경기도구리남양주교육지원청 남양주다산초등학교,남양주다산초등학교,7652294,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100F75F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100524612,물품,인공지능 교육실(AI실) 무선마이크 및 송신기 구입,2023-10-23,1100000,경기도교육청 돌마고등학교,돌마고등학교,7530523,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100F7B3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100527964,물품,곡반중학교 교육용 소프트웨어 및 정보화기기 소모품 구입,2023-10-24,2285000,경기도수원교육청 곡반중학교,곡반중학교,7541013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023100FC61_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100572084,물품,"메타버스 선도학교 VR 기기(추가장비, 콘텐츠 포함) 구입",2023-10-24,38681000,경상북도교육청 경북과학고등학교,경북과학고등학교,8750078,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310106C5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100642942,물품,혜원여고 AI실 폴딩도어 구매 계약,2023-10-27,5500000,서울특별시교육청 혜원여자고등학교,혜원여자고등학교,7010262,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231011EC3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100647041,물품,혜원여고 AI실 가구 구입 계약(예림컴퍼니),2023-12-08,11970000,서울특별시교육청 혜원여자고등학교,혜원여자고등학교,7010262,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231012198_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100650673,물품,2023 에듀테크 활용 교육 프로그램 구매 계약,2023-10-27,2640000,경기도교육청 경기도구리남양주교육지원청 미금중학교,미금중학교,7652076,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310122AC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100716449,물품,한일여고 응용소프트웨어(Visual Studio Professional 2022)구입,2023-10-30,12198000,경상남도교육청 한일여자고등학교,한일여자고등학교,9010531,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231013587_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100728658,물품,스마트팜 딸기 모의재배 소프트웨어 구입,2023-10-20,20000000,경상북도교육청 한국생명과학고등학교,한국생명과학고등학교,8750556,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023070D462_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100732554,물품,광운인공지능고등학교 전자융합과 실험실습기자재 스마트기기 구입,2023-10-26,4500000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202310140C5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100761813,물품,두원공고 직업계고 실험실습 기자재 구매 계약(응용소프트웨어),2023-10-27,5000000,경기도교육청 두원공업고등학교,두원공업고등학교,7531257,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023101464D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100766954,물품,천안쌍정초등학교 AI코스웨이(클래스팅AI) 시스템 사용,,5372000,충청남도교육청 충청남도천안교육청 천안쌍정초등학교,천안쌍정초등학교,8151109,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231014A7A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100768397,물품,세명컴퓨터고-2023학년도 산학일체형 도제학교(SW개발) 기자재 확충 계약(컴퓨터),2023-10-31,62148730,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231014BA3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100841205,물품,IoT디자인과 학과 재구조화 기자재(블록 코딩 실습용 로봇) 구입,2023-10-30,5775000,경기도교육청 일산고등학교,일산고등학교,7530852,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231015A65_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100876781,물품,2023년 디지털선도학교 수학 AI코스웨어 구입,2023-11-01,13028400,대구광역시교육청 경화여자고등학교,경화여자고등학교,7240076,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231016FA6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023100885674,물품,경기과학고 SW-AI 교육지원공간 구축 비조달물품 구입,2023-11-02,18414000,경기도교육청 경기과학고등학교,경기과학고등학교,7530045,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231018209_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110025644,물품,2023학년도 2학기 2차 인공지능반도체과 실험실습 소모품 구입 계약,2023-11-01,4968000,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231100192_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110035532,물품,메타버스 수업을 위한 워크북 구입,2023-11-01,1440000,경기도교육청 경기도화성오산교육지원청 성호중학교,성호중학교,7679114,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311006CC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110038940,물품,운천초등학교 인공지능 코딩 교구 구매 계약,2023-11-02,3938000,경기도교육청 경기도화성오산교육청 운천초등학교,운천초등학교,7679090,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110086D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110039790,물품,AI융합전자과 취업률 향상을 위한 AICE자격증 프로그램 구입,2023-11-02,2803200,경기도교육청 수원정보과학고등학교,수원정보과학고등학교,7530899,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231100929_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110067297,물품,경민고 인공지능정보 교과특성화학교 관련 노트북 구입,2023-11-02,2400000,경기도교육청 경민고등학교,경민고등학교,7530141,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311013C9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110074306,물품,광산중학교 AI팩토리(미래교실) 구축을 위한 비규격가구 제작,2023-11-15,17985000,광주광역시교육청 광주광역시서부교육지원청 광산중학교,광산중학교,7402281,중학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110191E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110079068,물품,인덕원초 AI활용 맞춤형 교육을 위한 메타버스 공간 구입 계약,2023-11-03,5660000,경기도안양교육청 인덕원초등학교,인덕원초등학교,7569046,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231101C74_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110082801,물품,2023학년도 인공지능전자과 기자재(오실로스코프 외 1종) 구입,2023-11-06,13145000,인천광역시교육청 인천전자마이스터고등학교,인천전자마이스터고등학교,7310370,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110232F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110112063,물품,경기관광고등학교 미래교육 키오스크 소프트웨어구매 계약,2023-11-03,1025000,경기도교육청 경기관광고등학교,경기관광고등학교,7531056,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231102934_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110113444,물품,다시초등학교 AI교실 가상실내놀이시스템(인터렉티브 코딩) 구매  및 설치,2023-11-06,19500000,전라남도나주교육청 다시초등학교,다시초등학교,8532029,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231102A4C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110122074,물품,경기과학고 SW-AI 교육지원공간 구축 수업교구 구매,2023-11-08,21989000,경기도교육청 경기과학고등학교,경기과학고등학교,7530045,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311030E9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110122732,물품,"2024학년도 대덕소프트웨어마이스터고등학교 교복(동복, 하복, 생활복) 구매 계약",2023-11-07,43904000,대전광역시교육청 대덕소프트웨어마이스터고등학교,대덕소프트웨어마이스터고등학교,7430310,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311031FC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110123721,물품,광운인공지능고등학교 실외게시 시설개선 관급자관급(LED전광판) 물품 계약,2023-11-03,165000000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311033B4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110175822,물품,세명컴퓨터고-2023학년도 인공지능SW과 기자재 확충 계약(컴퓨터),2023-11-06,45800000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231103A2C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110180660,물품,은혜고등학교 소프트웨어 구입(ezPDF Editor 3.0),2023-11-06,1402500,경기도교육청 은혜고등학교,은혜고등학교,7530664,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231104103_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110180747,물품,은혜고등학교 소프트웨어 구입(Net-Class 9.0 DMS),2023-11-06,3850000,경기도교육청 은혜고등학교,은혜고등학교,7530664,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110410D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110182752,물품,2023학년도 6학년 2학기 코딩교육 물품 구입 계약,2023-11-07,3600000,경기도교육청 경기도광명교육지원청 연서초등학교,연서초등학교,7591028,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110446E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110183890,물품,경민고등학교 인공지능(AI) 교육 선도학교 수업관련 노트북 구입,2023-11-07,1200000,경기도교육청 경민고등학교,경민고등학교,7530141,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110467D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110184800,물품,실습실 유지 관리 프로그램(Net-Class) 연간 라이선스 구입 계약,2023-11-07,2200000,경기도교육청 오산정보고등학교,오산정보고등학교,7530784,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023110483B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110217538,물품,한림공업고등학교 공동실습소 AI모빌리티실습실 기자재 구입 계약 요청,2023-11-13,159250000,제주특별자치도교육청 한림공업고등학교,한림공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=392330235_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110217680,물품,2023학년도 하남고 디지털 선도학교 시범학교 코스웨어 물품 구매의 건,2023-11-01,12000000,경기도교육청 하남고등학교,하남고등학교,7530214,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202311050DB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110221422,물품,동성중 하드복원소프트웨어(넷클래스) 구매계약,2023-11-07,1309000,경기도교육청 경기도수원교육청 동성중학교,동성중학교,7541056,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231105453_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023110225986,물품,방과후학교 창의코딩반 재료 구입,2023-11-07,1500000,경기도안산교육청 초지중학교,초지중학교,7611009,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20231105758_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
