계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-d7fd3697cb9e,물품,[S2B] 교육과정 기반 소프트웨어(SW) 인공지능(AI) 교육 운영 물품 구입(세미콜론),2022-11-28,,강원특별자치도교육청 대룡중학교,대룡중학교,,7812098,중학교,강원특별자치도,
-caec2e974db8,물품,"2022학년도 인공지능(AI) 융합교육 중심고등학교 기자재(VR, 인스타360) 구입",2022-11-07,,강원특별자치도교육청 치악고등학교,치악고등학교,,7801191,고등학교,강원특별자치도,
-1836711e4454,물품,2022학년도 인공지능(AI) 융합교육 중심고등학교 기자재(3D스캐너) 구입,2022-11-07,,강원특별자치도교육청 치악고등학교,치악고등학교,,7801191,고등학교,강원특별자치도,
-75eed6de177e,물품,인공지능(AI)운영 선도학교 수업교구 구입비 지급,2022-11-07,,강원특별자치도교육청 동해삼육고등학교,동해삼육고등학교,,7801124,고등학교,강원특별자치도,
-ae506aa2891d,물품,(s2b)지능형 과학실 운영에 따른 물품 구입(스마트팜 MMB 인공지능 키트),2022-11-01,,강원특별자치도교육청 횡성고등학교,횡성고등학교,,7801207,고등학교,강원특별자치도,
-45eb6be6fbf5,물품,[카드] 2022학년도 교육과정 기반 소프트웨어(SW) 인공지능(AI) 교육 운영 물품 구,2022-10-27,,강원특별자치도교육청 대룡중학교,대룡중학교,,7812098,중학교,강원특별자치도,
-139a0faa7fa6,물품,인공지능(AI)교육 선도학교 운영 교구(핑퐁로봇AI스쿨팩외) 구입,2022-10-20,,강원특별자치도교육청 남원주중학교,남원주중학교,,7822130,중학교,강원특별자치도,
-4dd92a7e35f3,물품,(S2B) 인공지능교육 및 디지털문해력 선도학교 레고활용 교구 구입,2022-10-19,,강원특별자치도교육청 모산초등학교,모산초등학교,,7832056,초등학교,강원특별자치도,
-fbb114c6f1d4,물품,(카드)인공지능 선도학교 교구 구입비 지출,2022-10-18,,강원특별자치도교육청 북원초등학교,북원초등학교,,7822102,초등학교,강원특별자치도,
-1f2da073bf6d,물품,2022 교육과정 기반 소프트웨어(SW) 인공지능(AI)교육 운영 교재 교구 구입,2022-10-04,,강원특별자치도교육청 양덕중학교,양덕중학교,,7882060,중학교,강원특별자치도,
