회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2026,중마고등학교,1인수의,물품,[S2B]2026. 고교학점제 운영 지원을 위한 생성형 AI 에듀테크 구독료 추가 지출,2026-05-28,1794000,도토리랩,에듀테크
2026,구림초등학교,1인수의,물품,에듀테크 지원비 집행(듀오링고 패밀리),2026-05-29,15000,덴(DEN),에듀테크
2026,광양중동초등학교,1인수의,물품,2026. AI코스웨어 및 디지털솔루션 에듀테크(아트봉봉스쿨) 구독료 지출,2026-05-28,1407000,솔샘(주),에듀테크
2026,광양중동초등학교,1인수의,물품,2026. AI코스웨어 및 디지털솔루션 에듀테크(다했니) 구독료 지출,2026-05-28,99000,에듀지원주식회사,에듀테크
2026,광양중동초등학교,1인수의,물품,2026. AI코스웨어 및 디지털솔루션 에듀테크(토도수학) 구독료 지출,2026-05-28,128700,주식회사 에누마코리아,에듀테크
2026,영광중앙초등학교,1인수의,물품,2030교실 수업연구회 에듀테크 구입,2026-05-29,295000,(주)비상교육,에듀테크
2026,구례북초등학교,1인수의,물품,구례미래교육과정 에듀테크 활용 소프트웨어(감마) 사용권 구입,2026-05-28,195000,클리프7.3,에듀테크
2026,광양중동초등학교,1인수의,물품,2026. AI코스웨어 및 디지털솔루션 에듀테크(패들렛) 구독료 지출,2026-05-28,220000,디스픽트,에듀테크
2026,중마고등학교,1인수의,물품,[S2B]2026. 고교학점제 운영 지원을 위한 생성형 AI 에듀테크 구독료 지출,2026-05-26,4200000,(주)화이트소프트,에듀테크
2026,강진중앙초등학교,1인수의,물품,연구학교 과제 수행을 위한 에듀테크 구독료 지출(ZEP 퀴즈),2026-05-20,800000,주식회사 젭,에듀테크
2026,강진중앙초등학교,1인수의,물품,연구학교 과제 수행을 위한 에듀테크 구독료 지출(띵커벨),2026-05-20,75000,주식회사 아이스크림미디어,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(캡컷),2026-05-21,279000,유달스토어,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어(지니아튜터) 구매 계약,2026-05-20,3500000,(주) 천재교과서,에듀테크
2026,무안희망중학교,1인수의,물품,[S2B] 수업 지원 에듀테크(클로드 프로 외) 구입,2026-05-20,1910000,위드스쿨(주),에듀테크
2026,여수한려초등학교,1인수의,물품,[S2B] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠(AI 음악생성 Suno),2026-05-20,2730000,주식회사 루트온,에듀테크
2026,여수한려초등학교,1인수의,물품,[S2B] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠(ZEP SCHOOL) 구입,2026-05-20,2000000,올댓스쿨 주식회사,에듀테크
2026,여수한려초등학교,1인수의,물품,[S2B] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠(영상편집 CapCut) 구,2026-05-20,2952000,정담,에듀테크
