계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
2023010120616,물품,직업계고 인공지능소프트웨어과 재구조화사업 기자재 범랑칠판 7대 구입,2023-01-06,9520000,서울특별시교육청 상일미디어고등학교,상일미디어고등학교,7010916,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230103DE9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010130579,물품,생연초 혁신학교 코딩 교구 구입,2023-01-09,8400000,경기도동두천교육청 생연초등학교,생연초등학교,7602053,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230104415_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010164954,물품,컴퓨터그래픽 실습용 소프트웨어(Adobe CCT) 구입 계약,2023-01-09,2288000,경기도교육청 평택여자고등학교,평택여자고등학교,7530578,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230104FDE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010166116,물품,송악초등학교 AI교육 체험교실 가구,2023-01-09,16005000,충청남도당진교육청 송악초등학교,송악초등학교,8291035,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010531D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010196545,물품,금오공업고등학교 정밀기계과 NCS기반 프로그램(CAM소프트웨어) 구입,2023-01-10,48460500,경상북도교육청 금오공업고등학교,금오공업고등학교,8750237,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106842_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010197259,물품,거여초 AI교실 및 교사연구실 의자외 4종 물품 구입,2023-01-12,8883600,서울특별시강동교육청 서울거여초등학교,서울거여초등학교,7130110,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301068B5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010227580,물품,염창중학교 2022 신나는 AI교실 구축을 위한 노트북 구매,2023-01-13,26500000,서울특별시강서교육청 염창중학교,염창중학교,7081512,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301071E5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010233368,물품,한림공업고등학교 교육훈련장비(AI모빌리티체험실 구축 기자재) 구입,2023-01-12,107900000,제주특별자치도교육청 한림공업고등학교,한림공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301075FA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010286973,물품,2022학년도 수원형도제교육 코딩스쿨 기자재 컴퓨터 구매,2023-01-16,12300000,경기도교육청 삼일공업고등학교,삼일공업고등학교,7530335,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230108AFF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010317807,물품,2022 에듀테크 기반 미래학교 운용 물품구입(바구니외5종) 계약,2023-01-13,1518000,경기도교육청 경기도화성오산교육지원청 문시중학교,문시중학교,7679284,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230108F11_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010328295,물품,2022학년도 4분기 로봇과학 및 코딩교재(재료) 구입 계약,2023-01-16,4330000,경기도교육청 경기도평택교육지원청 평택모산초등학교,평택모산초등학교,7631242,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109648_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010329184,물품,광운인공지능고등학교 군특과정 물품 마이크로웨이브통신실습장비 구입,2023-01-13,5500000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109727_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010350144,물품,2022학년도 대전이문고 에듀테크 구축 드론 구입,2023-01-16,7776000,대전광역시교육청 대전이문고등학교,대전이문고등학교,7430240,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109F9F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010351074,물품,순천전자고 AI(인공지능)교실 기자재 구매,2023-01-16,109000000,전라남도교육청 순천전자고등학교,순천전자고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A1EA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010352490,물품,신일비즈니스고 2023년 실습실 통합관리 소프트웨어(Net Class DMS)구입 계약,2023-01-16,5324000,경기도교육청 신일비즈니스고등학교,신일비즈니스고등학교,7530998,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A5B5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010353213,물품,2023학년도 서원고 정기간행물 구독,2023-01-17,1599800,경기도교육청 서원고등학교,서원고등학교,7530574,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A7B7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010366398,물품,반월중학교 2023학년도 온라인 플랫폼(아이엠스쿨) 이용 계약,2023-01-18,950400,경기도교육청 경기도안산교육지원청 반월중학교,반월중학교,7611013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010AFD2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010369401,물품,2022학년도 실습기자재 및 교직원용 Adobe 라이선스,2022-12-26,11000000,경기도교육청 한봄고등학교,한봄고등학교,7531327,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010B7C4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010389043,물품,경북기계금속고등학교 취업정보시스템 구축(AI 면접기) 구입 설치,2023-01-18,105000000,경상북도교육청 경북기계금속고등학교,경북기계금속고등학교,8750667,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010C933_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010405099,물품,학생용 및 교원 업무용 데스크톱 Windows 11 Pro 업그레이드  교육용 소프트웨어  계약 체결(G2B),2023-01-19,2436720,경기도여주교육청 세정중학교,세정중학교,7661013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010D440_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010405774,물품,2022학년 청림초 방과후학교 4분기 교재구매계약(코딩),2023-01-30,3724000,경기도교육청 경기도화성오산교육지원청 청림초등학교,청림초등학교,7679420,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230100EC6_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010406386,물품,광운인공지능고등학교 기자재 노트북 구입,2023-01-25,176074400,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010D7DF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010406387,물품,미래형 AI 정보교실 구축 공사 가구 제작,2023-01-20,9196000,경기도교육청 경기도수원교육청 잠원중학교,잠원중학교,7541053,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010D7ED_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010446456,물품,경원고등학교 에듀테크 활용 교육활동 공간 구축 기자재 구매 입찰 전자 계약,2023-01-25,108824550,대구광역시교육청 경원고등학교,경원고등학교,7240074,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010F1D8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010449237,물품,남주고등학교 메타버스 활용학교 운영물품 구입 설치,2023-01-26,33880000,제주특별자치도교육청 남주고등학교,남주고등학교,9290073,고등학교,제주특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010F95E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010449549,물품,2022학년도 직업계고 학과 재구조화 지원사업 기자재(응용소프트웨어)  구입,2022-01-25,27150000,충청북도교육청 청주공업고등학교,청주공업고등학교,8000280,고등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010FA6A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010450009,물품,경주공업고등학교 취업정보시스템(AI면접기) 구입,2023-01-25,65000000,경상북도교육청 경주공업고등학교,경주공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010FBB9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010450246,물품,금호고 ISWC책자 발간,2023-01-16,1400000,광주광역시교육청 금호고등학교,금호고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010FC6B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010478511,물품,상지여자상업고등학교 AI면접 시스템 구축,2023-01-31,70000000,경상북도교육청 상지여자상업고등학교,상지여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230110F30_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010479028,물품,대구소프트웨어마이스터고등학교 실습실 노트북 구매,2023-01-27,179950000,대구광역시교육청 대구소프트웨어마이스터고등학교,대구소프트웨어마이스터고등학교,7240454,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023011109F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010479409,물품,서산서남초 AI세움실(아이세움실) 교육 교구 구입 계악,2023-01-26,42738000,충청남도교육청 충청남도서산교육지원청 서산서남초등학교,서산서남초등학교,8191116,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023011117B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010497870,물품,2022학년도 평택마이스터고 NCS 기자재(응용소프트웨어) 구입,2023-01-30,12650400,경기도교육청 평택마이스터고등학교,평택마이스터고등학교,7531408,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023011196F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010498914,물품,세명컴퓨터고-2022학년도 산학일체형 도제학교(SW개발) 기자재 확충 계약(컴퓨터),2023-02-01,24648000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230111AA8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010530319,물품,"천안청수고등학교 AI교구 구입(로봇팔, 드론 등)",2023-01-30,10829800,충청남도교육청 천안청수고등학교,천안청수고등학교,8140265,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230113112_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023010549170,물품,서천중학교 AI교육활성화 사업 관련 교구 구입,2023-02-03,19818000,충청남도서천교육청 서천중학교,서천중학교,8241007,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20223208EC0_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020013450,물품,정보 교과 수업용 소프트웨어(넷클래스) 납품,2023-01-30,1408000,경기도교육청 경기도평택교육지원청 라온중학교,라온중학교,7631216,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230200305_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020013745,물품,컴퓨터실 제어 소프트웨어 구매 및 설치,2023-02-06,2724000,경기도교육청 경기도구리남양주교육지원청 다산가람초등학교,다산가람초등학교,7652300,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302003D3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020014864,물품,전기전자부 실험실습 기자재(orCAD 소프트웨어) 구입,2023-02-01,45080000,충청남도교육청 공주마이스터고등학교,공주마이스터고등학교,8140347,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302006AC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020015190,물품,동명공고 스마트기계과 소프트웨어(G-CNC)구매 소액수의 긴급입찰공고,2023-02-02,16454650,부산광역시교육청 동명공업고등학교,동명공업고등학교,7150620,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302007A4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020017333,물품,"남산초등학교 AI교실, 1.2학년교실 전면장 주문 제작가구 구입",2023-02-02,30250000,경상북도경산교육청 남산초등학교,남산초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230200C91_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020033648,물품,2022학년도 SW-AI교육 채움교실 가구구입,2023-02-02,21504000,경상북도교육청 모계고등학교,모계고등학교,8750166,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230201A66_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020034090,물품,동명공고 스마트기계과 소프트웨어(G-CNC)구매건,2023-02-02,16280000,부산광역시교육청 동명공업고등학교,동명공업고등학교,7150620,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302007A4_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020034855,물품,2022 영주중앙초등학교 첨단과학실험기자재 및 SW-AI교구 구매 계약,2023-02-03,68500000,경상북도영주교육청 영주중앙초등학교,영주중앙초등학교,8811046,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230201DD7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020035966,물품,광운인공지능고 인소과 학과재구조화 기자재 이동형TV 및 컬러프린터 구입,2023-02-03,9400000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302020F2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020049692,물품,포항여자전자고등학교 직업계고 취업정보시스템(AI면접기)기기 구입,2023-02-06,64000000,경상북도교육청 포항여자전자고등학교,포항여자전자고등학교,8750292,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023020288A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020050868,물품,태백기계공고 항공정비시스템과 기자재(Flight Trainer) 구매,2023-02-06,138000000,강원도교육청 태백기계공업고등학교,태백기계공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230202B83_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020069787,물품,마산공업고등학교 산학일체형 도제학교 소프트웨어 구매,2023-02-06,16151650,경상남도교육청 마산공업고등학교,마산공업고등학교,9010165,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230203DC6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020070692,물품,공동실습소 개선을 위한 기가재 구입(AI방역로봇외),2023-02-07,45753400,전라북도교육청 이리공업고등학교,이리공업고등학교,8321121,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230204035_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020070867,물품,오마초 AI창의융합실 전동 천정 콘센트 설치건,2023-02-08,5033600,경기도교육청 경기도고양교육지원청 오마초등학교,오마초등학교,7621080,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302040A4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020073202,물품,AI코딩로봇(학과별 실습기자재) 구입,2023-02-06,14520000,경상북도교육청 경북하이텍고등학교,경북하이텍고등학교,8750644,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230204774_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020076369,물품,"교무실 사무용품 및 원격수업, 에듀테크 활용 수업 물품 구입",2023-02-07,3207880,경기도교육청 효양고등학교,효양고등학교,7530620,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230204FFD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020092425,물품,[조합추천]산업기계실습장비 및 산업기계 소프트웨어(공압 시뮬레이션 소프트웨어) 구입,2023-02-07,25900000,경기도교육청 평촌공업고등학교,평촌공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302054B0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020094663,물품,한국미래농업고등학교 취업정보시스템 구축을 위한 물품(AI면접기) 구매,2023-02-07,64000000,경상북도교육청 한국미래농업고등학교,한국미래농업고등학교,8750775,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230205AFD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020098527,물품,구미정보고-취업정보시스템(AI면접기) 구입 소액수의 견적제출 공고,2023-02-08,64000000,경상북도교육청 구미정보고등학교,구미정보고등학교,8750234,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202302065F2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020098635,물품,스마트마케팅과 라이선스 구입,2023-02-08,5060000,경상북도교육청 영주동산고등학교,영주동산고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230206616_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023020125405,물품,"교무실 사무용품 및 원격수업, 에듀테크 활용 수업 물품 구입",2023-02-09,3207880,경기도교육청 효양고등학교,효양고등학교,7530620,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230204FFD_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
