계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
R26TE14635772,기술용역,신흥초 2026 AI디지털 활용 교육 운영 계약,2026-05-07,15000000,경기도교육청 경기도군포의왕교육지원청 신흥초등학교,신흥초등학교,주식회사 브레인스파크,7642023,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838527&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14636903,기술용역,2026학년도 무원고등학교 교육과정박람회 메타버스 구축 용역계약,2026-05-08,5500000,경기도교육청 무원고등학교,무원고등학교,주식회사 젭,7530064,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838767&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14677400,기술용역,2026년 심원초등학교 AI과학 진로 체험활동 용역계약,2026-05-08,10000000,경기도부천교육청 심원초등학교,심원초등학교,프로브,7581089,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838389&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14678018,기술용역,2026학년도 찾아오는 AI부스체험 용역 계약,2026-05-08,6000000,경기도용인교육청 마북초등학교,마북초등학교,주식회사 클래스포에듀,7751078,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01839669&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14681308,기술용역,서울아주초 미래 역량을 키우는 SW교육,2026-05-12,9000000,서울특별시강동교육청 서울아주초등학교,서울아주초등학교,나폴레온 힐 연구소,7130145,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01834991&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14681643,기술용역,2026학년도 AI특화 공간요소 도출 및 교수학습모형개발 용역 계약,2026-05-08,10500000,경기도교육청 경기도화성오산교육지원청 태안초등학교,태안초등학교,삼육대학교산학협력단,7679059,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01816482&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14684898,기술용역,2026학년도 찾아오는 AI부스체험 용역 계약,2026-05-08,6000000,경기도용인교육청 마북초등학교,마북초등학교,주식회사 클래스포에듀,7751078,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01839669&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14685477,기술용역,[투닝] AI 디지털 학습지원 소프트웨어 구입,2026-05-11,2300000,전북특별자치도교육청 전북특별자치도부안교육지원청 부안동초등학교,부안동초등학교,주식회사 툰스퀘어,8462028,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01814185&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14687954,기술용역,AI역량강화 PLAY X4 진로체험활동 버스 임차(킨텍스),2026-05-08,5400000,경기도교육청 경민IT고등학교,경민IT고등학교,에이스관광주식회사,7530995,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01841607&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14688666,기술용역,경기스마트고등학교 2026학년도 기초학력 향상을 위한 온라인 코스웨어 교육 용역 계약,2026-05-08,4576000,경기도교육청 경기스마트고등학교,경기스마트고등학교,사단법인 미래학교자치연구소,7531380,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01834283&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14689803,기술용역,AI역량강화 PLAY X4 진로체험활동 버스 임차(킨텍스),2026-05-08,5400000,경기도교육청 경민IT고등학교,경민IT고등학교,에이스관광주식회사,7530995,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01841607&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14691174,기술용역,2026년 미래를 여는 드론& 자율주행 SW 프로그램 위탁 용역,2026-05-13,17400000,경기도교육청 경기도가평교육지원청 가평초등학교,가평초등학교,엔에스테크놀로지 주식회사,7721010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01842165&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14691853,기술용역,2026학년도 목포홍일고 2학년 진로 연계 AI융합 체험학습 숙식용역,2026-05-08,7254000,전라남도교육청 목포홍일고등학교,목포홍일고등학교,한화호텔앤드리조트 주식회사,7140211,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01842799&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14694337,기술용역,2026학년도 미원초(분교포함) 드론-SW 코딩 용역 계약(7.9.~10.20),2026-05-11,10742000,경기도교육청 경기도가평교육지원청 미원초등학교,미원초등학교,엔에스테크놀로지 주식회사,7721013,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843496&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14695169,기술용역,AI 메타버스 혁신 리더십 연수 차량,2026-05-11,1450000,전북특별자치도교육청 원광보건고등학교,원광보건고등학교,(유)호남해외여행사,8321129,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14696581,기술용역,2026학년도 목포홍일고 2학년 진로 연계 AI융합 체험학습 숙식용역,2026-05-08,7254000,전라남도교육청 목포홍일고등학교,목포홍일고등학교,한화호텔앤드리조트 주식회사,7140211,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01842799&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14743247,기술용역,AI 메타버스 혁신 리더십 연수 차량,2026-05-11,1450000,전북특별자치도교육청 원광보건고등학교,원광보건고등학교,(유)호남해외여행사,8321129,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14743407,기술용역,"보람초 환경개선 공사(AI실, 특수꿈마루) 설계 용역",2026-05-07,9500000,세종특별자치시교육청 보람초등학교,보람초등학교,지안 건축사사무소,9300190,초등학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01832149&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14743536,기술용역,2026년 심원초등학교 AI과학 진로 체험활동 용역계약,2026-05-08,10000000,경기도부천교육청 심원초등학교,심원초등학교,프로브,7581089,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838389&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14743885,기술용역,덕소중학교 1학년 다재다능한 AI체험,2026-05-11,1750000,경기도남양주교육청 덕소중학교,덕소중학교,주식회사 디에스 컴퍼니,7652053,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843258&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14744141,기술용역,상원초등학교 AI중점학교 프로그램 운영 계약,2026-05-11,29760000,경기도부천교육청 상원초등학교,상원초등학교,주식회사 프로젝트에듀,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01834555&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14744922,기술용역,AI중점학교 LG Discovery Lab 탐방 차량 임차,2026-05-07,880000,충청남도교육청 서산중앙고등학교,서산중앙고등학교,서산관광주식회사,8140260,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838427&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14744954,기술용역,원미고 동아리 활동 연계 AI 프로그램 용역,2026-04-21,2510800,경기도교육청 원미고등학교,원미고등학교,주식회사 티앤비스쿨에듀,7530106,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01820250&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14745876,기술용역,2026학년도 자유학기제 진로탐색활동[예술에서 AI기술까지]운영,2026-05-13,6119600,경상북도교육청 경상북도구미교육청 광평중학교,광평중학교,중앙관광여행사(주),8801136,중학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01792198&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
