계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
2023060774444,물품,장평초 교직원 관사 환경개선 공사 물품 구입 계약,2023-06-26,7475600,경기도용인교육청 장평초등학교,장평초등학교,주식회사 원클릭,7751111,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023260097C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060789493,물품,2023학년도 7~8월 학교급식 식재료(공산품) 구매,,16436000,서울특별시교육청 서울동구고등학교,서울동구고등학교,가람유통,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20232600997_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060789614,물품,2023학년도 7~8월 학교급식 식재료(농산물) 구매,,4341000,서울특별시교육청 서울동구고등학교,서울동구고등학교,거성,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20232600999_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060789793,물품,"서울디자인고등학교 7,8월 급식물품(공산품)",2023-07-01,54370000,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,주식회사 청인,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009A2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060789795,물품,2023학년도 7~8월 학교급식 식재료(축산물) 구매,,5280410,서울특별시교육청 서울동구고등학교,서울동구고등학교,주식회사 대경푸드,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009A3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060789922,물품,2023학년도 7~8월 학교급식 식재료(수산물) 구매,,2173540,서울특별시교육청 서울동구고등학교,서울동구고등학교,(주)연희푸드,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009A5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790010,물품,"서울디자인고등학교 7,8월 급식물품(농산품)",2023-07-01,26522860,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,주식회사 해움터,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009AC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790096,물품,2023학년도 7~8월 학교급식 식재료(쌀) 구매,,868000,서울특별시교육청 서울동구고등학교,서울동구고등학교,담양군농협쌀조합공동사업법인,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009B0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790229,물품,2023학년도 7~8월 학교급식 식재료(김치) 구매,,1683050,서울특별시교육청 서울동구고등학교,서울동구고등학교,세광식품(주),7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009B5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790230,물품,"서울디자인고등학교 7,8월 급식물품(축산품)",2023-07-19,18599800,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,(주)신동진축산,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009B6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790405,물품,"서울디자인고등학교 7,8월 급식물품(수산품)",2023-07-01,13093000,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,주식회사 동해수산,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202326009C2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2023060790623,물품,월평중학교 2023년 6월 학교급식용 부식 구매,2023-06-30,14024950,울산광역시교육청 울산광역시강남교육청 월평중학교,월평중학교,(주)수영농산,7501022,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230514054_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
