계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2024040032864,물품,자기주도적 수업을 위한 클래스팅 AI 구입,2024-04-02,5000000,경기도교육청 경기도파주교육지원청 웅담초등학교,웅담초등학교,7681048,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404021A9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024040034983,물품,"방과후학교(컴퓨터,코딩)교재 구입 계약",2024-04-02,1236000,경기도교육청 경기도화성오산교육지원청 동양초등학교,동양초등학교,7679020,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240402681_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,에듀미디어
2024040056755,물품,도원초 디지털기반 교육혁신 선도학교 운영 코스웨어(매쓰플랫) 구매 계약,2024-04-03,9800000,경기도부천교육청 도원초등학교,도원초등학교,7581047,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240402F9E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
2024040059640,물품,디지털선도학교 수업용 코스웨어 구입(매쓰플랫),2024-04-12,14000000,경기도교육청 경기도화성오산교육지원청 성호중학교,성호중학교,7679114,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404032FB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
2024040063659,물품,"2024학년도 1차 정기간행물(13종, 2024.04.~2025.03.) 구독",2024-04-03,1890000,경기도교육청 백운고등학교,백운고등학교,7530069,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240403628_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024040098588,물품,2024학년도 디지털 선도학교 AI코스웨어 구입 계약,2024-04-05,13500000,경기도용인교육청 능원초등학교,능원초등학교,7751074,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240404C4B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 튜링
2024040099070,물품,AI정보화 기자개 구입,2024-04-04,11000000,경기도교육청 경기도화성오산교육지원청 동탄중앙초등학교,동탄중앙초등학교,7679339,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240404DA3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,일등상사(드림문구)
2024040099821,물품,정현초 어도비 크리에이티브 클라우드 라이센스 구입 계약,2024-04-08,499900,경기도교육청 경기도화성오산교육지원청 정현초등학교,정현초등학교,7679387,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240404F8C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 모노플로우
2024040100568,물품,2024학년도 MS OVS-ES 연간 라이선스 구매 소액수의(견적)공고,,15432120,중소벤처기업부 부산기계공업고등학교,부산기계공업고등학교,1421117,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240405153_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 티제이앤앤에스
2024040133643,물품,2024학년도 AI융합아카데미 운영 프로그램 제작 및 교구 구매,2024-04-09,12753000,인천광역시교육청 인천상정고등학교,인천상정고등학교,7310342,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040607C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)퍼블릭에이아이
2024040134784,물품,2024 디지털 선도학교 AI코스웨어 및 에듀테크 구매 계약,2024-04-08,10173000,인천광역시남부교육청 인천서화초등학교,인천서화초등학교,7321029,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240406344_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼플스타
2024040135793,물품,이동초 2024 디지털 창의역량 실천학교  MDM 및 애플티비 라이센스 구입,2024-04-05,448000,경기도포천교육청 이동초등학교,이동초등학교,7711035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404065B0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 빛나는교육
2024040171406,물품,시흥중 패들렛 및 북크리에이터 라이선스 계정 구매,2024-04-09,3467090,경기도교육청 경기도시흥교육지원청 시흥중학교,시흥중학교,7781010,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240406FEA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024040171743,물품,부용고등학교 2024 에듀테크 활용 학생 맞춤형 수업을 위한 화이트보드 제작,2024-04-08,3811000,경기도교육청 부용고등학교,부용고등학교,7530575,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240407088_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 태금(TG Furniture)
2024040172354,물품,효양고등학교 도서관 전자책 구독,2024-04-09,1200000,경기도교육청 효양고등학교,효양고등학교,7530620,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040723B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)소울북스
2024040172633,물품,로봇과학 교재 교구 구입(쪼물락 코딩블록),2024-04-09,10220000,경기도의정부교육청 고산초등학교,고산초등학교,7561019,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040730C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨앤알테크
2024040173522,물품,화순초등학교 AI활용 수학학습 프로그램 사용 계약,2024-04-24,36300000,전라남도화순교육청 화순초등학교,화순초등학교,8612013,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040751D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040173794,물품,디지털 선도학교 AI코스웨어 물품 구입,2024-04-08,34968000,경상북도구미교육청 형남중학교,형남중학교,8801158,중학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040760E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,학교기업 홍보연구소
2024040174327,물품,2024학년도 방교중학교 컴퓨터실 추가 구축용 관리 SW 구매,2024-04-09,1870000,경기도교육청 경기도화성오산교육지원청 방교중학교,방교중학교,7679365,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240407756_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시원아이티
2024040175844,물품,하이러닝프로그램 운영 에듀테크 물품 구입,2024-04-09,4680000,경기도용인교육청 용신중학교,용신중학교,7751016,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240407B1D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 포유디지탈
2024040176049,물품,2024학년도 하이러닝 선도학교 운영 관련 에듀테크 도구(패들렛) 구입,2024-04-08,3250000,경기도교육청 마석고등학교,마석고등학교,7530972,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240401F9F_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 모노플로우
2024040199532,물품,2024학년도 안산청석초교 에듀테크 정보교육실 가구(벤치의자) 제작 구매 계약,2024-04-09,5500000,경기도교육청 경기도안산교육지원청 안산청석초등학교,안산청석초등학교,7611117,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404081A2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 지성산업
2024040200000,물품,2024학년도 도제학교 전기공압실습장비 및 소프트웨어 구입,2024-04-11,11600000,경기도교육청 경기폴리텍고등학교,경기폴리텍고등학교,7531378,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408238_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 포엠
2024040200785,물품,AI활용 수학학습 프로그램 (마타수학/리드) 사용 계약,2024-04-09,10000000,인천광역시북부교육청 인천후정초등학교,인천후정초등학교,7331051,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408300_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040205220,물품,지평고 AI 정보교육 선도학교 교육용 로봇 구입,2024-04-09,2870000,경기도교육청 지평고등학교,지평고등학교,7530648,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404088AB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 유씨드
2024040206063,물품,2024학년도 AI 정보교육 중심학교 운영 앨리스클래스 플랫폼 학생용 계정 구입,2024-04-11,4400000,경기도교육청 서천고등학교,서천고등학교,7531096,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408932_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘리스그룹
2024040207858,물품,디지털 선도학교 교육용 코스웨어(CEU) 구입,2024-04-09,7638000,대구광역시동부교육청 계성초등학교,계성초등학교,7251116,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408A4E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 아이코어이앤씨
2024040209209,물품,매원중 2024년 디지털 기반 교육혁신 선도학교 운영  정보 코스웨어 구입,2024-04-09,4400000,경기도수원교육청 매원중학교,매원중학교,7541021,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408BB6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘리스그룹
2024040212681,물품,2024. 광양용강중학교 디지털 기반 AI수업 코스웨어(수학) 구입,2024-04-12,29106000,전라남도교육청 전라남도광양교육지원청 광양용강중학교,광양용강중학교,8552075,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240408EB6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040215639,물품,2024학년도 하안초 디지털 콘텐츠 구독권 구매,2024-04-09,5850000,경기도광명교육청 하안초등학교,하안초등학교,7591032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040913E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)이노텍코리아
2024040216436,물품,연구학교 AI코스웨어 구입,2024-04-17,14826000,경기도파주교육청 임진초등학교,임진초등학교,7681020,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240409202_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)디엔소프트
2024040271001,물품,2024년 유림초등학교 디지털 온선도학교 AI코스웨어 구입,2024-04-25,12474000,경상북도교육청 경상북도경주교육지원청 유림초등학교,유림초등학교,8771101,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240409D9F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040271499,물품,2024학년도 남양주다산초 방과후학교 1분기 코딩A  재료 구입,2024-04-11,2175000,경기도교육청 경기도구리남양주교육지원청 남양주다산초등학교,남양주다산초등학교,7652294,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240409EC6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,해법사이언스지능로봇연구회
2024040275855,물품,2024학년도 부곡중앙중 도서실 정기간행물 구독 계약,2024-04-15,1800000,경기도교육청 경기도군포의왕교육지원청 부곡중앙중학교,부곡중앙중학교,7642123,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040A999_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 신산본문고
2024040294060,물품,2024년 디지털 선도학교 운영을 위한 AI코스웨어 구입,2024-04-12,19800000,울산광역시교육청 신정고등학교,신정고등학교,7480072,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040AE88_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040295285,물품,2024학년도 무릉중학교 인공지능 스마트학습 지원사업 학습컨텐츠 구입,2024-04-12,17380000,제주특별자치도교육청 서귀포시교육지원청 무릉초등학교,무릉초등학교,9299067,초등학교,제주특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040B028_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,메가스터디교육 주식회사
2024040295800,물품,부천부안초 2024년 디지털기반 교육혁신 선도학교 AI 코스웨어(클래스팅AI 러닝 Pro) 구입 계약,2024-04-15,10692000,경기도부천교육청 부천부안초등학교,부천부안초등학교,7581062,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040B0B3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024040296016,물품,2024년 안산강서고  DBpia 1171종 구독,2024-04-12,1090000,경기도교육청 안산강서고등학교,안산강서고등학교,7530182,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040B0EC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024040356560,물품,2024 디지털기반 교육혁신 선도학교 코스웨어(엘리스클래스)구입,2024-04-17,5250000,경기도교육청 경기도고양교육지원청 한산초등학교,한산초등학교,7621298,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040C5C0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘리스그룹
2024040357244,물품,2024 디지털기반 교육혁신 선도학교 코스웨어(원더버스) 구입계약,2024-04-16,6160000,경기도교육청 경기도고양교육지원청 한산초등학교,한산초등학교,7621298,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040C7BB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,엔에이치엔에듀 주식회사
2024040357776,물품,2024 디지털기반 교육혁신 선도학교 운영 코스웨어 키위티 구입계약,2024-04-16,2890000,경기도교육청 경기도고양교육지원청 한산초등학교,한산초등학교,7621298,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040C8F3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 투블럭에이아이
2024040358364,물품,디지털 기반 교육혁신 선도학교 운영  소프트웨어(패들렛) 구입,2024-04-15,2964250,경기도교육청 와부고등학교,와부고등학교,7530858,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040CA6A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024040358982,물품,소프트웨어[2024년 DBPIA  라이센스] 사용권[1년],2024-04-15,1090000,전북특별자치도교육청 전북외국어고등학교,전북외국어고등학교,8321114,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040CBDC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024040360002,물품,서울디자인고등학교 AI비대면 면접기기 구매 계약,2024-04-15,126000000,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040CE69_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이노스피치
2024040361173,물품,분당고 교육용프로그램 사용 라이센스 구입,2024-04-18,2310000,경기도교육청 분당고등학교,분당고등학교,7530075,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040D13C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 크라이스아이앤씨
2024040362907,물품,장흥고등학교 수학점핑학교 AI활용 수학학습 프로그램(마타수학) 사용 계약,2024-04-18,3729000,전라남도교육청 장흥고등학교,장흥고등학교,7140179,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040D501_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040384605,물품,아산스마트팩토리마이스터고등학교 인공지능모델링장비 구입,2024-04-16,198800000,충청남도교육청 아산스마트팩토리마이스터고등학교,아산스마트팩토리마이스터고등학교,8140472,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=252430341_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한백전자
2024040384739,물품,2024학년도 디지털선도학교 운영을 위한 영어AI코스웨어 구입,2024-04-16,17253000,대구광역시달성교육청 대구용계초등학교,대구용계초등학교,7281030,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040E034_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)디엔소프트
2024040385017,물품,2024학년도 옥빛초 디지털 선도학교 AI코스웨어 구입 계약,2024-04-22,35000000,경기도교육청 경기도동두천양주교육지원청 옥빛초등학교,옥빛초등학교,7602140,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040E0DE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024040386409,물품,인공지능 미래 과학의날 로봇 대여,2024-04-15,18000000,경기도안양교육청 청계초등학교,청계초등학교,7569109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040E45D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,DO메이커
2024040388534,물품,2024. 산내초 방과후학교 교재교구 구매 계약(코딩 외),2024-04-18,21816000,경기도교육청 경기도파주교육지원청 산내초등학교,산내초등학교,7681194,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040E9B3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마루한사회적협동조합
2024040407331,물품,교실수업환경개선사업 AI교실 물품 구매 계약,2024-04-17,44900000,인천광역시남부교육청 백령초등학교,백령초등학교,7321014,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240407FAB_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,브레인앤마인드센터
2024040411327,물품,2024년 1차 조서구입(인공지능구조원리교과서 외 338권),2024-04-17,5865660,경기도교육청 곡정고등학교,곡정고등학교,7531239,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040F48F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,진흥서점
2024040412715,물품,상일고 에듀테크 프로그램 구입,2024-04-17,13586400,경기도교육청 상일고등학교,상일고등학교,7530616,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040F61A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나래넷츠
2024040413050,물품,2024학년도 코딩 캠프 교구 및 교재 구입,2024-04-17,3300000,경기도교육청 진위고등학교,진위고등학교,7530595,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040F6D4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 로보그램인공지능로봇연구소
2024040413441,물품,"덕문여자고등학교 AI코스웨어(마타수학,영어,정보,국어) 프로그램 사용료",2024-04-18,40000000,부산광역시교육청 덕문여자고등학교,덕문여자고등학교,7150130,고등학교,부산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024040F7E2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024040417596,물품,한빛고등학교 원코딩드론 구입 외,2024-04-16,4861000,경기도교육청 한빛고등학교,한빛고등학교,7531137,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240410273_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,원교재사경기북부대리점
2024040439115,물품,2024 디지털기반 교육혁신 선도학교 코스웨어(투닝) 구입계약,2024-04-22,1904040,경기도교육청 경기도고양교육지원청 한산초등학교,한산초등학교,7621298,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024041095E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 툰스퀘어
2024040448434,물품,안양고등학교 [디지털 선도학교] AI·에듀테크 프로그램 이용권 구매 계약,2024-04-19,13200000,경기도교육청 안양고등학교,안양고등학교,7530098,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202404115F3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,테크빌교육(주)
2024040448753,물품,안양고등학교 [디지털 선도학교] AI·에듀테크 프로그램 이용권 구매 계약,2024-04-19,1197900,경기도교육청 안양고등학교,안양고등학교,7530098,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024041169A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 소프트앤
2024040448948,물품,안양고등학교 [디지털 선도학교] AI·에듀테크 프로그램 이용권 구매 계약,2024-04-19,2310000,경기도교육청 안양고등학교,안양고등학교,7530098,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240411720_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 크라이스아이앤씨
