계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
울산-cd3f98c8ad88,물품,전산소모품 구입(노트북 키보드 스킨),2020-10-06,96000,울산광역시교육청 울산외국어고등학교,울산외국어고등학교,이베이코리아 유한책임회사(G마켓),7480141,고등학교,울산광역시,
울산-5dae9a6c13c1,물품,노트북 키보드 교체 건의,2020-09-21,41000,울산광역시교육청 야음중학교,야음중학교,(주)하이텔레서비스 울산센터,7501016,중학교,울산광역시,
울산-3043f4eee3b4,물품,2026년 지능형 과학실 구축 과학탐구도구(태블릿PC) 구입,2026-07-16,14760000,울산광역시교육청 다운초등학교,다운초등학교,에스지컴,7491100,초등학교,울산광역시,
울산-4ca19356d897,물품,2026학년도 AI디지털 기반 학생 맞춤교육 연구학교 운영을 위한 물품 구입(태블릿),2026-04-21,9582000,울산광역시교육청 농소중학교,농소중학교,티지에스네트웍주식회사,7491151,중학교,울산광역시,
울산-4c1b64765dc2,물품,학생용 태블릿 PC 구입 계약,2026-04-20,12000000,울산광역시교육청 옥동초등학교,옥동초등학교,주식회사 에스인,7501056,초등학교,울산광역시,
울산-888ebe3e68b4,물품,(학교장터)AI중점학교 운영물품 구입(태블릿PC 외 2종),2026-04-16,17574500,울산광역시교육청 옥서초등학교,옥서초등학교,주식회사 케이에스리테일,7501058,초등학교,울산광역시,
울산-6c4d8f9ede7f,물품,학교운영위원회 회의용 태블릿 구입,2026-04-13,7275000,울산광역시교육청 무거고등학교,무거고등학교,(주) 삼성전자사무기기울산총판,7480107,고등학교,울산광역시,
울산-3b01a0a74af6,물품,학교운영위원회 회의용 태블릿 구입(조달),2026-03-16,4970000,울산광역시교육청 무거고등학교,무거고등학교,나라장터,7480107,고등학교,울산광역시,
울산-2a03172a704a,물품,태블릿 구입비 지급,2026-02-26,6388000,울산광역시교육청 농소중학교,농소중학교,티지에스네트웍주식회사,7491151,중학교,울산광역시,
울산-31cca9fc1625,물품,학교운영위원회 회의용 태블릿컴퓨터 조달 구입,2026-02-25,4563000,울산광역시교육청 월평중학교,월평중학교,삼성전자 주식회사,7501022,중학교,울산광역시,
울산-8974de858128,물품,2025학년도 학생용 태블릿 구입,2026-02-24,8965000,울산광역시교육청 야음초등학교,야음초등학교,티지에스네트웍 주식회사,7501054,초등학교,울산광역시,
울산-fc50b2b01415,물품,전산장비 구입(태블릿컴퓨터),2026-02-13,1618000,울산광역시교육청 장생포초등학교,장생포초등학교,삼성전자주식회사,7501066,초등학교,울산광역시,
울산-731a2b7d1604,물품,업무용 태블릿 구입,2026-02-13,2970000,울산광역시교육청 화봉중학교,화봉중학교,(주)삼성전자사무기기울산총판,7491176,중학교,울산광역시,
울산-e0a79d309f03,물품,2025년 학생용 태블릿 수리비,2026-01-26,1719500,울산광역시교육청 장검중학교,장검중학교,티지에스네트웍주식회사,7501225,중학교,울산광역시,
울산-8bd4e0f65058,물품,2025학년도 한국어학급 운영물품 구입비 지급(태블릿PC),2025-12-24,3828000,울산광역시교육청 온산초등학교,온산초등학교,(주)에듀에이드,7501093,초등학교,울산광역시,
울산-b071bea2d135,물품,2025 노후 전산장비 교체를 위한 태블릿컴퓨터 구입,2025-12-24,3360000,울산광역시교육청 여천초등학교,여천초등학교,(주)삼성테크노,7501055,초등학교,울산광역시,
울산-d667ec149fe8,물품,다이빙부 훈련용품 구입 [태블릿pc],2025-08-22,1800000,울산광역시교육청 무거고등학교,무거고등학교,에스제이트랜드,7480107,고등학교,울산광역시,
울산-9cbbff570df5,물품,스마트태블릿 구입,2025-08-12,2444000,울산광역시교육청 농소중학교,농소중학교,학교장터 S2B,7491151,중학교,울산광역시,
울산-7a0b8821fff5,물품,상담실 환경개선물품(태블릿컴퓨터) 구입,2025-07-17,2836000,울산광역시교육청 명산초등학교,명산초등학교,삼성전자 주식회사,7501078,초등학교,울산광역시,
울산-7d48bf24e4d7,물품,교사용 태블릿PC 구입비 지급,2025-06-20,1960000,울산광역시교육청 호계초등학교,호계초등학교,(주)에듀에이드,7491142,초등학교,울산광역시,
울산-9c5b2ff7723f,물품,2025학년도 강북영재교육원 협력학교 기자재(태블릿 PC) 구입,2025-03-31,4640000,울산광역시교육청 함월초등학교,함월초등학교,주식회사 에스인,7491141,초등학교,울산광역시,
울산-3e5e8141a598,물품,학급 스마트기기 운영을 위한 교사용 태블릿 PC 구입비 지출,2025-03-11,1932000,울산광역시교육청 야음초등학교,야음초등학교,(주)에듀에이드,7501054,초등학교,울산광역시,
울산-83670f343468,물품,2025학년도 학생용 태블릿PC 구입,2025-03-06,4550000,울산광역시교육청 장검중학교,장검중학교,주식회사 에스인,7501225,중학교,울산광역시,
울산-499030294bd4,물품,2024. 늘봄교실 및 연계형늘봄 태블릿PC 추가 구매,2025-02-21,1680000,울산광역시교육청 다운초등학교,다운초등학교,(주)에듀에이드,7491100,초등학교,울산광역시,
울산-89f389161075,물품,(S2B)학급증설 비품 구입비 지출(전자기기-태블릿),2025-02-21,2575000,울산광역시교육청 옥현중학교,옥현중학교,스쿨프렌즈,7501018,중학교,울산광역시,
울산-74a004c77315,물품,2024학년도 학생용 태블릿pc 구입,2025-02-21,1950000,울산광역시교육청 장검중학교,장검중학교,주식회사 에스인,7501225,중학교,울산광역시,
울산-12bf7c393c2b,물품,제본기 및 태블릿PC 구입(S2B),2025-02-21,1465000,울산광역시교육청 옥동초등학교,옥동초등학교,현대오피스,7501056,초등학교,울산광역시,
울산-2b7d5552cf4c,물품,스마트태블릿 구입,2025-02-20,14520000,울산광역시교육청 농소중학교,농소중학교,한국교직원공제회S2B,7491151,중학교,울산광역시,
울산-87a850c0f097,물품,교실 태블릿 수리 작업비 지급,2025-02-18,4471500,울산광역시교육청 고헌초등학교,고헌초등학교,삼영네트워크,7491219,초등학교,울산광역시,
울산-b1c2d7753630,물품,(G2B) 학교운영위원회용 태블릿 구입비 지출 (1),2025-02-17,6773130,울산광역시교육청 학성여자중학교,학성여자중학교,삼성전자 주식회사,7491172,중학교,울산광역시,
울산-145a8c266731,물품,증설 특수학급 학생용 태블릿컴퓨터(6대) 구매,2025-01-20,2033760,울산광역시교육청 화봉초등학교,화봉초등학교,(주)에듀에이드,7491143,초등학교,울산광역시,
울산-fb3ddf94df28,물품,디지털 교과서 수업용 태블릿PC 구입,2025-01-15,1250000,울산광역시교육청 삼평초등학교,삼평초등학교,쿠팡(주),7501087,초등학교,울산광역시,
울산-c3e79f4e033d,물품,2024. 유치원 태블릿PC 및 관련물품 구입,2024-12-27,2999090,울산광역시교육청 연암초등학교,연암초등학교,주식회사 지마켓,7491127,초등학교,울산광역시,
울산-384231095ff3,물품,2024학년도 지능형 과학실 구축(태블릿 PC)비 지급,2024-12-19,17080000,울산광역시교육청 웅촌초등학교,웅촌초등학교,(주)국제스쿨,7501096,초등학교,울산광역시,
울산-77c32ba08b62,물품,2024학년도 정보기자재 추가 조달구입(태블릿 PC),2024-07-12,1085830,울산광역시교육청 동대초등학교,동대초등학교,삼성전자 주식회사,7491102,초등학교,울산광역시,
울산-bc7f124b53ba,물품,지능형 과학실 구축 비품(태블릿pc) 구입 계약(학교장터),2024-05-27,4476000,울산광역시교육청 삼신초등학교,삼신초등학교,에스지컴,7501048,초등학교,울산광역시,
울산-799a04999f3e,물품,유치원 울주군 교육경비 지원 태블릿pc 구입,2024-04-18,3888000,울산광역시교육청 덕신초등학교,덕신초등학교,S2B학교장터,7501075,초등학교,울산광역시,
