계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
2024090398867,물품,2025년 은행고등학교 신입생 교복(동하복) 학교주관구매,2024-09-23,108410000,경기도교육청 은행고등학교,은행고등학교,아이비클럽(제일상사),7530108,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BE7C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090398868,물품,2024학년도 협약형 특성화고등학교 단체티셔츠 및 홍보용 티셔츠 제작,2024-09-26,48617000,대전광역시교육청 충남기계공업고등학교,충남기계공업고등학교,연광실업,7430073,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BE7D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399143,물품,2024학년도 2학년 동두천형 교복(체육복)  구매,2024-09-23,17700000,경기도동두천교육청 생연중학교,생연중학교,태경사,7602052,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BEFE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399148,물품,2024년 10월 학교급식물품(친환경 축산물) 구매 계약,2024-09-24,9343500,충청북도교육청 오창고등학교,오창고등학교,청풍명월조합공동사업법인,8000050,고등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF04_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399152,물품,2024년 10월 학교급식물품(친환경 농산물) 구매 계약,2024-09-24,5594200,충청북도교육청 오창고등학교,오창고등학교,농업회사법인 흙살림푸드 주식회사,8000050,고등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF07_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399153,물품,2024년 10월 학교급식물품(친환경 떡) 구매 계약,2024-09-24,1116500,충청북도교육청 오창고등학교,오창고등학교,주식회사 떡과풍경,8000050,고등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF08_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399547,물품,2024학년도 서울디자인고등학교 9월 급식물품(농산품),2024-09-01,26907780,서울특별시교육청 서울디자인고등학교,서울디자인고등학교,주식회사현진그린바이오,7010741,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF24_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399572,물품,2024학년도 중동고 118회 졸업생 졸업앨범 제작 및 납품 계약,2024-11-04,20894720,서울특별시교육청 중동고등학교,중동고등학교,한컴이닷컴,7010238,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF2B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399577,물품,2024학년도 10월분 학교급식용 부식품 구매,2024-09-23,53816560,대구광역시교육청 대구혜화여자고등학교,대구혜화여자고등학교,스마일푸드,7240084,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF36_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
2024090399588,물품,2024학년도 10월 대송중학교 급식용 부식 구매 계약,2024-09-25,32400000,울산광역시강북교육청 대송중학교,대송중학교,진장푸드,7491154,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024090BF3A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
